url	game_start_time	home_team_name	home_team_score	visitor_team_name	visitor_team_score	overtime
/boxscores/201211210OKC.html	6:30 pm	Oklahoma City Thunder		Los Angeles Clippers		
/boxscores/201211210ORL.html	7:00 pm	Orlando Magic		Detroit Pistons		
/boxscores/201211210PHO.html	7:00 pm	Phoenix Suns		Portland Trail Blazers		
/boxscores/201211210SAC.html	7:00 pm	Sacramento Kings		Los Angeles Lakers		
/boxscores/201211230BOS.html	7:30 pm	Boston Celtics		Oklahoma City Thunder		
/boxscores/201211230BRK.html	7:30 pm	Brooklyn Nets		Los Angeles Clippers		
/boxscores/201211230CHA.html	7:00 pm	Charlotte Bobcats		Atlanta Hawks		
/boxscores/201211230DEN.html	7:00 pm	Denver Nuggets		Golden State Warriors		
/boxscores/201211230DET.html	7:30 pm	Detroit Pistons		Toronto Raptors		
/boxscores/201211230HOU.html	7:00 pm	Houston Rockets		New York Knicks		
/boxscores/201211230IND.html	8:00 pm	Indiana Pacers		San Antonio Spurs		
/boxscores/201211230MEM.html	7:00 pm	Memphis Grizzlies		Los Angeles Lakers		
/boxscores/201211230ORL.html	7:00 pm	Orlando Magic		Cleveland Cavaliers		
/boxscores/201211230PHO.html	7:00 pm	Phoenix Suns		New Orleans Hornets		
/boxscores/201211230POR.html	7:00 pm	Portland Trail Blazers		Minnesota Timberwolves		
/boxscores/201211230UTA.html	7:00 pm	Utah Jazz		Sacramento Kings		
/boxscores/201211240ATL.html	7:00 pm	Atlanta Hawks		Los Angeles Clippers		
/boxscores/201211240DAL.html	7:30 pm	Dallas Mavericks		Los Angeles Lakers		
/boxscores/201211240GSW.html	7:30 pm	Golden State Warriors		Minnesota Timberwolves		
/boxscores/201211240MIA.html	7:30 pm	Miami Heat		Cleveland Cavaliers		
/boxscores/201211240MIL.html	8:00 pm	Milwaukee Bucks		Chicago Bulls		
/boxscores/201211240PHI.html	7:00 pm	Philadelphia 76ers		Oklahoma City Thunder		
/boxscores/201211240SAC.html	7:00 pm	Sacramento Kings		Utah Jazz		
/boxscores/201211240WAS.html	7:00 pm	Washington Wizards		Charlotte Bobcats		
/boxscores/201211250BRK.html	3:00 pm	Brooklyn Nets		Portland Trail Blazers		
/boxscores/201211250DEN.html	6:00 pm	Denver Nuggets		New Orleans Hornets		
/boxscores/201211250NYK.html	1:00 pm	New York Knicks		Detroit Pistons		
/boxscores/201211250ORL.html	6:00 pm	Orlando Magic		Boston Celtics		
/boxscores/201211250PHI.html	6:00 pm	Philadelphia 76ers		Phoenix Suns		
/boxscores/201211250TOR.html	1:00 pm	Toronto Raptors		San Antonio Spurs		
/boxscores/201211260BRK.html	7:00 pm	Brooklyn Nets		New York Knicks		
/boxscores/201211260CHI.html	7:00 pm	Chicago Bulls		Milwaukee Bucks		
/boxscores/201211260DET.html	7:30 pm	Detroit Pistons		Portland Trail Blazers		
/boxscores/201211260LAC.html	7:30 pm	Los Angeles Clippers		New Orleans Hornets		
/boxscores/201211260MEM.html	7:00 pm	Memphis Grizzlies		Cleveland Cavaliers		
/boxscores/201211260OKC.html	7:00 pm	Oklahoma City Thunder		Charlotte Bobcats		
/boxscores/201211260UTA.html	7:00 pm	Utah Jazz		Denver Nuggets		
/boxscores/201211260WAS.html	7:00 pm	Washington Wizards		San Antonio Spurs		
/boxscores/201211270CLE.html	7:00 pm	Cleveland Cavaliers		Phoenix Suns		
/boxscores/201211270HOU.html	7:00 pm	Houston Rockets		Toronto Raptors		
/boxscores/201211270LAL.html	7:30 pm	Los Angeles Lakers		Indiana Pacers		
/boxscores/201211270PHI.html	7:00 pm	Philadelphia 76ers		Dallas Mavericks		
/boxscores/201211270SAC.html	7:00 pm	Sacramento Kings		Minnesota Timberwolves		
/boxscores/201211280ATL.html	7:30 pm	Atlanta Hawks		Charlotte Bobcats		
/boxscores/201211280BOS.html	7:30 pm	Boston Celtics		Brooklyn Nets		
/boxscores/201211280CHI.html	7:00 pm	Chicago Bulls		Dallas Mavericks		
/boxscores/201211280DET.html	7:30 pm	Detroit Pistons		Phoenix Suns		
/boxscores/201211280LAC.html	7:30 pm	Los Angeles Clippers		Minnesota Timberwolves		
/boxscores/201211280MEM.html	7:00 pm	Memphis Grizzlies		Toronto Raptors		
/boxscores/201211280MIL.html	7:00 pm	Milwaukee Bucks		New York Knicks		
/boxscores/201211280NOH.html	7:00 pm	New Orleans Hornets		Utah Jazz		
/boxscores/201211280OKC.html	7:00 pm	Oklahoma City Thunder		Houston Rockets		
/boxscores/201211280ORL.html	7:00 pm	Orlando Magic		San Antonio Spurs		
/boxscores/201211280WAS.html	7:00 pm	Washington Wizards		Portland Trail Blazers		
/boxscores/201211290GSW.html	7:30 pm	Golden State Warriors		Denver Nuggets		
/boxscores/201211290MIA.html	8:00 pm	Miami Heat		San Antonio Spurs		
/boxscores/201211300ATL.html	7:30 pm	Atlanta Hawks		Cleveland Cavaliers		
/boxscores/201211300BOS.html	7:30 pm	Boston Celtics		Portland Trail Blazers		
/boxscores/201211300CHA.html	7:00 pm	Charlotte Bobcats		Philadelphia 76ers		
/boxscores/201211300LAL.html	7:30 pm	Los Angeles Lakers		Denver Nuggets		
/boxscores/201211300MEM.html	7:00 pm	Memphis Grizzlies		Detroit Pistons		
/boxscores/201211300MIN.html	7:00 pm	Minnesota Timberwolves		Milwaukee Bucks		
/boxscores/201211300NYK.html	7:30 pm	New York Knicks		Washington Wizards		
/boxscores/201211300OKC.html	7:00 pm	Oklahoma City Thunder		Utah Jazz		
/boxscores/201211300ORL.html	7:00 pm	Orlando Magic		Brooklyn Nets		
/boxscores/201211300SAC.html	7:00 pm	Sacramento Kings		Indiana Pacers		
/boxscores/201211300TOR.html	7:00 pm	Toronto Raptors		Phoenix Suns		
/boxscores/201212010CHI.html	7:00 pm	Chicago Bulls		Philadelphia 76ers		
/boxscores/201212010CLE.html	7:30 pm	Cleveland Cavaliers		Portland Trail Blazers		
/boxscores/201212010DAL.html	8:00 pm	Dallas Mavericks		Detroit Pistons		
/boxscores/201212010GSW.html	7:30 pm	Golden State Warriors		Indiana Pacers		
/boxscores/201212010HOU.html	7:00 pm	Houston Rockets		Utah Jazz		
/boxscores/201212010LAC.html	7:30 pm	Los Angeles Clippers		Sacramento Kings		
/boxscores/201212010MIA.html	7:30 pm	Miami Heat		Brooklyn Nets		
/boxscores/201212010MIL.html	7:30 pm	Milwaukee Bucks		Boston Celtics		
/boxscores/201212010NOH.html	7:00 pm	New Orleans Hornets		Oklahoma City Thunder		
/boxscores/201212010SAS.html	7:30 pm	San Antonio Spurs		Memphis Grizzlies		
/boxscores/201212020LAL.html	6:30 pm	Los Angeles Lakers		Orlando Magic		
/boxscores/201212020NYK.html	12:00 pm	New York Knicks		Phoenix Suns		
/boxscores/201212030CHA.html	7:00 pm	Charlotte Bobcats		Portland Trail Blazers		
/boxscores/201212030DEN.html	7:00 pm	Denver Nuggets		Toronto Raptors		
/boxscores/201212030DET.html	7:30 pm	Detroit Pistons		Cleveland Cavaliers		
/boxscores/201212030GSW.html	7:30 pm	Golden State Warriors		Orlando Magic		
/boxscores/201212030NOH.html	7:00 pm	New Orleans Hornets		Milwaukee Bucks		
/boxscores/201212030UTA.html	7:00 pm	Utah Jazz		Los Angeles Clippers		
/boxscores/201212040BRK.html	7:30 pm	Brooklyn Nets		Oklahoma City Thunder		
/boxscores/201212040CHI.html	7:00 pm	Chicago Bulls		Indiana Pacers		
/boxscores/201212040HOU.html	7:00 pm	Houston Rockets		Los Angeles Lakers		
/boxscores/201212040MEM.html	7:00 pm	Memphis Grizzlies		Phoenix Suns		
/boxscores/201212040PHI.html	7:00 pm	Philadelphia 76ers		Minnesota Timberwolves		
/boxscores/201212040WAS.html	7:00 pm	Washington Wizards		Miami Heat		
/boxscores/201212050ATL.html	8:00 pm	Atlanta Hawks		Denver Nuggets		
/boxscores/201212050BOS.html	7:30 pm	Boston Celtics		Minnesota Timberwolves		
/boxscores/201212050CHA.html	7:00 pm	Charlotte Bobcats		New York Knicks		
/boxscores/201212050CLE.html	8:00 pm	Cleveland Cavaliers		Chicago Bulls		
/boxscores/201212050DET.html	7:30 pm	Detroit Pistons		Golden State Warriors		
/boxscores/201212050IND.html	7:00 pm	Indiana Pacers		Portland Trail Blazers		
/boxscores/201212050LAC.html	7:30 pm	Los Angeles Clippers		Dallas Mavericks		
/boxscores/201212050NOH.html	7:00 pm	New Orleans Hornets		Los Angeles Lakers		
/boxscores/201212050SAC.html	7:00 pm	Sacramento Kings		Toronto Raptors		
/boxscores/201212050SAS.html	7:30 pm	San Antonio Spurs		Milwaukee Bucks		
/boxscores/201212050UTA.html	7:00 pm	Utah Jazz		Orlando Magic		
/boxscores/201212060MIA.html	8:00 pm	Miami Heat		New York Knicks		
/boxscores/201212060PHO.html	8:30 pm	Phoenix Suns		Dallas Mavericks		
/boxscores/201212070ATL.html	7:30 pm	Atlanta Hawks		Washington Wizards		
/boxscores/201212070BRK.html	7:30 pm	Brooklyn Nets		Golden State Warriors		
/boxscores/201212070DET.html	7:30 pm	Detroit Pistons		Chicago Bulls		
/boxscores/201212070IND.html	7:00 pm	Indiana Pacers		Denver Nuggets		
/boxscores/201212070MIL.html	7:30 pm	Milwaukee Bucks		Charlotte Bobcats		
/boxscores/201212070MIN.html	7:00 pm	Minnesota Timberwolves		Cleveland Cavaliers		
/boxscores/201212070NOH.html	7:00 pm	New Orleans Hornets		Memphis Grizzlies		
/boxscores/201212070OKC.html	8:30 pm	Oklahoma City Thunder		Los Angeles Lakers		
/boxscores/201212070PHI.html	7:00 pm	Philadelphia 76ers		Boston Celtics		
/boxscores/201212070SAC.html	7:00 pm	Sacramento Kings		Orlando Magic		
/boxscores/201212070SAS.html	7:30 pm	San Antonio Spurs		Houston Rockets		
/boxscores/201212070UTA.html	7:00 pm	Utah Jazz		Toronto Raptors		
/boxscores/201212080BOS.html	7:30 pm	Boston Celtics		Philadelphia 76ers		
/boxscores/201212080CHA.html	7:00 pm	Charlotte Bobcats		San Antonio Spurs		
/boxscores/201212080CHI.html	7:00 pm	Chicago Bulls		New York Knicks		
/boxscores/201212080CLE.html	7:30 pm	Cleveland Cavaliers		Detroit Pistons		
/boxscores/201212080HOU.html	7:00 pm	Houston Rockets		Dallas Mavericks		
/boxscores/201212080LAC.html	12:30 pm	Los Angeles Clippers		Phoenix Suns		
/boxscores/201212080MEM.html	7:00 pm	Memphis Grizzlies		Atlanta Hawks		
/boxscores/201212080MIA.html	7:30 pm	Miami Heat		New Orleans Hornets		
/boxscores/201212080POR.html	7:00 pm	Portland Trail Blazers		Sacramento Kings		
/boxscores/201212080WAS.html	7:00 pm	Washington Wizards		Golden State Warriors		
/boxscores/201212090BRK.html	6:00 pm	Brooklyn Nets		Milwaukee Bucks		
/boxscores/201212090LAC.html	12:30 pm	Los Angeles Clippers		Toronto Raptors		
/boxscores/201212090LAL.html	6:30 pm	Los Angeles Lakers		Utah Jazz		
/boxscores/201212090NYK.html	7:30 pm	New York Knicks		Denver Nuggets		
/boxscores/201212090OKC.html	6:00 pm	Oklahoma City Thunder		Indiana Pacers		
/boxscores/201212090PHO.html	6:00 pm	Phoenix Suns		Orlando Magic		
/boxscores/201212100CHA.html	7:00 pm	Charlotte Bobcats		Golden State Warriors		
/boxscores/201212100DAL.html	7:30 pm	Dallas Mavericks		Sacramento Kings		
/boxscores/201212100HOU.html	7:00 pm	Houston Rockets		San Antonio Spurs		
/boxscores/201212100MIA.html	7:30 pm	Miami Heat		Atlanta Hawks		
/boxscores/201212100PHI.html	7:00 pm	Philadelphia 76ers		Detroit Pistons		
/boxscores/201212100POR.html	7:00 pm	Portland Trail Blazers		Toronto Raptors		
/boxscores/201212110BRK.html	7:00 pm	Brooklyn Nets		New York Knicks		
/boxscores/201212110CHI.html	8:30 pm	Chicago Bulls		Los Angeles Clippers		
/boxscores/201212110CLE.html	7:00 pm	Cleveland Cavaliers		Los Angeles Lakers		
/boxscores/201212110DET.html	7:30 pm	Detroit Pistons		Denver Nuggets		
/boxscores/201212110NOH.html	7:00 pm	New Orleans Hornets		Washington Wizards		
/boxscores/201212120BOS.html	8:00 pm	Boston Celtics		Dallas Mavericks		
/boxscores/201212120CHA.html	7:30 pm	Charlotte Bobcats		Los Angeles Clippers		
/boxscores/201212120HOU.html	7:00 pm	Houston Rockets		Washington Wizards		
/boxscores/201212120IND.html	7:00 pm	Indiana Pacers		Cleveland Cavaliers		
/boxscores/201212120MIA.html	7:30 pm	Miami Heat		Golden State Warriors		
/boxscores/201212120MIL.html	7:00 pm	Milwaukee Bucks		Sacramento Kings		
/boxscores/201212120MIN.html	7:00 pm	Minnesota Timberwolves		Denver Nuggets		
/boxscores/201212120OKC.html	7:00 pm	Oklahoma City Thunder		New Orleans Hornets		
/boxscores/201212120ORL.html	7:00 pm	Orlando Magic		Atlanta Hawks		
/boxscores/201212120PHI.html	7:30 pm	Philadelphia 76ers		Chicago Bulls		
/boxscores/201212120PHO.html	7:00 pm	Phoenix Suns		Memphis Grizzlies		
/boxscores/201212120TOR.html	7:00 pm	Toronto Raptors		Brooklyn Nets		
/boxscores/201212120UTA.html	8:30 pm	Utah Jazz		San Antonio Spurs		
/boxscores/201212130ATL.html	7:30 pm	Atlanta Hawks		Charlotte Bobcats		
/boxscores/201212130NYK.html	8:00 pm	New York Knicks		Los Angeles Lakers		
/boxscores/201212130POR.html	7:30 pm	Portland Trail Blazers		San Antonio Spurs		
/boxscores/201212140BRK.html	7:30 pm	Brooklyn Nets		Detroit Pistons		
/boxscores/201212140CLE.html	7:30 pm	Cleveland Cavaliers		Milwaukee Bucks		
/boxscores/201212140DEN.html	8:30 pm	Denver Nuggets		Memphis Grizzlies		
/boxscores/201212140HOU.html	7:00 pm	Houston Rockets		Boston Celtics		
/boxscores/201212140IND.html	7:00 pm	Indiana Pacers		Philadelphia 76ers		
