url	game_start_time	home_team_name	home_team_score	visitor_team_name	visitor_team_score	overtime
/boxscores/201610300DET.html	6:00 pm	Detroit Pistons		Milwaukee Bucks		
/boxscores/201610300HOU.html	8:00 pm	Houston Rockets		Dallas Mavericks		
/boxscores/201610300LAC.html	4:30 pm	Los Angeles Clippers		Utah Jazz		
/boxscores/201610300MEM.html	8:00 pm	Memphis Grizzlies		Washington Wizards		
/boxscores/201610300MIA.html	6:00 pm	Miami Heat		San Antonio Spurs		
/boxscores/201610300OKC.html	7:00 pm	Oklahoma City Thunder		Los Angeles Lakers		
/boxscores/201610300PHO.html	6:00 pm	Phoenix Suns		Golden State Warriors		
/boxscores/201610310ATL.html	7:30 pm	Atlanta Hawks		Sacramento Kings		
/boxscores/201610310BRK.html	7:30 pm	Brooklyn Nets		Chicago Bulls		
/boxscores/201610310LAC.html	10:30 pm	Los Angeles Clippers		Phoenix Suns		
/boxscores/201610310TOR.html	7:30 pm	Toronto Raptors		Denver Nuggets		
/boxscores/201611010CLE.html	6:00 pm	Cleveland Cavaliers		Houston Rockets		
/boxscores/201611010DET.html	7:30 pm	Detroit Pistons		New York Knicks		
/boxscores/201611010IND.html	7:00 pm	Indiana Pacers		Los Angeles Lakers		
/boxscores/201611010MIA.html	7:30 pm	Miami Heat		Sacramento Kings		
/boxscores/201611010MIN.html	8:00 pm	Minnesota Timberwolves		Memphis Grizzlies		
/boxscores/201611010NOP.html	8:00 pm	New Orleans Pelicans		Milwaukee Bucks		
/boxscores/201611010PHI.html	7:00 pm	Philadelphia 76ers		Orlando Magic		
/boxscores/201611010POR.html	10:00 pm	Portland Trail Blazers		Golden State Warriors		
/boxscores/201611010SAS.html	8:30 pm	San Antonio Spurs		Utah Jazz		
/boxscores/201611020ATL.html	7:30 pm	Atlanta Hawks		Los Angeles Lakers		
/boxscores/201611020BOS.html	8:00 pm	Boston Celtics		Chicago Bulls		
/boxscores/201611020BRK.html	7:30 pm	Brooklyn Nets		Detroit Pistons		
/boxscores/201611020CHO.html	7:00 pm	Charlotte Hornets		Philadelphia 76ers		
/boxscores/201611020LAC.html	10:30 pm	Los Angeles Clippers		Oklahoma City Thunder		
/boxscores/201611020MEM.html	8:00 pm	Memphis Grizzlies		New Orleans Pelicans		
/boxscores/201611020NYK.html	7:30 pm	New York Knicks		Houston Rockets		
/boxscores/201611020PHO.html	10:00 pm	Phoenix Suns		Portland Trail Blazers		
/boxscores/201611020UTA.html	9:00 pm	Utah Jazz		Dallas Mavericks		
/boxscores/201611020WAS.html	7:00 pm	Washington Wizards		Toronto Raptors		
/boxscores/201611030CLE.html	8:00 pm	Cleveland Cavaliers		Boston Celtics		
/boxscores/201611030GSW.html	10:30 pm	Golden State Warriors		Oklahoma City Thunder		
/boxscores/201611030MIL.html	8:00 pm	Milwaukee Bucks		Indiana Pacers		
/boxscores/201611030MIN.html	8:00 pm	Minnesota Timberwolves		Denver Nuggets		
/boxscores/201611030ORL.html	7:00 pm	Orlando Magic		Sacramento Kings		
/boxscores/201611040BRK.html	7:30 pm	Brooklyn Nets		Charlotte Hornets		
/boxscores/201611040CHI.html	8:00 pm	Chicago Bulls		New York Knicks		
/boxscores/201611040DAL.html	8:30 pm	Dallas Mavericks		Portland Trail Blazers		
/boxscores/201611040LAL.html	10:30 pm	Los Angeles Lakers		Golden State Warriors		
/boxscores/201611040MEM.html	8:00 pm	Memphis Grizzlies		Los Angeles Clippers		
/boxscores/201611040NOP.html	8:00 pm	New Orleans Pelicans		Phoenix Suns		
/boxscores/201611040TOR.html	7:30 pm	Toronto Raptors		Miami Heat		
/boxscores/201611040UTA.html	9:00 pm	Utah Jazz		San Antonio Spurs		
/boxscores/201611040WAS.html	7:00 pm	Washington Wizards		Atlanta Hawks		
/boxscores/201611050ATL.html	7:30 pm	Atlanta Hawks		Houston Rockets		
/boxscores/201611050DET.html	7:00 pm	Detroit Pistons		Denver Nuggets		
/boxscores/201611050IND.html	7:00 pm	Indiana Pacers		Chicago Bulls		
/boxscores/201611050MIL.html	8:00 pm	Milwaukee Bucks		Sacramento Kings		
/boxscores/201611050OKC.html	6:00 pm	Oklahoma City Thunder		Minnesota Timberwolves		
/boxscores/201611050ORL.html	7:00 pm	Orlando Magic		Washington Wizards		
/boxscores/201611050PHI.html	7:00 pm	Philadelphia 76ers		Cleveland Cavaliers		
/boxscores/201611050SAS.html	8:30 pm	San Antonio Spurs		Los Angeles Clippers		
/boxscores/201611060BOS.html	7:30 pm	Boston Celtics		Denver Nuggets		
/boxscores/201611060DAL.html	7:00 pm	Dallas Mavericks		Milwaukee Bucks		
/boxscores/201611060LAL.html	9:30 pm	Los Angeles Lakers		Phoenix Suns		
/boxscores/201611060MEM.html	3:30 pm	Memphis Grizzlies		Portland Trail Blazers		
/boxscores/201611060NYK.html	12:00 pm	New York Knicks		Utah Jazz		
/boxscores/201611060TOR.html	6:00 pm	Toronto Raptors		Sacramento Kings		
/boxscores/201611070CHI.html	8:00 pm	Chicago Bulls		Orlando Magic		
/boxscores/201611070CHO.html	7:00 pm	Charlotte Hornets		Indiana Pacers		
/boxscores/201611070GSW.html	10:30 pm	Golden State Warriors		New Orleans Pelicans		
/boxscores/201611070LAC.html	10:30 pm	Los Angeles Clippers		Detroit Pistons		
/boxscores/201611070OKC.html	8:00 pm	Oklahoma City Thunder		Miami Heat		
/boxscores/201611070PHI.html	7:00 pm	Philadelphia 76ers		Utah Jazz		
/boxscores/201611070WAS.html	7:00 pm	Washington Wizards		Houston Rockets		
/boxscores/201611080BRK.html	7:30 pm	Brooklyn Nets		Minnesota Timberwolves		
/boxscores/201611080CLE.html	7:00 pm	Cleveland Cavaliers		Atlanta Hawks		
/boxscores/201611080LAL.html	10:30 pm	Los Angeles Lakers		Dallas Mavericks		
/boxscores/201611080MEM.html	8:00 pm	Memphis Grizzlies		Denver Nuggets		
/boxscores/201611080POR.html	10:00 pm	Portland Trail Blazers		Phoenix Suns		
/boxscores/201611080SAC.html	10:30 pm	Sacramento Kings		New Orleans Pelicans		
/boxscores/201611090ATL.html	7:30 pm	Atlanta Hawks		Chicago Bulls		
/boxscores/201611090CHO.html	7:00 pm	Charlotte Hornets		Utah Jazz		
/boxscores/201611090GSW.html	10:30 pm	Golden State Warriors		Dallas Mavericks		
/boxscores/201611090IND.html	7:00 pm	Indiana Pacers		Philadelphia 76ers		
/boxscores/201611090LAC.html	10:30 pm	Los Angeles Clippers		Portland Trail Blazers		
/boxscores/201611090NYK.html	7:00 pm	New York Knicks		Brooklyn Nets		
/boxscores/201611090OKC.html	8:00 pm	Oklahoma City Thunder		Toronto Raptors		
/boxscores/201611090ORL.html	7:00 pm	Orlando Magic		Minnesota Timberwolves		
/boxscores/201611090PHO.html	9:00 pm	Phoenix Suns		Detroit Pistons		
/boxscores/201611090SAS.html	9:30 pm	San Antonio Spurs		Houston Rockets		
/boxscores/201611090WAS.html	7:00 pm	Washington Wizards		Boston Celtics		
/boxscores/201611100DEN.html	9:00 pm	Denver Nuggets		Golden State Warriors		
/boxscores/201611100MIA.html	8:00 pm	Miami Heat		Chicago Bulls		
/boxscores/201611100MIL.html	8:00 pm	Milwaukee Bucks		New Orleans Pelicans		
/boxscores/201611100SAC.html	10:30 pm	Sacramento Kings		Los Angeles Lakers		
/boxscores/201611110BOS.html	7:30 pm	Boston Celtics		New York Knicks		
/boxscores/201611110CHO.html	7:00 pm	Charlotte Hornets		Toronto Raptors		
/boxscores/201611110OKC.html	8:00 pm	Oklahoma City Thunder		Los Angeles Clippers		
/boxscores/201611110ORL.html	7:00 pm	Orlando Magic		Utah Jazz		
/boxscores/201611110PHI.html	7:00 pm	Philadelphia 76ers		Indiana Pacers		
/boxscores/201611110POR.html	10:00 pm	Portland Trail Blazers		Sacramento Kings		
/boxscores/201611110SAS.html	8:30 pm	San Antonio Spurs		Detroit Pistons		
/boxscores/201611110WAS.html	7:00 pm	Washington Wizards		Cleveland Cavaliers		
/boxscores/201611120ATL.html	7:30 pm	Atlanta Hawks		Philadelphia 76ers		
/boxscores/201611120CHI.html	8:00 pm	Chicago Bulls		Washington Wizards		
/boxscores/201611120DEN.html	9:00 pm	Denver Nuggets		Detroit Pistons		
/boxscores/201611120HOU.html	8:00 pm	Houston Rockets		San Antonio Spurs		
/boxscores/201611120IND.html	7:00 pm	Indiana Pacers		Boston Celtics		
/boxscores/201611120MIA.html	8:00 pm	Miami Heat		Utah Jazz		
/boxscores/201611120MIL.html	8:30 pm	Milwaukee Bucks		Memphis Grizzlies		
/boxscores/201611120MIN.html	8:00 pm	Minnesota Timberwolves		Los Angeles Clippers		
/boxscores/201611120NOP.html	7:00 pm	New Orleans Pelicans		Los Angeles Lakers		
/boxscores/201611120PHO.html	9:00 pm	Phoenix Suns		Brooklyn Nets		
/boxscores/201611120TOR.html	7:30 pm	Toronto Raptors		New York Knicks		
/boxscores/201611130CLE.html	3:30 pm	Cleveland Cavaliers		Charlotte Hornets		
/boxscores/201611130GSW.html	8:00 pm	Golden State Warriors		Phoenix Suns		
/boxscores/201611130MIN.html	7:00 pm	Minnesota Timberwolves		Los Angeles Lakers		
/boxscores/201611130OKC.html	7:00 pm	Oklahoma City Thunder		Orlando Magic		
/boxscores/201611130POR.html	9:00 pm	Portland Trail Blazers		Denver Nuggets		
/boxscores/201611140DET.html	7:30 pm	Detroit Pistons		Oklahoma City Thunder		
/boxscores/201611140HOU.html	8:00 pm	Houston Rockets		Philadelphia 76ers		
/boxscores/201611140IND.html	7:00 pm	Indiana Pacers		Orlando Magic		
/boxscores/201611140LAC.html	10:30 pm	Los Angeles Clippers		Brooklyn Nets		
/boxscores/201611140NOP.html	8:00 pm	New Orleans Pelicans		Boston Celtics		
/boxscores/201611140NYK.html	7:30 pm	New York Knicks		Dallas Mavericks		
/boxscores/201611140SAS.html	8:30 pm	San Antonio Spurs		Miami Heat		
/boxscores/201611140UTA.html	9:00 pm	Utah Jazz		Memphis Grizzlies		
/boxscores/201611150CLE.html	7:00 pm	Cleveland Cavaliers		Toronto Raptors		
/boxscores/201611150LAL.html	10:30 pm	Los Angeles Lakers		Brooklyn Nets		
/boxscores/201611150MIA.html	7:30 pm	Miami Heat		Atlanta Hawks		
/boxscores/201611150MIN.html	8:00 pm	Minnesota Timberwolves		Charlotte Hornets		
/boxscores/201611150POR.html	10:00 pm	Portland Trail Blazers		Chicago Bulls		
/boxscores/201611160ATL.html	7:30 pm	Atlanta Hawks		Milwaukee Bucks		
/boxscores/201611160BOS.html	7:30 pm	Boston Celtics		Dallas Mavericks		
/boxscores/201611160DEN.html	9:00 pm	Denver Nuggets		Phoenix Suns		
/boxscores/201611160IND.html	7:00 pm	Indiana Pacers		Cleveland Cavaliers		
/boxscores/201611160LAC.html	10:30 pm	Los Angeles Clippers		Memphis Grizzlies		
/boxscores/201611160NYK.html	7:30 pm	New York Knicks		Detroit Pistons		
/boxscores/201611160OKC.html	8:00 pm	Oklahoma City Thunder		Houston Rockets		
/boxscores/201611160ORL.html	7:00 pm	Orlando Magic		New Orleans Pelicans		
/boxscores/201611160PHI.html	7:00 pm	Philadelphia 76ers		Washington Wizards		
/boxscores/201611160SAC.html	10:30 pm	Sacramento Kings		San Antonio Spurs		
/boxscores/201611160TOR.html	8:00 pm	Toronto Raptors		Golden State Warriors		
/boxscores/201611170HOU.html	8:00 pm	Houston Rockets		Portland Trail Blazers		
/boxscores/201611170MIA.html	7:30 pm	Miami Heat		Milwaukee Bucks		
/boxscores/201611170MIN.html	8:00 pm	Minnesota Timberwolves		Philadelphia 76ers		
/boxscores/201611170UTA.html	10:30 pm	Utah Jazz		Chicago Bulls		
/boxscores/201611170WAS.html	7:00 pm	Washington Wizards		New York Knicks		
/boxscores/201611180BOS.html	8:00 pm	Boston Celtics		Golden State Warriors		
/boxscores/201611180CHO.html	7:00 pm	Charlotte Hornets		Atlanta Hawks		
/boxscores/201611180CLE.html	7:30 pm	Cleveland Cavaliers		Detroit Pistons		
/boxscores/201611180DAL.html	8:30 pm	Dallas Mavericks		Memphis Grizzlies		
/boxscores/201611180DEN.html	9:00 pm	Denver Nuggets		Toronto Raptors		
/boxscores/201611180IND.html	7:00 pm	Indiana Pacers		Phoenix Suns		
/boxscores/201611180LAL.html	10:30 pm	Los Angeles Lakers		San Antonio Spurs		
/boxscores/201611180NOP.html	8:00 pm	New Orleans Pelicans		Portland Trail Blazers		
/boxscores/201611180OKC.html	8:00 pm	Oklahoma City Thunder		Brooklyn Nets		
/boxscores/201611180SAC.html	10:30 pm	Sacramento Kings		Los Angeles Clippers		
/boxscores/201611190DET.html	7:00 pm	Detroit Pistons		Boston Celtics		
/boxscores/201611190HOU.html	5:00 pm	Houston Rockets		Utah Jazz		
/boxscores/201611190LAC.html	10:30 pm	Los Angeles Clippers		Chicago Bulls		
/boxscores/201611190MEM.html	8:00 pm	Memphis Grizzlies		Minnesota Timberwolves		
/boxscores/201611190MIL.html	8:30 pm	Milwaukee Bucks		Golden State Warriors		
/boxscores/201611190NOP.html	7:00 pm	New Orleans Pelicans		Charlotte Hornets		
/boxscores/201611190ORL.html	7:00 pm	Orlando Magic		Dallas Mavericks		
/boxscores/201611190PHI.html	7:30 pm	Philadelphia 76ers		Phoenix Suns		
/boxscores/201611190WAS.html	7:00 pm	Washington Wizards		Miami Heat		
/boxscores/201611200BRK.html	3:30 pm	Brooklyn Nets		Portland Trail Blazers		
/boxscores/201611200DEN.html	9:00 pm	Denver Nuggets		Utah Jazz		
/boxscores/201611200LAL.html	9:30 pm	Los Angeles Lakers		Chicago Bulls		
/boxscores/201611200NYK.html	12:00 pm	New York Knicks		Atlanta Hawks		
/boxscores/201611200OKC.html	7:00 pm	Oklahoma City Thunder		Indiana Pacers		
/boxscores/201611200SAC.html	9:00 pm	Sacramento Kings		Toronto Raptors		
/boxscores/201611210CHO.html	7:00 pm	Charlotte Hornets		Memphis Grizzlies		
/boxscores/201611210DET.html	7:30 pm	Detroit Pistons		Houston Rockets		
/boxscores/201611210IND.html	7:00 pm	Indiana Pacers		Golden State Warriors		
/boxscores/201611210LAC.html	10:30 pm	Los Angeles Clippers		Toronto Raptors		
/boxscores/201611210MIL.html	8:00 pm	Milwaukee Bucks		Orlando Magic		
/boxscores/201611210MIN.html	8:00 pm	Minnesota Timberwolves		Boston Celtics		
/boxscores/201611210PHI.html	7:00 pm	Philadelphia 76ers		Miami Heat		
/boxscores/201611210SAS.html	8:30 pm	San Antonio Spurs		Dallas Mavericks		
/boxscores/201611210WAS.html	7:00 pm	Washington Wizards		Phoenix Suns		
/boxscores/201611220ATL.html	7:30 pm	Atlanta Hawks		New Orleans Pelicans		
/boxscores/201611220DEN.html	9:00 pm	Denver Nuggets		Chicago Bulls		
/boxscores/201611220LAL.html	10:30 pm	Los Angeles Lakers		Oklahoma City Thunder		
/boxscores/201611220NYK.html	7:30 pm	New York Knicks		Portland Trail Blazers		
/boxscores/201611230BRK.html	7:30 pm	Brooklyn Nets		Boston Celtics		
/boxscores/201611230CHO.html	7:00 pm	Charlotte Hornets		San Antonio Spurs		
/boxscores/201611230CLE.html	7:00 pm	Cleveland Cavaliers		Portland Trail Blazers		
/boxscores/201611230DAL.html	8:30 pm	Dallas Mavericks		Los Angeles Clippers		
/boxscores/201611230DET.html	7:30 pm	Detroit Pistons		Miami Heat		
/boxscores/201611230GSW.html	10:30 pm	Golden State Warriors		Los Angeles Lakers		
/boxscores/201611230HOU.html	8:00 pm	Houston Rockets		Toronto Raptors		
/boxscores/201611230IND.html	7:00 pm	Indiana Pacers		Atlanta Hawks		
/boxscores/201611230NOP.html	9:30 pm	New Orleans Pelicans		Minnesota Timberwolves		
/boxscores/201611230ORL.html	7:00 pm	Orlando Magic		Phoenix Suns		
/boxscores/201611230PHI.html	7:00 pm	Philadelphia 76ers		Memphis Grizzlies		
/boxscores/201611230SAC.html	10:30 pm	Sacramento Kings		Oklahoma City Thunder		
/boxscores/201611230UTA.html	9:00 pm	Utah Jazz		Denver Nuggets		
/boxscores/201611250BOS.html	1:00 pm	Boston Celtics		San Antonio Spurs		
/boxscores/201611250CLE.html	7:30 pm	Cleveland Cavaliers		Dallas Mavericks		
/boxscores/201611250DEN.html	9:00 pm	Denver Nuggets		Oklahoma City Thunder		
/boxscores/201611250DET.html	7:30 pm	Detroit Pistons		Los Angeles Clippers		
/boxscores/201611250IND.html	8:00 pm	Indiana Pacers		Brooklyn Nets		
/boxscores/201611250LAL.html	10:30 pm	Los Angeles Lakers		Golden State Warriors		
/boxscores/201611250MEM.html	8:00 pm	Memphis Grizzlies		Miami Heat		
/boxscores/201611250MIL.html	8:00 pm	Milwaukee Bucks		Toronto Raptors		
/boxscores/201611250NYK.html	7:30 pm	New York Knicks		Charlotte Hornets		
/boxscores/201611250ORL.html	7:00 pm	Orlando Magic		Washington Wizards		
/boxscores/201611250PHI.html	7:30 pm	Philadelphia 76ers		Chicago Bulls		
/boxscores/201611250PHO.html	9:00 pm	Phoenix Suns		Minnesota Timberwolves		
/boxscores/201611250POR.html	10:00 pm	Portland Trail Blazers		New Orleans Pelicans		
/boxscores/201611250SAC.html	10:30 pm	Sacramento Kings		Houston Rockets		
/boxscores/201611250UTA.html	8:00 pm	Utah Jazz		Atlanta Hawks		
/boxscores/201611260CHO.html	7:00 pm	Charlotte Hornets		New York Knicks		
/boxscores/201611260GSW.html	10:30 pm	Golden State Warriors		Minnesota Timberwolves		
/boxscores/201611260MIA.html	8:00 pm	Miami Heat		Memphis Grizzlies		
/boxscores/201611260OKC.html	8:00 pm	Oklahoma City Thunder		Detroit Pistons		
/boxscores/201611260WAS.html	7:00 pm	Washington Wizards		San Antonio Spurs		
/boxscores/201611270BRK.html	6:00 pm	Brooklyn Nets		Sacramento Kings		
/boxscores/201611270DAL.html	7:00 pm	Dallas Mavericks		New Orleans Pelicans		
/boxscores/201611270IND.html	6:00 pm	Indiana Pacers		Los Angeles Clippers		
/boxscores/201611270LAL.html	9:30 pm	Los Angeles Lakers		Atlanta Hawks		
/boxscores/201611270ORL.html	6:00 pm	Orlando Magic		Milwaukee Bucks		
/boxscores/201611270PHI.html	1:00 pm	Philadelphia 76ers		Cleveland Cavaliers		
/boxscores/201611270PHO.html	3:30 pm	Phoenix Suns		Denver Nuggets		
/boxscores/201611270POR.html	9:00 pm	Portland Trail Blazers		Houston Rockets		
/boxscores/201611280GSW.html	10:30 pm	Golden State Warriors		Atlanta Hawks		
/boxscores/201611280MEM.html	8:00 pm	Memphis Grizzlies		Charlotte Hornets		
/boxscores/201611280MIA.html	7:30 pm	Miami Heat		Boston Celtics		
/boxscores/201611280MIN.html	8:00 pm	Minnesota Timberwolves		Utah Jazz		
/boxscores/201611280NYK.html	7:30 pm	New York Knicks		Oklahoma City Thunder		
/boxscores/201611280TOR.html	7:30 pm	Toronto Raptors		Philadelphia 76ers		
/boxscores/201611280WAS.html	7:00 pm	Washington Wizards		Sacramento Kings		
/boxscores/201611290BRK.html	7:30 pm	Brooklyn Nets		Los Angeles Clippers		
/boxscores/201611290CHO.html	7:00 pm	Charlotte Hornets		Detroit Pistons		
/boxscores/201611290MIL.html	8:00 pm	Milwaukee Bucks		Cleveland Cavaliers		
/boxscores/201611290NOP.html	8:00 pm	New Orleans Pelicans		Los Angeles Lakers		
/boxscores/201611290SAS.html	8:30 pm	San Antonio Spurs		Orlando Magic		
/boxscores/201611290UTA.html	9:00 pm	Utah Jazz		Houston Rockets		
/boxscores/201611300BOS.html	7:30 pm	Boston Celtics		Detroit Pistons		
/boxscores/201611300CHI.html	8:00 pm	Chicago Bulls		Los Angeles Lakers		
/boxscores/201611300DAL.html	8:30 pm	Dallas Mavericks		San Antonio Spurs		
/boxscores/201611300DEN.html	9:00 pm	Denver Nuggets		Miami Heat		
/boxscores/201611300MIN.html	8:00 pm	Minnesota Timberwolves		New York Knicks		
/boxscores/201611300OKC.html	8:00 pm	Oklahoma City Thunder		Washington Wizards		
/boxscores/201611300PHO.html	9:00 pm	Phoenix Suns		Atlanta Hawks		
/boxscores/201611300POR.html	10:00 pm	Portland Trail Blazers		Indiana Pacers		
/boxscores/201611300TOR.html	7:30 pm	Toronto Raptors		Memphis Grizzlies		
/boxscores/201612010BRK.html	7:30 pm	Brooklyn Nets		Milwaukee Bucks		
/boxscores/201612010CHO.html	7:00 pm	Charlotte Hornets		Dallas Mavericks		
/boxscores/201612010CLE.html	8:00 pm	Cleveland Cavaliers		Los Angeles Clippers		
/boxscores/201612010GSW.html	10:30 pm	Golden State Warriors		Houston Rockets		
/boxscores/201612010MEM.html	8:00 pm	Memphis Grizzlies		Orlando Magic		
/boxscores/201612010UTA.html	9:00 pm	Utah Jazz		Miami Heat		
/boxscores/201612020ATL.html	8:00 pm	Atlanta Hawks		Detroit Pistons		
/boxscores/201612020BOS.html	7:30 pm	Boston Celtics		Sacramento Kings		
/boxscores/201612020CHI.html	8:00 pm	Chicago Bulls		Cleveland Cavaliers		
/boxscores/201612020DEN.html	10:30 pm	Denver Nuggets		Houston Rockets		
/boxscores/201612020NOP.html	8:00 pm	New Orleans Pelicans		Los Angeles Clippers		
/boxscores/201612020NYK.html	7:30 pm	New York Knicks		Minnesota Timberwolves		
/boxscores/201612020PHI.html	7:00 pm	Philadelphia 76ers		Orlando Magic		
/boxscores/201612020SAS.html	8:30 pm	San Antonio Spurs		Washington Wizards		
/boxscores/201612020TOR.html	7:30 pm	Toronto Raptors		Los Angeles Lakers		
/boxscores/201612030CHO.html	7:00 pm	Charlotte Hornets		Minnesota Timberwolves		
/boxscores/201612030DAL.html	8:30 pm	Dallas Mavericks		Chicago Bulls		
/boxscores/201612030GSW.html	10:30 pm	Golden State Warriors		Phoenix Suns		
/boxscores/201612030MEM.html	8:00 pm	Memphis Grizzlies		Los Angeles Lakers		
/boxscores/201612030MIL.html	5:00 pm	Milwaukee Bucks		Brooklyn Nets		
/boxscores/201612030PHI.html	7:30 pm	Philadelphia 76ers		Boston Celtics		
/boxscores/201612030POR.html	10:00 pm	Portland Trail Blazers		Miami Heat		
/boxscores/201612030TOR.html	7:30 pm	Toronto Raptors		Atlanta Hawks		
/boxscores/201612030UTA.html	9:00 pm	Utah Jazz		Denver Nuggets		
/boxscores/201612040DET.html	6:00 pm	Detroit Pistons		Orlando Magic		
/boxscores/201612040LAC.html	9:30 pm	Los Angeles Clippers		Indiana Pacers		
/boxscores/201612040NYK.html	7:30 pm	New York Knicks		Sacramento Kings		
/boxscores/201612040OKC.html	7:00 pm	Oklahoma City Thunder		New Orleans Pelicans		
/boxscores/201612050ATL.html	7:30 pm	Atlanta Hawks		Oklahoma City Thunder		
/boxscores/201612050BRK.html	7:30 pm	Brooklyn Nets		Washington Wizards		
/boxscores/201612050CHI.html	8:00 pm	Chicago Bulls		Portland Trail Blazers		
/boxscores/201612050DAL.html	8:30 pm	Dallas Mavericks		Charlotte Hornets		
/boxscores/201612050GSW.html	10:30 pm	Golden State Warriors		Indiana Pacers		
/boxscores/201612050HOU.html	8:00 pm	Houston Rockets		Boston Celtics		
/boxscores/201612050LAL.html	10:30 pm	Los Angeles Lakers		Utah Jazz		
/boxscores/201612050MIL.html	8:00 pm	Milwaukee Bucks		San Antonio Spurs		
/boxscores/201612050NOP.html	8:00 pm	New Orleans Pelicans		Memphis Grizzlies		
/boxscores/201612050PHI.html	7:00 pm	Philadelphia 76ers		Denver Nuggets		
/boxscores/201612050TOR.html	7:30 pm	Toronto Raptors		Cleveland Cavaliers		
/boxscores/201612060DET.html	7:30 pm	Detroit Pistons		Chicago Bulls		
/boxscores/201612060MEM.html	8:00 pm	Memphis Grizzlies		Philadelphia 76ers		
/boxscores/201612060MIA.html	7:30 pm	Miami Heat		New York Knicks		
/boxscores/201612060MIN.html	8:00 pm	Minnesota Timberwolves		San Antonio Spurs		
/boxscores/201612060UTA.html	9:00 pm	Utah Jazz		Phoenix Suns		
/boxscores/201612060WAS.html	7:00 pm	Washington Wizards		Orlando Magic		
/boxscores/201612070ATL.html	7:30 pm	Atlanta Hawks		Miami Heat		
/boxscores/201612070BRK.html	7:30 pm	Brooklyn Nets		Denver Nuggets		
/boxscores/201612070CHO.html	7:00 pm	Charlotte Hornets		Detroit Pistons		
/boxscores/201612070DAL.html	8:30 pm	Dallas Mavericks		Sacramento Kings		
/boxscores/201612070HOU.html	8:00 pm	Houston Rockets		Los Angeles Lakers		
/boxscores/201612070LAC.html	10:30 pm	Los Angeles Clippers		Golden State Warriors		
/boxscores/201612070MIL.html	8:00 pm	Milwaukee Bucks		Portland Trail Blazers		
/boxscores/201612070NYK.html	8:00 pm	New York Knicks		Cleveland Cavaliers		
/boxscores/201612070ORL.html	7:00 pm	Orlando Magic		Boston Celtics		
/boxscores/201612070PHO.html	9:00 pm	Phoenix Suns		Indiana Pacers		
/boxscores/201612080CHI.html	9:30 pm	Chicago Bulls		San Antonio Spurs		
