ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
5,0,4,4,1,.250,4,.333,12,0,,0,201301090NOH,41:34,1,2,Jeremy Lin,linje01,-18,9,5,hou,5,5
3,0,4,9,2,.500,4,.500,18,5,.833,6,201301090NOH,40:35,0,4,James Harden,hardeja01,+2,25,1,hou,7,4
1,0,5,3,2,.286,7,.300,10,0,,0,201301090NOH,35:58,3,0,Chandler Parsons,parsoch01,-14,8,1,hou,4,8
1,1,6,4,0,,0,.667,6,0,,0,201301090NOH,26:27,2,2,Omer Asik,asikom01,+8,8,0,hou,1,8
2,0,1,2,2,.667,3,.333,6,1,.500,2,201301090NOH,20:23,0,2,Marcus Morris,morrima03,+4,7,0,hou,2,1
1,1,7,3,0,.000,2,.375,8,0,,0,201301090NOH,27:37,3,4,Patrick Patterson,pattepa01,-13,6,0,hou,0,10
1,0,1,3,2,.333,6,.300,10,1,.500,2,201301090NOH,25:59,0,3,Carlos Delfino,delfica01,-14,9,1,hou,1,1
1,0,1,2,0,.000,1,.500,4,3,1.000,3,201301090NOH,15:41,0,1,Toney Douglas,douglto01,-5,7,1,hou,1,1
0,1,0,0,0,,0,.000,1,0,,0,201301090NOH,5:46,1,2,Greg Smith,smithgr02,+5,0,0,hou,1,1
11,0,4,7,2,.667,3,.538,13,1,.500,2,201301090NOH,36:57,0,2,Greivis Vasquez,vasqugr01,0,17,3,noh,4,4
6,0,1,2,0,.000,4,.167,12,1,.500,2,201301090NOH,27:36,0,1,Eric Gordon,gordoer01,+2,5,0,noh,5,1
0,1,6,2,0,,0,.286,7,0,,0,201301090NOH,25:12,4,2,Al-Farouq Aminu,aminual01,-10,4,2,noh,3,10
0,2,0,6,0,,0,.667,9,2,1.000,2,201301090NOH,22:28,3,3,Robin Lopez,lopezro01,0,14,1,noh,2,3
1,2,2,3,0,,0,.600,5,0,,0,201301090NOH,19:00,1,1,Anthony Davis,davisan02,-3,6,3,noh,0,3
0,0,4,0,0,.000,4,.000,7,0,,0,201301090NOH,27:18,1,0,Ryan Anderson,anderry01,+9,0,0,noh,0,5
3,3,4,6,0,,0,.462,13,5,.833,6,201301090NOH,27:14,6,4,Jason Smith,smithja02,+12,17,0,noh,1,10
0,1,3,0,0,.000,3,.000,5,0,,0,201301090NOH,19:33,0,3,Austin Rivers,riverau01,+4,0,1,noh,1,3
1,1,5,6,3,1.000,3,.857,7,2,1.000,2,201301090NOH,16:11,0,1,Roger Mason,masonro01,+18,17,1,noh,0,5
3,0,0,1,0,.000,2,.333,3,2,1.000,2,201301090NOH,11:54,0,0,Brian Roberts,roberbr01,+12,4,0,noh,0,0
1,0,1,2,0,,0,.667,3,0,,0,201301090NOH,6:37,1,0,Lance Thomas,thomala01,+1,4,0,noh,0,2
