ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
3,1,8,6,1,1.000,1,.462,13,0,,0,201412040POR,31:12,0,2,David West,westda01,+3,13,2,ind,2,8
2,1,5,4,0,,0,.400,10,1,.500,2,201412040POR,30:46,2,2,Roy Hibbert,hibbero01,-2,9,0,ind,2,7
3,1,4,7,1,.500,2,.636,11,0,,0,201412040POR,29:09,4,3,Solomon Hill,hillso01,+1,15,1,ind,2,8
5,0,6,7,0,.000,1,.467,15,2,1.000,2,201412040POR,29:00,0,4,Rodney Stuckey,stuckro01,+5,16,0,ind,4,6
0,0,3,2,1,.200,5,.222,9,0,,0,201412040POR,19:35,0,2,Chris Copeland,copelch01,-2,5,0,ind,2,3
0,0,1,2,1,.333,3,.500,4,0,,0,201412040POR,25:44,0,1,Damjan Rudez,rudezda01,0,5,0,ind,1,1
2,0,1,2,1,.200,5,.250,8,0,,0,201412040POR,20:24,1,0,C.J. Miles,milescj01,-8,5,0,ind,2,2
3,1,3,2,0,.000,1,.167,12,0,,0,201412040POR,19:00,0,1,C.J. Watson,watsocj01,-11,4,1,ind,1,3
0,1,7,0,0,,0,.000,1,0,.000,2,201412040POR,18:33,3,3,Ian Mahinmi,mahinia01,-8,0,1,ind,0,10
1,0,2,4,0,,0,.500,8,2,1.000,2,201412040POR,16:36,1,1,Luis Scola,scolalu01,-8,10,0,ind,1,3
,,,,,,,,,,,,201412040POR,Did Not Play,,,Lavoy Allen,allenla01,,,,ind,,
,,,,,,,,,,,,201412040POR,Did Not Play,,,Donald Sloan,sloando01,,,,ind,,
,,,,,,,,,,,,201412040POR,Did Not Play,,,Shayne Whittington,whittsh01,,,,ind,,
5,2,5,5,1,.200,5,.385,13,2,1.000,2,201412040POR,37:19,0,0,Nicolas Batum,batumni01,+6,13,3,por,3,5
3,2,10,7,2,1.000,2,.333,21,2,1.000,2,201412040POR,35:37,3,2,LaMarcus Aldridge,aldrila01,-4,18,0,por,3,13
3,0,8,7,1,.200,5,.467,15,8,.727,11,201412040POR,34:21,0,1,Damian Lillard,lillada01,+6,23,2,por,1,8
0,0,0,6,0,.000,5,.429,14,0,,0,201412040POR,34:14,0,1,Wesley Matthews,matthwe02,+1,12,1,por,1,0
0,0,5,1,0,,0,.200,5,2,.500,4,201412040POR,29:36,2,5,Robin Lopez,lopezro01,-2,4,1,por,2,7
4,0,2,1,0,.000,3,.250,4,0,,0,201412040POR,21:20,0,4,Steve Blake,blakest01,-3,2,0,por,1,2
4,0,7,2,0,,0,.333,6,2,1.000,2,201412040POR,17:50,0,0,Chris Kaman,kamanch01,+7,6,0,por,1,7
0,1,1,2,0,.000,1,.667,3,2,1.000,2,201412040POR,17:20,0,0,Allen Crabbe,crabbal01,+9,6,2,por,0,1
1,0,5,2,0,,0,1.000,2,0,,0,201412040POR,12:23,0,3,Joel Freeland,freeljo01,+10,4,0,por,0,5
,,,,,,,,,,,,201412040POR,Did Not Play,,,Meyers Leonard,leoname01,,,,por,,
,,,,,,,,,,,,201412040POR,Did Not Play,,,Victor Claver,clavevi01,,,,por,,
,,,,,,,,,,,,201412040POR,Did Not Play,,,Thomas Robinson,robinth01,,,,por,,
,,,,,,,,,,,,201412040POR,Did Not Play,,,Will Barton,bartowi01,,,,por,,
