ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
44.4,0.0,130,15.1,.600,.300,.250,201311060MIL,35:25,137,3.1,Kyrie Irving,irvinky01,0.0,cle,8.3,8.5,.653,31.6
0.0,0.0,123,15.3,.200,.000,.800,201311060MIL,34:58,81,9.4,Tristan Thompson,thomptr01,3.1,cle,22.8,12.0,.370,11.6
15.2,0.0,117,20.5,.667,.000,.000,201311060MIL,32:30,155,10.1,Anderson Varejao,varejan01,5.0,cle,0.0,14.8,.667,12.8
17.7,3.2,124,13.2,.577,.308,.846,201311060MIL,30:16,121,0.0,Dion Waiters,waitedi01,1.8,cle,5.3,5.9,.589,28.8
0.0,0.0,119,20.6,.750,.500,.000,201311060MIL,12:55,151,0.0,Earl Clark,clarkea01,4.2,cle,0.0,9.3,.750,7.2
14.2,0.0,131,11.0,.636,.909,.000,201311060MIL,24:08,140,4.5,C.J. Miles,milescj01,0.0,cle,0.0,7.5,.636,21.1
6.1,0.0,124,17.2,.500,.600,.400,201311060MIL,23:12,118,4.7,Alonzo Gee,geeal01,2.4,cle,14.5,10.3,.595,13.7
16.7,0.0,134,0.0,.375,.125,.000,201311060MIL,18:54,72,0.0,Jarrett Jack,jackja01,0.0,cle,20.0,0.0,.375,24.5
0.0,0.0,127,27.9,.286,.000,.000,201311060MIL,14:19,62,7.6,Andrew Bynum,bynuman01,0.0,cle,12.5,16.8,.286,25.9
12.2,8.4,103,11.5,.300,.600,.000,201311060MIL,11:37,99,18.8,Anthony Bennett,bennean01,9.4,cle,0.0,15.5,.300,19.9
0.0,0.0,134,0.0,,,,201311060MIL,1:46,0,0.0,Tyler Zeller,zellety01,0.0,cle,,0.0,,0.0
,,,,,,,201311060MIL,Did Not Play,,,Matthew Dellavedova,dellama01,,cle,,,,
,,,,,,,201311060MIL,Did Not Play,,,Sergey Karasev,karasse01,,cle,,,,
24.4,0.0,121,13.3,.500,.000,2.500,201311060MIL,40:55,156,13.0,Zaza Pachulia,pachuza01,0.0,mil,26.3,13.2,.833,13.7
13.4,6.5,112,25.1,.778,.000,.222,201311060MIL,39:06,146,0.0,John Henson,hensojo01,0.0,mil,0.0,13.8,.709,12.4
19.0,0.0,123,6.6,.632,.368,.211,201311060MIL,33:03,113,0.0,O.J. Mayo,mayooj01,0.0,mil,16.2,3.6,.674,36.9
26.5,0.0,119,19.9,.400,.200,1.000,201311060MIL,32:51,168,8.1,Nate Wolters,woltena01,0.0,mil,0.0,14.6,.625,10.8
0.0,0.0,118,11.0,.417,.583,.000,201311060MIL,29:44,70,4.5,Caron Butler,butleca01,1.8,mil,20.0,8.1,.417,24.9
26.6,0.0,125,3.6,.667,.333,.200,201311060MIL,30:42,139,0.0,Gary Neal,nealga01,0.0,mil,5.8,2.0,.705,27.8
7.5,0.0,120,16.1,.500,.600,.400,201311060MIL,20:21,94,0.0,Khris Middleton,middlkh01,0.0,mil,25.4,8.8,.595,19.1
12.5,6.3,94,24.6,.667,.000,.000,201311060MIL,13:18,124,20.1,Ekpe Udoh,udohek01,8.2,mil,25.0,22.6,.667,14.8
,,,,,,,201311060MIL,Did Not Play,,,Larry Sanders,sandela01,,mil,,,,
,,,,,,,201311060MIL,Did Not Play,,,Brandon Knight,knighbr03,,mil,,,,
,,,,,,,201311060MIL,Did Not Play,,,Giannis Antetokounmpo,antetgi01,,mil,,,,
,,,,,,,201311060MIL,Did Not Play,,,Miroslav Raduljica,radulmi01,,mil,,,,
,,,,,,,201311060MIL,Did Not Play,,,Ersan Ilyasova,ilyaser01,,mil,,,,
