ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
8.2,0.0,103,10.6,.364,.273,.364,201305120GSW,45:24,83,5.7,Kawhi Leonard,leonaka01,1.2,sas,19.0,8.1,.431,16.0
5.1,3.4,90,24.8,.318,.000,.409,201305120GSW,42:41,83,8.1,Tim Duncan,duncati01,2.5,sas,3.7,16.1,.366,29.1
15.6,1.8,102,9.5,.353,.176,.353,201305120GSW,40:32,94,0.0,Tony Parker,parketo01,1.3,sas,4.8,4.5,.433,23.5
0.0,1.8,101,7.3,.385,.692,.154,201305120GSW,39:25,87,8.8,Danny Green,greenda02,2.7,sas,0.0,8.1,.360,16.2
31.0,3.8,103,0.0,.500,.000,.500,201305120GSW,18:46,109,9.3,Tiago Splitter,splitti01,2.9,sas,17.0,4.9,.512,14.4
20.1,3.9,94,10.5,.583,.556,.111,201305120GSW,36:47,103,0.0,Manu Ginobili,ginobma01,4.4,sas,9.6,5.0,.556,26.2
10.1,0.0,92,22.0,.333,.333,.000,201305120GSW,17:32,60,0.0,Gary Neal,nealga01,3.1,sas,25.0,10.4,.333,10.5
39.7,0.0,103,15.9,.000,.333,.000,201305120GSW,12:08,34,7.2,Boris Diaw,diawbo01,0.0,sas,40.0,11.3,.000,19.0
23.0,0.0,99,22.4,.500,.000,.000,201305120GSW,8:36,128,10.1,Cory Joseph,josepco01,0.0,sas,0.0,15.9,.500,10.7
0.0,0.0,94,30.6,,,,201305120GSW,3:09,0,0.0,Matt Bonner,bonnema01,0.0,sas,,14.5,,0.0
4.0,0.0,93,8.5,.365,.115,.269,201305120GSW,51:21,95,9.4,Harrison Barnes,barneha02,1.0,gsw,12.1,8.9,.447,28.2
6.9,0.0,88,6.8,.385,.154,.000,201305120GSW,51:14,86,0.0,Klay Thompson,thompkl01,3.1,gsw,7.1,3.6,.385,12.0
21.6,0.0,94,9.0,.633,.667,.200,201305120GSW,38:36,135,5.0,Stephen Curry,curryst01,0.0,gsw,10.9,7.1,.674,20.8
12.2,2.9,76,40.6,.400,.000,.400,201305120GSW,27:48,74,17.3,Andrew Bogut,bogutan01,0.0,gsw,40.5,29.6,.425,15.6
29.5,0.0,93,11.1,.222,.000,.333,201305120GSW,23:35,69,8.2,Carl Landry,landrca01,0.0,gsw,22.5,9.7,.291,24.7
25.6,0.0,87,16.3,.594,.063,.375,201305120GSW,37:16,128,0.0,Jarrett Jack,jackja01,1.4,gsw,9.7,8.6,.644,24.3
34.9,0.0,90,17.0,.333,.667,.667,201305120GSW,10:12,82,0.0,Draymond Green,greendr01,0.0,gsw,20.5,9.0,.387,21.0
0.0,0.0,86,18.8,.000,.000,1.000,201305120GSW,9:15,94,41.7,Festus Ezeli,ezelife01,0.0,gsw,0.0,29.6,.174,13.6
0.0,0.0,60,44.5,.000,.000,.000,201305120GSW,7:49,29,12.3,David Lee,leeda02,6.9,gsw,0.0,29.2,.000,11.2
0.0,0.0,99,0.0,.000,.000,.000,201305120GSW,5:00,0,0.0,Richard Jefferson,jefferi01,0.0,gsw,0.0,0.0,.000,8.8
0.0,0.0,67,59.9,,,,201305120GSW,2:54,0,0.0,Andris Biedrins,biedran01,0.0,gsw,100.0,31.5,,15.1
