ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
18.4,2.1,109,11.6,.400,.300,.150,201403260DET,38:32,100,0.0,Dion Waiters,waitedi01,0.0,cle,0.0,5.4,.422,25.2
17.2,0.0,111,13.1,.214,.286,.071,201403260DET,34:07,67,5.6,Luol Deng,denglu01,0.0,cle,12.2,9.1,.242,21.9
6.7,0.0,112,7.8,.533,.267,.067,201403260DET,28:30,100,0.0,Jarrett Jack,jackja01,0.0,cle,11.5,3.6,.551,27.8
12.2,3.5,99,23.4,.500,.500,.250,201403260DET,23:52,79,4.0,Spencer Hawes,hawessp01,2.2,cle,31.1,13.0,.450,12.3
0.0,0.0,110,15.4,.000,.000,3.333,201403260DET,21:42,84,13.3,Tristan Thompson,thomptr01,0.0,cle,21.3,14.3,.405,19.7
29.4,0.0,108,9.4,1.056,.778,.444,201403260DET,35:34,163,0.0,Matthew Dellavedova,dellama01,1.5,cle,15.7,4.4,.976,16.3
0.0,0.0,100,32.1,.556,.000,.444,201403260DET,31:19,136,21.5,Anderson Varejao,varejan01,1.7,cle,0.0,26.4,.558,15.6
10.1,0.0,110,13.4,.667,.500,.000,201403260DET,16:42,140,0.0,Alonzo Gee,geeal01,0.0,cle,0.0,6.2,.667,16.3
0.0,0.0,114,0.0,.400,.000,.000,201403260DET,9:42,85,0.0,Tyler Zeller,zellety01,0.0,cle,0.0,0.0,.400,23.4
,,,,,,,201403260DET,Did Not Play,,,Sergey Karasev,karasse01,,cle,,,,
,,,,,,,201403260DET,Did Not Play,,,Anthony Bennett,bennean01,,cle,,,,
,,,,,,,201403260DET,Did Not Play,,,C.J. Miles,milescj01,,cle,,,,
,,,,,,,201403260DET,Did Not Play,,,Seth Curry,curryse01,,cle,,,,
24.3,5.6,107,15.3,.500,.217,.130,201403260DET,43:52,104,2.5,Josh Smith,smithjo03,0.0,det,7.6,9.4,.493,28.6
47.3,0.0,107,11.6,.607,.643,.000,201403260DET,41:14,130,0.0,Brandon Jennings,jennibr01,2.6,det,12.5,6.3,.607,18.5
11.6,2.7,108,6.4,.818,.545,.000,201403260DET,29:54,161,3.7,Kyle Singler,singlky01,1.8,det,0.0,5.2,.818,17.5
6.1,2.9,98,20.8,.667,.000,.222,201403260DET,27:40,121,8.1,Greg Monroe,monrogr01,3.9,det,16.8,14.9,.709,20.5
5.5,0.0,103,36.6,.500,.000,.667,201403260DET,26:14,67,4.3,Andre Drummond,drumman01,0.0,det,20.5,21.6,.387,17.7
8.3,0.0,116,3.0,.200,.200,.200,201403260DET,32:07,65,3.5,Rodney Stuckey,stuckro01,0.0,det,15.5,3.2,.276,19.1
0.0,0.0,105,30.3,.333,.333,.000,201403260DET,19:02,89,11.7,Jonas Jerebko,jerebjo01,0.0,det,0.0,21.7,.333,15.0
0.0,0.0,116,0.0,.625,.500,.000,201403260DET,13:11,139,16.9,Kentavious Caldwell-Pope,caldwke01,0.0,det,0.0,7.8,.625,14.5
36.4,0.0,117,0.0,.000,.000,2.000,201403260DET,6:46,112,16.5,Will Bynum,bynumwi01,0.0,det,34.7,7.6,.532,20.3
,,,,,,,201403260DET,Did Not Play,,,Peyton Siva,sivape01,,det,,,,
,,,,,,,201403260DET,Did Not Play,,,Luigi Datome,datomlu01,,det,,,,
,,,,,,,201403260DET,Did Not Play,,,Charlie Villanueva,villach01,,det,,,,
,,,,,,,201403260DET,Did Not Play,,,Tony Mitchell,mitchto02,,det,,,,
