ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
10,1,7,4,2,.400,5,.400,10,7,1.000,7,201411260PHI,37:07,1,4,Deron Williams,willide01,+9,17,2,brk,4,8
4,0,2,8,3,.750,4,.667,12,2,1.000,2,201411260PHI,34:14,0,4,Joe Johnson,johnsjo02,+15,21,0,brk,1,2
0,3,6,9,0,,0,.750,12,1,.250,4,201411260PHI,29:17,1,5,Brook Lopez,lopezbr01,+11,19,0,brk,6,7
3,1,9,3,0,,0,.600,5,3,.750,4,201411260PHI,28:05,0,2,Kevin Garnett,garneke01,+15,9,4,brk,3,9
1,0,1,2,1,.333,3,.400,5,1,.500,2,201411260PHI,26:08,0,1,Bojan Bogdanovic,bogdabo02,+15,6,0,brk,0,1
3,0,5,2,1,.143,7,.182,11,4,.667,6,201411260PHI,32:44,1,0,Mirza Teletovic,teletmi01,-1,9,3,brk,5,6
0,1,4,4,1,.500,2,.571,7,3,1.000,3,201411260PHI,28:16,0,0,Alan Anderson,anderal01,-8,12,1,brk,4,4
4,0,2,2,0,.000,3,.286,7,0,,0,201411260PHI,18:39,0,2,Jarrett Jack,jackja01,-7,4,0,brk,1,2
0,1,0,0,0,,0,.000,1,0,,0,201411260PHI,4:06,1,1,Jerome Jordan,jordaje01,-6,0,0,brk,0,1
0,0,0,1,0,,0,1.000,1,0,,0,201411260PHI,1:24,0,0,Mason Plumlee,plumlma01,-3,2,0,brk,0,0
,,,,,,,,,,,,201411260PHI,Did Not Play,,,Sergey Karasev,karasse01,,,,brk,,
,,,,,,,,,,,,201411260PHI,Did Not Play,,,Cory Jefferson,jeffeco01,,,,brk,,
,,,,,,,,,,,,201411260PHI,Did Not Play,,,Jorge Gutierrez,gutiejo01,,,,brk,,
0,1,4,2,0,,0,.500,4,2,1.000,2,201411260PHI,36:30,1,2,Nerlens Noel,noelne01,-6,6,3,phi,2,5
11,0,2,6,0,.000,4,.333,18,6,.750,8,201411260PHI,35:14,0,5,Tony Wroten,wroteto01,-3,18,2,phi,8,2
7,1,5,1,1,1.000,1,.111,9,1,.500,2,201411260PHI,26:42,1,6,Michael Carter-Williams,cartemi01,-9,4,0,phi,3,6
0,0,7,6,0,,0,.462,13,0,,0,201411260PHI,26:36,2,2,Henry Sims,simshe01,-6,12,2,phi,2,9
1,0,2,4,2,.500,4,.571,7,0,,0,201411260PHI,22:09,0,1,Luc Mbah a Moute,mbahalu01,-11,10,1,phi,2,2
1,1,3,7,2,.400,5,.467,15,2,1.000,2,201411260PHI,33:08,3,3,K.J. McDaniels,mcdankj01,+2,18,0,phi,2,6
1,1,3,5,4,.667,6,.714,7,0,,0,201411260PHI,28:43,1,3,Hollis Thompson,thompho01,+4,14,0,phi,0,4
2,1,0,3,0,.000,2,.375,8,3,1.000,3,201411260PHI,21:28,5,2,Brandon Davies,daviebr01,-4,9,3,phi,1,5
0,0,1,0,0,.000,1,.000,3,0,,0,201411260PHI,7:46,0,0,Robert Covington,covinro01,-7,0,0,phi,0,1
0,0,2,0,0,.000,1,.000,1,0,,0,201411260PHI,1:44,0,0,Drew Gordon,gordodr01,0,0,0,phi,0,2
,,,,,,,,,,,,201411260PHI,Did Not Play,,,Alexey Shved,shvedal01,,,,phi,,
,,,,,,,,,,,,201411260PHI,Did Not Play,,,JaKarr Sampson,sampsja02,,,,phi,,
