ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
13.6,0.0,97,15.3,.738,.714,.143,201703200OKC,31:59,143,4.1,Klay Thompson,thompkl01,3.1,gsw,4.3,10.5,.762,32.3
35.5,0.0,104,13.1,.676,.706,.000,201703200OKC,29:53,107,0.0,Stephen Curry,curryst01,0.0,gsw,22.7,7.5,.676,32.6
27.5,0.0,93,33.6,.000,.250,1.000,201703200OKC,26:13,78,4.9,Draymond Green,greendr01,1.9,gsw,25.8,21.3,.174,13.1
20.4,0.0,99,14.6,1.250,.500,.000,201703200OKC,20:05,173,12.9,Patrick McCaw,mccawpa01,2.5,gsw,33.3,13.9,1.250,6.6
9.1,0.0,104,6.8,.250,.000,.000,201703200OKC,14:20,55,9.1,Zaza Pachulia,pachuza01,0.0,gsw,33.3,7.8,.250,18.6
23.4,3.3,92,18.0,.250,.250,1.000,201703200OKC,21:45,143,0.0,Andre Iguodala,iguodan01,4.6,gsw,0.0,10.3,.521,11.7
14.6,0.0,99,5.2,.500,.500,1.000,201703200OKC,18:53,142,0.0,Matt Barnes,barnema02,2.6,gsw,0.0,3.0,.608,13.5
7.6,0.0,109,0.0,.500,.250,.500,201703200OKC,18:16,115,0.0,Ian Clark,clarkia01,0.0,gsw,0.0,0.0,.512,11.8
7.6,0.0,106,5.7,.200,.000,.400,201703200OKC,17:04,55,0.0,Shaun Livingston,livinsh01,0.0,gsw,33.8,3.3,.340,23.1
10.5,9.0,84,36.3,.571,.000,.286,201703200OKC,16:12,103,0.0,David West,westda01,3.1,gsw,11.3,20.7,.571,24.3
0.0,21.8,89,14.7,.714,.000,.000,201703200OKC,13:21,152,29.2,JaVale McGee,mcgeeja01,0.0,gsw,0.0,20.9,.714,23.3
21.9,10.9,99,0.0,.500,.000,.000,201703200OKC,6:41,79,0.0,James Michael McAdoo,mcadoja01,0.0,gsw,33.3,0.0,.500,19.9
0.0,0.0,103,18.5,.500,.000,.000,201703200OKC,5:18,123,24.5,Kevon Looney,looneke01,0.0,gsw,0.0,21.1,.500,16.7
25.9,0.0,113,19.7,.500,.214,.286,201703200OKC,32:52,117,3.0,Victor Oladipo,oladivi01,3.0,okc,6.0,10.2,.539,21.9
41.2,0.0,107,38.1,.281,.375,.438,201703200OKC,27:13,78,0.0,Russell Westbrook,westbru01,3.6,okc,20.8,16.4,.393,38.0
0.0,3.8,114,10.4,.500,.500,1.000,201703200OKC,25:03,84,3.9,Andre Roberson,roberan03,2.0,okc,0.0,6.7,.347,4.9
0.0,0.0,124,0.0,.800,.000,.800,201703200OKC,22:24,97,4.4,Steven Adams,adamsst01,0.0,okc,22.8,2.5,.666,16.8
8.7,4.5,116,0.0,.500,.000,.200,201703200OKC,21:20,93,9.2,Taj Gibson,gibsota01,2.3,okc,8.4,5.2,.460,23.9
0.0,0.0,120,20.6,.375,.063,.250,201703200OKC,25:10,104,23.4,Enes Kanter,kanteen01,0.0,okc,0.0,22.2,.422,30.3
7.7,0.0,116,11.8,1.125,.250,.500,201703200OKC,22:01,202,0.0,Semaj Christon,chrisse01,2.3,okc,0.0,5.1,1.025,9.5
13.3,0.0,108,19.9,.000,.875,.250,201703200OKC,19:33,40,0.0,Alex Abrines,abrinal01,5.1,okc,0.0,8.6,.113,19.5
0.0,0.0,122,8.5,.750,.000,1.000,201703200OKC,15:16,117,0.0,Jerami Grant,grantje01,0.0,okc,0.0,3.7,.608,16.2
9.2,0.0,124,0.0,.000,.500,.000,201703200OKC,14:10,17,0.0,Doug McDermott,mcderdo01,0.0,okc,33.3,0.0,.000,9.1
0.0,0.0,117,32.9,.500,.250,.000,201703200OKC,11:50,86,8.3,Domantas Sabonis,sabondo01,0.0,okc,20.0,18.9,.500,18.2
100.0,0.0,87,0.0,1.000,.000,.000,201703200OKC,3:08,201,0.0,Norris Cole,coleno01,15.8,okc,0.0,0.0,1.000,27.4
,,,,,,,201703200OKC,Did Not Play,,,Nick Collison,collini01,,okc,,,,
