ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
12,0,4,5,0,.000,2,.263,19,0,,0,201703230BRK,45:24,1,1,Tyler Ulis,ulisty01,-24,10,2,pho,4,5
0,0,2,9,3,.333,9,.346,26,7,.875,8,201703230BRK,39:59,0,6,Devin Booker,bookede01,-21,28,3,pho,3,2
0,1,7,8,3,.429,7,.533,15,4,.667,6,201703230BRK,31:03,4,4,Marquese Chriss,chrisma01,-5,23,2,pho,1,11
1,2,9,4,1,1.000,1,.667,6,2,.667,3,201703230BRK,25:13,2,6,Alex Len,lenal01,-3,11,2,pho,2,11
0,0,2,1,0,.000,1,.250,4,2,.500,4,201703230BRK,21:40,2,4,Derrick Jones,jonesde02,-5,4,0,pho,2,4
1,0,5,4,0,.000,2,.308,13,3,.750,4,201703230BRK,31:10,1,2,Leandro Barbosa,barbole01,-29,11,1,pho,1,6
2,0,0,2,0,.000,2,.500,4,1,.333,3,201703230BRK,20:38,2,3,Jared Dudley,dudleja01,-25,5,3,pho,1,2
0,0,4,1,0,.000,1,.167,6,2,.500,4,201703230BRK,15:35,3,4,Alan Williams,willial03,-19,4,0,pho,4,7
0,0,2,0,0,,0,,0,2,1.000,2,201703230BRK,9:18,0,0,Jarell Eddie,eddieja01,-9,2,1,pho,1,2
,,,,,,,,,,,,201703230BRK,Did Not Play,,,Eric Bledsoe,bledser01,,,,pho,,
,,,,,,,,,,,,201703230BRK,Did Not Play,,,Brandon Knight,knighbr03,,,,pho,,
,,,,,,,,,,,,201703230BRK,Did Not Play,,,Tyson Chandler,chandty01,,,,pho,,
,,,,,,,,,,,,201703230BRK,Did Not Play,,,T.J. Warren,warretj01,,,,pho,,
0,1,3,7,1,.200,5,.500,14,4,.571,7,201703230BRK,24:53,3,3,Brook Lopez,lopezbr01,+2,19,0,brk,4,6
5,0,2,3,1,.333,3,.429,7,6,.857,7,201703230BRK,21:21,1,2,Jeremy Lin,linje01,-2,13,0,brk,2,3
3,0,2,3,1,.333,3,.500,6,1,.333,3,201703230BRK,20:29,1,2,Caris LeVert,leverca01,-3,8,0,brk,2,3
0,0,2,0,0,.000,3,.000,3,0,,0,201703230BRK,19:43,0,2,Randy Foye,foyera01,+2,0,0,brk,0,2
2,1,11,2,0,,0,.200,10,1,.500,2,201703230BRK,14:53,5,3,Rondae Hollis-Jefferson,holliro01,-5,5,2,brk,2,16
3,1,3,3,0,.000,2,.500,6,5,.833,6,201703230BRK,27:50,1,4,Isaiah Whitehead,whiteis01,+32,11,2,brk,3,4
4,0,3,3,1,.250,4,.375,8,5,.833,6,201703230BRK,25:37,0,4,Quincy Acy,acyqu01,+31,12,2,brk,1,3
1,1,6,6,1,.333,3,.667,9,3,1.000,3,201703230BRK,24:00,2,3,K.J. McDaniels,mcdankj01,+27,16,2,brk,1,8
2,1,4,3,0,.000,1,.500,6,0,,0,201703230BRK,23:07,0,0,Spencer Dinwiddie,dinwisp01,+26,6,2,brk,0,4
1,0,4,6,2,1.000,2,.375,16,0,,0,201703230BRK,17:16,4,1,Trevor Booker,booketr01,+25,14,0,brk,1,8
3,0,3,4,1,1.000,1,1.000,4,3,.750,4,201703230BRK,7:30,0,0,Archie Goodwin,goodwar01,+2,12,0,brk,0,3
1,0,0,3,0,.000,1,.600,5,4,1.000,4,201703230BRK,7:30,0,2,Justin Hamilton,hamilju01,+2,10,1,brk,0,0
0,0,1,0,0,.000,1,.000,1,0,,0,201703230BRK,5:51,0,0,Andrew Nicholson,nichoan01,+1,0,0,brk,1,1
