ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,0,8,5,0,,0,.385,13,4,.667,6,201504100UTA,38:03,2,3,Zach Randolph,randoza01,+4,14,2,mem,2,10
6,1,6,9,0,.000,1,.500,18,4,.667,6,201504100UTA,36:56,1,4,Marc Gasol,gasolma01,+9,22,0,mem,1,7
3,0,3,5,0,.000,3,.455,11,2,.500,4,201504100UTA,35:39,1,3,Jeff Green,greenje02,+4,12,1,mem,3,4
1,0,3,9,2,1.000,2,.692,13,0,,0,201504100UTA,34:59,1,0,Beno Udrih,udrihbe01,-3,20,0,mem,1,4
1,0,1,6,2,.667,3,.600,10,1,1.000,1,201504100UTA,33:47,2,3,Courtney Lee,leeco01,+5,15,3,mem,1,3
3,0,1,0,0,,0,.000,1,0,,0,201504100UTA,18:25,0,4,Nick Calathes,calatni01,0,0,1,mem,0,1
5,0,1,1,1,.250,4,.167,6,1,.500,2,201504100UTA,14:49,0,4,Vince Carter,cartevi01,0,4,1,mem,1,1
1,0,3,1,0,,0,1.000,1,0,,0,201504100UTA,14:14,0,0,Kosta Koufos,koufoko01,-1,2,0,mem,0,3
0,0,1,0,0,,0,,0,0,,0,201504100UTA,4:32,0,0,Jon Leuer,leuerjo01,-7,0,0,mem,0,1
0,0,0,0,0,.000,1,.000,1,0,,0,201504100UTA,4:27,0,1,Russ Smith,smithru01,-1,0,0,mem,0,0
0,0,2,0,0,.000,1,.000,2,0,,0,201504100UTA,4:09,0,0,Jordan Adams,adamsjo01,-5,0,0,mem,2,2
,,,,,,,,,,,,201504100UTA,Did Not Play,,,Jarnell Stokes,stokeja01,,,,mem,,
,,,,,,,,,,,,201504100UTA,Did Not Play,,,JaMychal Green,greenja01,,,,mem,,
3,0,6,8,2,.500,4,.500,16,9,.750,12,201504100UTA,38:19,1,1,Gordon Hayward,haywago01,+6,27,2,uta,2,7
2,0,3,6,3,.429,7,.429,14,3,1.000,3,201504100UTA,37:29,0,2,Rodney Hood,hoodro01,-3,18,0,uta,1,3
2,3,7,7,0,,0,.636,11,0,,0,201504100UTA,35:58,7,3,Rudy Gobert,goberru01,-11,14,0,uta,3,14
5,0,0,1,1,.250,4,.250,4,0,,0,201504100UTA,33:03,0,1,Dante Exum,exumda01,-8,3,0,uta,2,0
1,0,9,2,0,,0,.200,10,1,.500,2,201504100UTA,31:04,1,4,Derrick Favors,favorde01,0,5,1,uta,2,10
1,0,1,2,2,.667,3,.400,5,0,,0,201504100UTA,16:54,0,2,Joe Ingles,inglejo01,0,6,0,uta,1,1
0,0,1,4,2,1.000,2,.800,5,1,.333,3,201504100UTA,14:55,0,1,Bryce Cotton,cottobr01,+7,11,1,uta,0,1
2,0,2,0,0,.000,2,.000,4,0,,0,201504100UTA,14:48,0,4,Trevor Booker,booketr01,-2,0,0,uta,2,2
0,0,1,1,1,1.000,1,.500,2,0,,0,201504100UTA,9:40,0,1,Jeremy Evans,evansje01,+11,3,0,uta,0,1
0,0,0,0,0,,0,,0,1,.500,2,201504100UTA,4:14,0,2,Elijah Millsap,millsel01,-3,1,0,uta,2,0
0,0,0,0,0,,0,,0,0,,0,201504100UTA,3:36,0,1,Jack Cooley,cooleja01,-2,0,0,uta,0,0
,,,,,,,,,,,,201504100UTA,Did Not Play,,,Chris Johnson,johnsch04,,,,uta,,
,,,,,,,,,,,,201504100UTA,Did Not Play,,,Grant Jerrett,jerregr01,,,,uta,,
