ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
27.8,2.0,111,13.9,.625,.300,.300,201212080CLE,38:25,143,6.9,Brandon Knight,knighbr03,1.4,det,4.2,10.8,.663,30.0
4.2,0.0,119,0.0,.500,.250,1.250,201212080CLE,35:05,127,7.6,Kyle Singler,singlky01,1.6,det,24.4,3.4,.726,11.4
5.0,0.0,108,24.8,.455,.000,.364,201212080CLE,34:23,113,0.0,Tayshaun Prince,princta01,0.0,det,7.3,13.8,.549,19.5
0.0,2.5,117,7.1,.571,.000,.571,201212080CLE,30:00,114,8.9,Jason Maxiell,maxieja01,0.0,det,10.2,7.9,.571,15.9
15.6,0.0,112,11.0,.250,.000,1.125,201212080CLE,29:05,93,4.6,Greg Monroe,monrogr01,1.9,det,20.1,8.2,.460,25.1
34.8,2.6,113,7.3,.500,.400,.000,201212080CLE,29:08,130,0.0,Rodney Stuckey,stuckro01,1.9,det,0.0,4.1,.500,16.7
0.0,3.5,109,10.1,.667,.000,.500,201212080CLE,21:08,130,6.3,Andre Drummond,drumman01,2.6,det,0.0,8.4,.615,16.9
10.5,0.0,115,13.5,.600,.800,.000,201212080CLE,15:47,114,8.4,Charlie Villanueva,villach01,0.0,det,16.7,11.3,.600,18.5
0.0,10.7,109,15.3,.500,.000,.500,201212080CLE,6:59,117,19.1,Corey Maggette,maggeco01,0.0,det,0.0,17.0,.512,34.0
0.0,2.1,118,21.0,.375,.500,.250,201212080CLE,38:05,112,8.4,Alonzo Gee,geeal01,1.5,cle,7.0,14.0,.450,16.0
22.3,4.4,119,22.1,.538,.000,.231,201212080CLE,36:14,120,20.6,Anderson Varejao,varejan01,0.0,cle,17.3,21.3,.559,20.4
24.2,0.0,124,4.0,.273,.818,.000,201212080CLE,32:56,75,0.0,Daniel Gibson,gibsoda01,1.7,cle,21.4,1.8,.273,18.1
32.4,2.9,124,9.7,.611,.222,.167,201212080CLE,27:30,139,0.0,Jeremy Pargo,pargoje01,0.0,cle,4.9,4.3,.621,31.5
0.0,3.3,120,5.5,.667,.000,.333,201212080CLE,24:14,153,17.6,Tristan Thompson,thomptr01,2.3,cle,0.0,12.2,.654,12.1
0.0,8.3,119,13.8,.545,.091,.182,201212080CLE,28:54,111,18.5,Tyler Zeller,zellety01,0.0,cle,14.4,16.4,.547,20.5
12.8,0.0,122,26.0,.167,.167,.000,201212080CLE,20:30,69,0.0,Donald Sloan,sloando01,0.0,cle,0.0,11.6,.167,12.5
13.8,0.0,126,8.8,.500,.364,.364,201212080CLE,15:04,110,7.1,C.J. Miles,milescj01,0.0,cle,19.0,7.9,.588,44.6
12.4,0.0,122,26.9,.000,.667,.000,201212080CLE,9:55,17,0.0,Omri Casspi,casspom01,0.0,cle,25.0,12.0,.000,17.2
0.0,0.0,128,0.0,,,,201212080CLE,6:38,0,0.0,Kevin Jones,joneske01,0.0,cle,,0.0,,0.0
