ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
7,0,5,8,1,.250,4,.533,15,4,1.000,4,201302200DAL,39:50,0,2,Arron Afflalo,afflaar01,-3,21,0,orl,5,5
2,2,10,7,0,,0,.636,11,2,1.000,2,201302200DAL,37:49,3,2,Nikola Vucevic,vucevni01,-11,16,0,orl,1,13
7,0,2,2,1,.333,3,.222,9,1,.500,2,201302200DAL,35:27,0,2,Jameer Nelson,nelsoja01,+7,6,4,orl,1,2
2,0,5,4,0,,0,.364,11,2,.333,6,201302200DAL,30:48,2,1,Andrew Nicholson,nichoan01,-4,10,0,orl,2,7
0,1,3,9,1,.500,2,.600,15,1,.250,4,201302200DAL,28:28,5,0,Maurice Harkless,harklma01,+1,20,1,orl,1,8
3,0,2,3,1,.200,5,.250,12,3,1.000,3,201302200DAL,26:33,0,4,J.J. Redick,redicjj01,-27,10,0,orl,1,2
1,1,1,2,1,1.000,1,.333,6,0,,0,201302200DAL,11:38,0,0,E'Twaun Moore,mooreet01,-18,5,0,orl,0,1
1,0,2,2,0,,0,1.000,2,0,.000,1,201302200DAL,11:37,0,1,Gustavo Ayon,ayongu01,-12,4,0,orl,0,2
0,0,2,1,0,.000,1,.333,3,0,,0,201302200DAL,11:00,0,0,DeQuan Jones,jonesde01,-1,2,0,orl,0,2
0,0,1,0,0,,0,,0,0,,0,201302200DAL,3:59,0,1,Kyle O'Quinn,oquinky01,-4,0,0,orl,0,1
1,0,0,1,0,,0,1.000,1,0,,0,201302200DAL,2:51,0,0,Ish Smith,smithis01,-3,2,0,orl,0,0
4,2,4,5,3,.429,7,.455,11,0,,0,201302200DAL,37:02,0,2,O.J. Mayo,mayooj01,+10,13,0,dal,0,4
9,0,0,3,0,.000,2,.300,10,3,1.000,3,201302200DAL,33:01,0,1,Darren Collison,collida01,+4,9,2,dal,3,0
2,2,6,7,1,.500,2,.636,11,2,1.000,2,201302200DAL,30:57,2,1,Shawn Marion,mariosh01,+10,17,1,dal,3,8
4,1,9,4,0,.000,2,.308,13,4,1.000,4,201302200DAL,30:02,0,1,Dirk Nowitzki,nowitdi01,+1,12,1,dal,0,9
0,0,2,2,0,,0,.400,5,2,1.000,2,201302200DAL,13:19,2,2,Bernard James,jamesbe01,0,6,0,dal,0,4
8,0,2,5,4,.444,9,.417,12,0,,0,201302200DAL,25:33,1,4,Vince Carter,cartevi01,+21,14,1,dal,1,3
0,2,4,6,0,,0,.667,9,5,.714,7,201302200DAL,25:03,1,2,Elton Brand,brandel01,+6,17,0,dal,0,5
4,0,0,5,2,.400,5,.556,9,0,,0,201302200DAL,16:59,0,3,Mike James,jamesmi01,+9,12,1,dal,0,0
0,0,3,1,1,.500,2,.500,2,0,,0,201302200DAL,13:25,0,2,Jae Crowder,crowdja01,+10,3,0,dal,1,3
0,1,7,4,0,,0,.667,6,0,,0,201302200DAL,10:10,1,1,Brandan Wright,wrighbr03,+11,8,0,dal,1,8
0,0,0,0,0,,0,,0,0,,0,201302200DAL,1:42,0,0,Dahntay Jones,jonesda02,-1,0,0,dal,0,0
0,0,0,0,0,,0,,0,0,,0,201302200DAL,1:24,0,0,Rodrigue Beaubois,beaubro01,-3,0,0,dal,0,0
1,0,0,0,0,,0,,0,0,,0,201302200DAL,1:24,0,0,Dominique Jones,jonesdo02,-3,0,0,dal,0,0
