ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,0,1,10,2,.500,4,.667,15,2,.500,4,201303210DEN,39:13,0,3,Damien Wilkins,wilkida02,+11,24,4,phi,3,1
5,4,10,8,1,.500,2,.727,11,0,,0,201303210DEN,38:09,2,6,Spencer Hawes,hawessp01,+22,17,0,phi,3,12
15,1,6,6,3,.600,5,.500,12,3,1.000,3,201303210DEN,37:43,0,3,Jrue Holiday,holidjr01,+3,18,4,phi,5,6
1,0,1,9,0,,0,.600,15,0,,0,201303210DEN,34:21,0,3,Thaddeus Young,youngth01,-7,18,2,phi,2,1
0,0,4,6,0,.000,2,.500,12,0,.000,2,201303210DEN,31:08,0,3,Evan Turner,turneev01,+5,12,2,phi,6,4
2,0,3,3,0,,0,.500,6,2,1.000,2,201303210DEN,21:53,5,2,Arnett Moultrie,moultar01,-11,8,0,phi,1,8
1,0,0,1,1,.333,3,.250,4,0,,0,201303210DEN,17:24,0,0,Royal Ivey,iveyro01,-12,3,0,phi,0,0
1,0,1,0,0,.000,2,.000,2,0,,0,201303210DEN,14:30,0,1,Dorell Wright,wrighdo01,-12,0,1,phi,2,1
0,0,1,0,0,,0,.000,1,0,,0,201303210DEN,5:39,0,1,Charles Jenkins,jenkich01,-4,0,0,phi,0,1
4,1,2,5,0,.000,1,.556,9,3,.750,4,201303210DEN,40:26,2,2,Andre Iguodala,iguodan01,+8,13,2,den,4,4
8,0,2,9,0,.000,1,.643,14,3,.600,5,201303210DEN,39:36,1,4,Andre Miller,millean02,-12,21,1,den,2,3
2,0,4,3,2,.667,3,.300,10,4,1.000,4,201303210DEN,35:54,0,1,Danilo Gallinari,gallida01,+1,12,1,den,7,4
1,1,5,4,0,,0,.444,9,0,,0,201303210DEN,26:17,2,1,Kenneth Faried,farieke01,0,8,0,den,0,7
1,3,4,2,0,,0,.333,6,1,.500,2,201303210DEN,21:47,4,3,Kosta Koufos,koufoko01,-7,5,0,den,1,8
0,1,1,10,5,.833,6,.556,18,4,.800,5,201303210DEN,32:32,0,5,Corey Brewer,breweco01,+3,29,5,den,0,1
0,1,3,3,0,,0,.500,6,1,.500,2,201303210DEN,21:11,0,0,Anthony Randolph,randoan01,+7,7,3,den,1,3
1,1,1,1,0,,0,.333,3,4,.800,5,201303210DEN,16:08,2,3,JaVale McGee,mcgeeja01,+1,6,1,den,4,3
1,0,1,0,0,,0,.000,1,0,,0,201303210DEN,6:09,0,0,Evan Fournier,fournev01,+4,0,0,den,0,1
