ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
8,0,12,5,1,.143,7,.357,14,1,.500,2,201302230DET,42:19,0,2,Paul George,georgpa01,+24,12,3,ind,5,12
4,1,8,6,0,,0,.429,14,4,1.000,4,201302230DET,30:10,0,2,David West,westda01,+21,16,1,ind,1,8
2,0,3,7,3,.600,5,.700,10,0,.000,1,201302230DET,29:39,0,1,George Hill,hillge01,+23,17,1,ind,2,3
2,0,5,2,1,.500,2,.667,3,0,,0,201302230DET,24:34,0,1,Lance Stephenson,stephla01,+24,5,2,ind,2,5
2,2,1,3,0,,0,.500,6,4,1.000,4,201302230DET,19:59,0,6,Roy Hibbert,hibbero01,+9,10,0,ind,5,1
1,2,4,3,0,,0,.375,8,1,.500,2,201302230DET,28:01,6,5,Ian Mahinmi,mahinia01,+9,7,1,ind,1,10
1,1,2,1,0,.000,4,.100,10,0,,0,201302230DET,18:36,0,2,Danny Granger,grangda01,0,2,0,ind,1,2
0,0,2,3,3,.750,4,.750,4,1,.500,2,201302230DET,18:21,0,0,D.J. Augustin,augusdj01,-5,10,0,ind,1,2
1,0,0,3,0,,0,.600,5,3,.750,4,201302230DET,17:50,4,3,Tyler Hansbrough,hansbty01,-3,9,0,ind,2,4
0,0,1,1,0,,0,1.000,1,0,,0,201302230DET,10:31,0,3,Orlando Johnson,johnsor01,-12,2,0,ind,0,1
4,0,7,4,0,,0,.250,16,4,.571,7,201302230DET,33:39,5,5,Greg Monroe,monrogr01,-11,12,3,det,5,12
1,0,2,3,0,.000,1,.375,8,5,1.000,5,201302230DET,32:48,0,0,Rodney Stuckey,stuckro01,-20,11,1,det,2,2
5,0,5,5,0,,0,.714,7,3,1.000,3,201302230DET,32:39,0,0,Jose Calderon,caldejo01,-8,13,1,det,2,5
0,0,3,1,0,.000,3,.167,6,0,,0,201302230DET,28:37,0,2,Kyle Singler,singlky01,-19,2,1,det,1,3
0,1,3,2,0,,0,.333,6,0,.000,2,201302230DET,23:01,3,2,Jason Maxiell,maxieja01,-17,4,0,det,2,6
1,0,2,3,1,.200,5,.429,7,2,1.000,2,201302230DET,25:43,0,3,Khris Middleton,middlkh01,-1,9,0,det,0,2
0,1,5,1,1,.200,5,.091,11,2,1.000,2,201302230DET,24:59,0,5,Charlie Villanueva,villach01,-1,5,0,det,0,5
2,0,1,7,0,,0,.500,14,1,1.000,1,201302230DET,15:21,2,2,Will Bynum,bynumwi01,-10,15,1,det,1,3
1,0,0,0,0,,0,.000,1,0,,0,201302230DET,14:21,0,3,Viacheslav Kravtsov,kravtvi01,-7,0,0,det,1,0
0,0,1,0,0,,0,.000,1,1,.500,2,201302230DET,8:52,0,0,Kim English,engliki01,+4,1,2,det,0,1
