ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
3,1,2,5,1,.125,8,.333,15,0,,0,201412270LAC,36:49,0,3,Terrence Ross,rosste01,+20,11,1,tor,0,2
7,0,2,9,3,.429,7,.529,17,4,.800,5,201412270LAC,35:42,1,0,Kyle Lowry,lowryky01,+7,25,3,tor,3,3
1,0,6,8,0,,0,.615,13,6,.750,8,201412270LAC,34:17,5,1,Jonas Valanciunas,valanjo01,+11,22,0,tor,0,11
1,0,9,4,0,,0,.571,7,0,.000,1,201412270LAC,32:11,3,3,Amir Johnson,johnsam01,+17,8,1,tor,2,12
2,0,5,3,1,.333,3,.429,7,0,,0,201412270LAC,21:00,1,3,James Johnson,johnsja01,+10,7,1,tor,1,6
3,0,0,2,2,.333,6,.222,9,3,1.000,3,201412270LAC,28:37,0,0,Lou Williams,willilo02,+4,9,1,tor,0,0
2,0,3,4,2,1.000,2,.800,5,0,,0,201412270LAC,23:42,1,3,Patrick Patterson,pattepa01,+5,10,0,tor,1,4
6,0,4,5,4,.500,8,.417,12,2,1.000,2,201412270LAC,22:15,0,3,Greivis Vasquez,vasqugr01,-3,16,0,tor,2,4
0,0,0,1,0,,0,1.000,1,0,,0,201412270LAC,5:27,1,1,Tyler Hansbrough,hansbty01,-11,2,0,tor,0,1
,,,,,,,,,,,,201412270LAC,Did Not Play,,,Lucas Nogueira,noguelu01,,,,tor,,
,,,,,,,,,,,,201412270LAC,Did Not Play,,,Chuck Hayes,hayesch01,,,,tor,,
,,,,,,,,,,,,201412270LAC,Did Not Play,,,Greg Stiemsma,stiemgr01,,,,tor,,
,,,,,,,,,,,,201412270LAC,Did Not Play,,,Landry Fields,fieldla01,,,,tor,,
5,2,5,9,0,,0,.450,20,4,.800,5,201412270LAC,38:04,1,4,Blake Griffin,griffbl01,-13,22,1,lac,4,6
2,1,13,2,0,,0,.500,4,0,,0,201412270LAC,38:04,7,3,DeAndre Jordan,jordade01,-15,4,0,lac,2,20
3,1,1,9,5,.556,9,.563,16,0,.000,1,201412270LAC,35:26,0,1,J.J. Redick,redicjj01,-16,23,0,lac,2,1
8,0,3,3,1,.333,3,.250,12,3,.750,4,201412270LAC,34:13,0,3,Chris Paul,paulch01,-20,10,1,lac,1,3
0,0,2,2,2,1.000,2,.500,4,0,,0,201412270LAC,21:14,0,2,Matt Barnes,barnema02,-11,6,1,lac,0,2
5,0,1,6,3,.375,8,.429,14,5,1.000,5,201412270LAC,27:51,0,2,Jamal Crawford,crawfja01,-11,20,0,lac,2,1
1,2,1,0,0,.000,1,.000,1,0,,0,201412270LAC,14:00,0,2,Jordan Farmar,farmajo01,+8,0,0,lac,2,1
1,1,4,3,0,,0,.600,5,0,,0,201412270LAC,12:31,1,2,Glen Davis,davisgl01,+2,6,0,lac,0,5
0,0,3,1,0,.000,1,.500,2,0,,0,201412270LAC,10:00,0,0,Reggie Bullock,bullore01,+7,2,1,lac,1,3
0,0,1,0,0,,0,,0,0,,0,201412270LAC,3:31,0,0,Hedo Turkoglu,turkohe01,-6,0,0,lac,0,1
0,0,0,2,1,1.000,1,.667,3,0,,0,201412270LAC,1:42,0,0,Jared Cunningham,cunnija01,+5,5,0,lac,0,0
0,0,0,0,0,,0,,0,0,,0,201412270LAC,1:42,0,0,Chris Douglas-Roberts,douglch01,+5,0,0,lac,0,0
1,0,0,0,0,,0,,0,0,,0,201412270LAC,1:42,0,0,Ekpe Udoh,udohek01,+5,0,0,lac,0,0
