ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
6,0,11,7,3,.429,7,.368,19,11,.917,12,201404040HOU,43:40,1,1,Kevin Durant,duranke01,-1,28,0,okc,6,12
4,6,5,11,2,.500,4,.647,17,3,.750,4,201404040HOU,35:43,4,5,Serge Ibaka,ibakase01,+6,27,2,okc,0,9
7,0,6,7,1,.200,5,.500,14,2,1.000,2,201404040HOU,35:40,1,2,Reggie Jackson,jacksre01,-7,17,1,okc,2,7
1,1,3,0,0,.000,2,.000,3,0,,0,201404040HOU,13:34,1,2,Andre Roberson,roberan03,+4,0,1,okc,1,4
1,0,1,1,0,,0,.333,3,0,,0,201404040HOU,12:37,1,0,Steven Adams,adamsst01,+5,2,0,okc,1,2
2,0,4,4,3,.600,5,.400,10,2,1.000,2,201404040HOU,35:22,0,4,Caron Butler,butleca01,-9,13,0,okc,0,4
2,0,2,1,1,.333,3,.167,6,0,,0,201404040HOU,24:35,0,4,Derek Fisher,fishede01,-9,3,1,okc,0,2
1,0,1,5,2,.500,4,.625,8,0,,0,201404040HOU,21:58,0,3,Jeremy Lamb,lambje01,+4,12,0,okc,1,1
0,0,2,2,1,1.000,1,.400,5,0,,0,201404040HOU,15:02,2,2,Nick Collison,collini01,-7,5,0,okc,2,4
0,1,0,0,0,,0,,0,0,,0,201404040HOU,1:49,0,1,Hasheem Thabeet,thabeha01,-6,0,0,okc,1,0
,,,,,,,,,,,,201404040HOU,Did Not Play,,,Perry Jones,jonespe01,,,,okc,,
,,,,,,,,,,,,201404040HOU,Did Not Play,,,Reggie Williams,willire02,,,,okc,,
,,,,,,,,,,,,201404040HOU,Did Not Play,,,Russell Westbrook,westbru01,,,,okc,,
7,0,9,9,4,.500,8,.409,22,17,.850,20,201404040HOU,43:02,0,2,James Harden,hardeja01,+5,39,2,hou,5,9
3,0,5,5,3,.333,9,.294,17,10,.909,11,201404040HOU,41:07,1,4,Chandler Parsons,parsoch01,-2,23,2,hou,1,6
3,0,1,3,2,.333,6,.273,11,0,,0,201404040HOU,38:08,2,4,Jeremy Lin,linje01,+3,8,0,hou,1,3
2,2,9,7,0,.000,2,.583,12,2,1.000,2,201404040HOU,33:10,2,1,Terrence Jones,joneste01,-1,16,2,hou,1,11
2,0,8,3,0,,0,.600,5,3,.750,4,201404040HOU,32:54,4,3,Omer Asik,asikom01,+5,9,0,hou,1,12
3,0,1,2,2,.667,3,.500,4,0,,0,201404040HOU,28:05,0,5,Francisco Garcia,garcifr01,+7,6,2,hou,0,1
1,0,2,2,2,.667,3,.400,5,0,,0,201404040HOU,18:00,0,2,Isaiah Canaan,canaais01,+2,6,0,hou,2,2
0,0,1,2,0,,0,1.000,2,0,,0,201404040HOU,5:34,0,0,Donatas Motiejunas,motiedo01,+1,4,0,hou,0,1
,,,,,,,,,,,,201404040HOU,Did Not Play,,,Dwight Howard,howardw01,,,,hou,,
,,,,,,,,,,,,201404040HOU,Did Not Play,,,Patrick Beverley,beverpa01,,,,hou,,
,,,,,,,,,,,,201404040HOU,Did Not Play,,,Omri Casspi,casspom01,,,,hou,,
,,,,,,,,,,,,201404040HOU,Did Not Play,,,Greg Smith,smithgr02,,,,hou,,
,,,,,,,,,,,,201404040HOU,Did Not Play,,,Jordan Hamilton,hamiljo02,,,,hou,,
