ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
8,1,2,4,3,.300,10,.211,19,4,.444,9,201603250HOU,41:37,0,4,Kyle Lowry,lowryky01,0,15,1,tor,0,2
2,1,4,5,3,.500,6,.385,13,0,,0,201603250HOU,38:58,0,3,Norman Powell,powelno01,+5,13,1,tor,3,4
4,0,3,6,1,.500,2,.462,13,5,.833,6,201603250HOU,36:33,2,3,DeMar DeRozan,derozde01,+6,18,2,tor,1,5
2,1,10,6,0,,0,.400,15,4,.667,6,201603250HOU,29:51,8,6,Jonas Valanciunas,valanjo01,-6,16,2,tor,0,18
1,0,2,6,4,.667,6,.545,11,0,,0,201603250HOU,23:26,3,2,Luis Scola,scolalu01,+1,16,1,tor,2,5
2,0,2,4,2,.500,4,.400,10,2,1.000,2,201603250HOU,22:21,1,2,Cory Joseph,josepco01,-10,12,0,tor,4,3
1,0,2,5,0,.000,2,.714,7,1,1.000,1,201603250HOU,20:07,1,1,Patrick Patterson,pattepa01,-4,11,0,tor,0,3
1,2,4,2,0,,0,.667,3,2,1.000,2,201603250HOU,18:08,0,2,Bismack Biyombo,biyombi01,+3,6,1,tor,0,4
2,0,1,1,0,.000,1,.333,3,0,,0,201603250HOU,8:58,0,1,James Johnson,johnsja01,-10,2,1,tor,0,1
,,,,,,,,,,,,201603250HOU,Did Not Play,,,Delon Wright,wrighde01,,,,tor,,
,,,,,,,,,,,,201603250HOU,Did Not Play,,,Bruno Caboclo,cabocbr01,,,,tor,,
,,,,,,,,,,,,201603250HOU,Did Not Play,,,Jason Thompson,thompja02,,,,tor,,
,,,,,,,,,,,,201603250HOU,Did Not Play,,,Lucas Nogueira,noguelu01,,,,tor,,
13,1,10,11,3,.429,7,.500,22,7,.700,10,201603250HOU,41:56,0,3,James Harden,hardeja01,+2,32,1,hou,7,10
1,1,3,1,1,.250,4,.125,8,3,1.000,3,201603250HOU,36:49,1,1,Trevor Ariza,arizatr01,-1,6,1,hou,3,4
5,2,3,6,5,.714,7,.600,10,0,,0,201603250HOU,36:23,1,3,Patrick Beverley,beverpa01,+9,17,0,hou,2,4
1,2,3,1,0,,0,.500,2,0,.000,5,201603250HOU,23:24,2,6,Dwight Howard,howardw01,+1,2,0,hou,2,5
1,0,2,5,1,1.000,1,.625,8,0,,0,201603250HOU,14:59,1,0,Donatas Motiejunas,motiedo01,+7,11,0,hou,0,3
0,2,5,9,0,,0,.750,12,3,.500,6,201603250HOU,27:57,0,4,Michael Beasley,beaslmi01,-5,21,1,hou,1,5
3,0,4,2,1,.500,2,.286,7,0,,0,201603250HOU,23:04,1,1,Jason Terry,terryja01,0,5,0,hou,1,5
1,2,2,4,1,1.000,1,.800,5,1,.333,3,201603250HOU,19:33,0,1,Corey Brewer,breweco01,+7,10,0,hou,0,2
0,1,3,3,0,,0,.429,7,2,.250,8,201603250HOU,15:55,7,4,Clint Capela,capelca01,-5,8,0,hou,0,10
,,,,,,,,,,,,201603250HOU,Did Not Play,,,Josh Smith,smithjo03,,,,hou,,
,,,,,,,,,,,,201603250HOU,Did Not Play,,,Andrew Goudelock,goudean01,,,,hou,,
,,,,,,,,,,,,201603250HOU,Did Not Play,,,K.J. McDaniels,mcdankj01,,,,hou,,
,,,,,,,,,,,,201603250HOU,Did Not Play,,,Terrence Jones,joneste01,,,,hou,,
