ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
7.7,2.2,117,3.0,.536,.500,.571,201701150SAC,39:40,133,0.0,Victor Oladipo,oladivi01,2.3,okc,10.2,1.4,.656,18.6
52.7,0.0,103,29.3,.619,.238,.524,201701150SAC,35:58,127,5.7,Russell Westbrook,westbru01,5.1,okc,21.3,16.7,.697,34.5
5.0,0.0,120,12.7,.375,.500,.250,201701150SAC,27:40,85,0.0,Domantas Sabonis,sabondo01,0.0,okc,10.1,5.9,.394,13.5
4.4,3.1,112,0.0,.000,.333,.667,201701150SAC,27:13,64,18.8,Andre Roberson,roberan03,5.1,okc,0.0,10.0,.064,10.8
7.5,0.0,113,17.9,.500,.000,.000,201701150SAC,19:36,76,5.2,Steven Adams,adamsst01,2.3,okc,33.3,11.1,.500,17.3
11.8,2.6,114,18.1,.556,.056,.611,201701150SAC,32:24,125,22.1,Enes Kanter,kanteen01,1.4,okc,14.9,20.2,.635,31.3
0.0,4.5,118,12.3,.750,.500,.000,201701150SAC,19:01,163,0.0,Jerami Grant,grantje01,0.0,okc,0.0,5.7,.750,4.0
7.9,0.0,110,6.7,.286,.429,.000,201701150SAC,17:34,86,5.8,Cameron Payne,payneca01,5.2,okc,0.0,6.2,.286,15.1
8.9,0.0,114,13.7,.900,.800,1.000,201701150SAC,17:08,144,6.0,Alex Abrines,abrinal01,2.7,okc,21.7,9.6,.903,20.3
31.9,0.0,114,31.1,.000,.333,.000,201701150SAC,3:46,25,0.0,Joffrey Lauvergne,lauvejo01,0.0,okc,0.0,14.5,.000,30.1
,,,,,,,201701150SAC,Did Not Play,,,Kyle Singler,singlky01,,okc,,,,
,,,,,,,201701150SAC,Did Not Play,,,Nick Collison,collini01,,okc,,,,
,,,,,,,201701150SAC,Did Not Play,,,Anthony Morrow,morroan01,,okc,,,,
9.0,4.2,112,22.4,.389,.278,.500,201701150SAC,36:28,106,6.4,Rudy Gay,gayru01,2.5,sac,12.0,15.0,.501,27.2
38.0,2.3,112,14.9,.425,.300,.850,201701150SAC,34:18,116,20.5,DeMarcus Cousins,couside01,4.0,sac,17.9,17.5,.564,38.8
9.8,2.4,115,12.9,.833,.667,.000,201701150SAC,31:47,120,0.0,Anthony Tolliver,tollian01,2.9,sac,25.0,6.9,.833,10.0
14.1,0.0,119,3.7,.889,.333,.667,201701150SAC,27:29,168,0.0,Darren Collison,collida01,3.3,sac,7.9,2.0,.902,18.3
19.0,0.0,121,16.7,.500,.333,.333,201701150SAC,24:25,143,0.0,Garrett Temple,templga01,0.0,sac,0.0,8.9,.581,11.2
17.1,0.0,118,15.4,.583,.333,.000,201701150SAC,26:36,117,17.6,Matt Barnes,barnema02,1.7,sac,25.0,16.4,.583,12.0
25.3,0.0,121,5.0,.000,.667,1.333,201701150SAC,20:31,110,0.0,Ty Lawson,lawsoty01,2.2,sac,17.4,2.7,.420,11.2
0.0,4.3,119,17.1,.500,.200,.400,201701150SAC,17:55,69,0.0,Arron Afflalo,afflaar01,0.0,sac,40.5,9.1,.595,21.9
10.9,4.9,113,0.0,.500,.000,.000,201701150SAC,15:47,85,7.4,Kosta Koufos,koufoko01,5.8,sac,25.0,3.5,.500,20.2
0.0,0.0,127,0.0,.500,.000,.000,201701150SAC,4:44,78,24.7,Willie Cauley-Stein,caulewi01,0.0,sac,33.3,11.5,.500,25.2
,,,,,,,201701150SAC,Did Not Play,,,Malachi Richardson,richama01,,sac,,,,
,,,,,,,201701150SAC,Did Not Play,,,Omri Casspi,casspom01,,sac,,,,
,,,,,,,201701150SAC,Did Not Play,,,Ben McLemore,mclembe01,,sac,,,,
