ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
26.9,3.3,104,15.5,.525,.050,.200,201301080IND,42:36,84,8.5,LeBron James,jamesle01,1.4,mia,24.3,12.4,.506,36.0
18.6,3.8,107,10.4,.500,.000,.400,201301080IND,36:09,123,3.3,Chris Bosh,boshch01,1.6,mia,7.8,7.3,.595,18.8
25.3,1.9,112,10.5,.688,.375,.625,201301080IND,35:45,138,3.4,Dwyane Wade,wadedw01,0.0,mia,8.9,7.4,.735,33.4
7.0,0.0,94,14.4,.250,.500,.000,201301080IND,26:04,44,0.0,Mario Chalmers,chalmma01,6.8,mia,25.0,8.1,.250,16.4
0.0,0.0,112,11.6,.000,.000,.000,201301080IND,24:20,34,4.9,Udonis Haslem,hasleud01,0.0,mia,0.0,8.7,.000,4.4
0.0,0.0,121,0.0,.000,1.000,.000,201301080IND,17:15,24,7.0,Shane Battier,battish01,0.0,mia,0.0,3.1,.000,9.3
10.4,8.4,112,5.7,.000,.800,.000,201301080IND,16:28,10,0.0,Ray Allen,allenra02,0.0,mia,16.7,3.2,.000,19.5
0.0,0.0,106,18.8,1.250,.500,.000,201301080IND,15:02,136,0.0,Norris Cole,coleno01,0.0,mia,33.3,10.5,1.250,10.7
13.4,0.0,111,13.0,.500,.333,.000,201301080IND,14:29,113,0.0,Mike Miller,millemi01,0.0,mia,0.0,7.3,.500,11.1
0.0,17.6,106,7.9,.000,.000,.000,201301080IND,11:51,0,0.0,Joel Anthony,anthojo01,0.0,mia,0.0,4.5,.000,4.5
11.1,0.0,100,19.3,.519,.333,.111,201301080IND,43:34,120,8.6,Paul George,georgpa01,0.0,ind,3.4,13.3,.512,29.8
5.8,0.0,91,21.4,.500,.077,.154,201301080IND,33:41,117,14.0,David West,westda01,3.5,ind,6.7,17.2,.504,19.6
5.8,0.0,99,20.4,.250,.000,.000,201301080IND,29:25,86,28.8,Roy Hibbert,hibbero01,0.0,ind,7.7,25.1,.250,19.6
15.4,0.0,91,13.7,.591,.364,.182,201301080IND,26:12,130,3.6,Lance Stephenson,stephla01,4.5,ind,0.0,8.1,.547,20.1
24.8,0.0,103,5.1,.000,.750,.000,201301080IND,23:28,22,0.0,George Hill,hillge01,0.0,ind,55.6,2.2,.000,17.0
47.4,0.0,90,14.7,.000,.000,2.000,201301080IND,24:32,175,0.0,D.J. Augustin,augusdj01,4.8,ind,0.0,6.5,.532,6.8
0.0,9.0,82,11.0,.318,.455,.000,201301080IND,21:48,79,8.6,Gerald Green,greenge01,5.4,ind,8.3,9.7,.318,24.4
0.0,0.0,90,26.8,.429,.000,.286,201301080IND,17:55,109,5.3,Ian Mahinmi,mahinia01,3.3,ind,0.0,14.7,.444,19.5
0.0,0.0,100,16.0,.250,.000,1.500,201301080IND,14:59,134,0.0,Tyler Hansbrough,hansbty01,0.0,ind,0.0,7.0,.527,19.6
65.6,0.0,105,0.0,,,,201301080IND,4:26,227,0.0,Orlando Johnson,johnsor01,0.0,ind,,0.0,,0.0
