ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,5,4,2,0,,0,.182,11,3,.500,6,201602240SAC,31:33,5,5,LaMarcus Aldridge,aldrila01,-7,7,0,sas,2,9
6,0,3,11,1,.333,3,.647,17,0,,0,201602240SAC,30:39,0,0,Tony Parker,parketo01,-3,23,0,sas,4,3
1,1,7,6,4,.571,7,.667,9,0,,0,201602240SAC,29:13,0,2,Danny Green,greenda02,+1,16,3,sas,0,7
1,1,7,5,2,.400,5,.313,16,6,1.000,6,201602240SAC,27:55,1,2,Kawhi Leonard,leonaka01,+4,18,4,sas,1,8
0,0,2,0,0,,0,.000,2,0,,0,201602240SAC,11:48,0,2,Tim Duncan,duncati01,-8,0,0,sas,0,2
3,0,8,7,0,.000,1,.875,8,0,,0,201602240SAC,29:13,0,2,Kyle Anderson,anderky01,+16,14,2,sas,3,8
7,1,3,3,0,,0,.750,4,2,1.000,2,201602240SAC,23:15,0,1,Boris Diaw,diawbo01,+25,8,0,sas,2,3
1,0,8,5,0,,0,.625,8,0,,0,201602240SAC,19:25,0,1,David West,westda01,+19,10,2,sas,3,8
3,0,0,3,1,.333,3,.500,6,0,,0,201602240SAC,19:06,0,0,Patty Mills,millspa02,+22,7,1,sas,1,0
2,0,2,2,0,,0,.500,4,1,1.000,1,201602240SAC,13:38,0,1,Jonathon Simmons,simmojo02,+8,5,1,sas,0,2
0,0,0,0,0,,0,,0,0,,0,201602240SAC,1:25,0,0,Boban Marjanovic,marjabo01,+1,0,0,sas,0,0
0,0,0,0,0,,0,,0,0,,0,201602240SAC,1:25,0,0,Rasual Butler,butlera01,+1,0,0,sas,0,0
0,0,0,0,0,,0,,0,0,,0,201602240SAC,1:25,0,0,Ray McCallum,mccalra01,+1,0,0,sas,0,0
2,0,8,8,2,.500,4,.348,23,4,.444,9,201602240SAC,38:52,2,3,DeMarcus Cousins,couside01,-6,22,1,sac,3,10
18,0,8,3,1,.250,4,.300,10,0,,0,201602240SAC,37:39,0,2,Rajon Rondo,rondora01,-2,7,3,sac,1,8
1,0,5,5,0,.000,1,.417,12,1,.500,2,201602240SAC,36:33,0,1,Rudy Gay,gayru01,-3,11,3,sac,2,5
0,0,2,6,1,1.000,1,.667,9,2,1.000,2,201602240SAC,23:00,0,4,Quincy Acy,acyqu01,+13,15,2,sac,1,2
0,1,2,2,1,.250,4,.222,9,0,,0,201602240SAC,16:37,2,0,Ben McLemore,mclembe01,+13,5,0,sac,2,4
6,0,2,7,0,,0,.875,8,1,.500,2,201602240SAC,31:23,1,1,Darren Collison,collida01,-29,15,1,sac,2,3
0,0,3,6,0,,0,.600,10,0,,0,201602240SAC,17:38,3,1,Willie Cauley-Stein,caulewi01,-24,12,2,sac,0,6
0,0,0,0,0,.000,1,.000,5,0,,0,201602240SAC,15:29,0,0,Marco Belinelli,belinma01,-21,0,0,sac,1,0
0,0,2,0,0,,0,.000,2,0,,0,201602240SAC,7:43,0,1,Kosta Koufos,koufoko01,-9,0,0,sac,0,2
0,0,2,1,1,.500,2,.167,6,0,,0,201602240SAC,7:39,2,0,Omri Casspi,casspom01,-7,3,0,sac,2,4
0,0,0,1,0,.000,1,.500,2,0,,0,201602240SAC,6:02,0,1,Seth Curry,curryse01,-4,2,0,sac,0,0
0,0,0,0,0,,0,,0,0,,0,201602240SAC,1:25,0,0,James Anderson,anderja01,-1,0,1,sac,0,0
,,,,,,,,,,,,201602240SAC,Did Not Play,,,Caron Butler,butleca01,,,,sac,,
