ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
14,1,6,8,1,.143,7,.320,25,10,.909,11,201505080CHI,43:39,2,4,LeBron James,jamesle01,0,27,1,cle,7,8
1,3,9,4,0,,0,.500,8,2,1.000,2,201505080CHI,41:16,4,1,Tristan Thompson,thomptr01,+1,10,0,cle,0,13
0,1,3,3,3,.750,4,.231,13,2,1.000,2,201505080CHI,38:28,1,3,Kyrie Irving,irvinky01,-7,11,2,cle,2,4
1,1,1,3,2,.286,7,.333,9,0,,0,201505080CHI,36:31,0,4,Iman Shumpert,shumpim01,-1,8,1,cle,1,1
2,3,5,4,0,,0,.444,9,0,,0,201505080CHI,22:16,2,4,Timofey Mozgov,mozgoti01,+2,8,1,cle,0,7
1,0,2,5,4,.500,8,.556,9,0,,0,201505080CHI,26:42,0,4,J.R. Smith,smithjr01,-4,14,0,cle,0,2
4,0,2,3,2,.667,3,.750,4,2,1.000,2,201505080CHI,15:57,0,2,Matthew Dellavedova,dellama01,+1,10,0,cle,1,2
0,0,2,2,2,.400,5,.400,5,2,1.000,2,201505080CHI,15:11,0,2,James Jones,jonesja02,-7,8,1,cle,0,2
,,,,,,,,,,,,201505080CHI,Did Not Play,,,Kendrick Perkins,perkike01,,,,cle,,
,,,,,,,,,,,,201505080CHI,Did Not Play,,,Brendan Haywood,haywobr01,,,,cle,,
,,,,,,,,,,,,201505080CHI,Did Not Play,,,Mike Miller,millemi01,,,,cle,,
,,,,,,,,,,,,201505080CHI,Did Not Play,,,Joe Harris,harrijo01,,,,cle,,
,,,,,,,,,,,,201505080CHI,Did Not Play,,,Shawn Marion,mariosh01,,,,cle,,
2,1,7,7,1,.333,3,.412,17,5,.833,6,201505080CHI,44:19,1,5,Jimmy Butler,butleji01,-2,20,5,chi,0,8
2,1,4,6,3,.429,7,.500,12,1,1.000,1,201505080CHI,39:04,2,1,Mike Dunleavy,dunlemi02,+3,16,1,chi,0,6
7,1,6,10,1,.333,3,.385,26,9,.900,10,201505080CHI,38:43,1,2,Derrick Rose,rosede01,+9,30,1,chi,3,7
4,3,2,3,0,,0,.429,7,0,,0,201505080CHI,21:49,2,0,Pau Gasol,gasolpa01,-3,6,0,chi,0,4
0,3,5,1,0,,0,.125,8,2,1.000,2,201505080CHI,21:33,6,3,Joakim Noah,noahjo01,-2,4,0,chi,2,11
0,1,5,3,0,,0,.750,4,3,.750,4,201505080CHI,22:50,4,1,Taj Gibson,gibsota01,-1,9,0,chi,0,9
0,0,6,3,1,.250,4,.375,8,5,.833,6,201505080CHI,21:58,2,5,Nikola Mirotic,mirotni01,+19,12,2,chi,1,8
2,0,1,0,0,,0,,0,0,,0,201505080CHI,20:00,0,0,Kirk Hinrich,hinriki01,-2,0,0,chi,0,1
0,0,0,1,0,.000,4,.143,7,0,,0,201505080CHI,9:17,0,1,Aaron Brooks,brookaa01,-6,2,0,chi,1,0
0,0,0,0,0,,0,.000,1,0,,0,201505080CHI,0:28,0,0,Tony Snell,snellto01,0,0,0,chi,0,0
,,,,,,,,,,,,201505080CHI,Did Not Play,,,E'Twaun Moore,mooreet01,,,,chi,,
,,,,,,,,,,,,201505080CHI,Did Not Play,,,Doug McDermott,mcderdo01,,,,chi,,
,,,,,,,,,,,,201505080CHI,Did Not Play,,,Nazr Mohammed,mohamna01,,,,chi,,
