ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
8,0,2,11,3,.300,10,.367,30,8,.667,12,201412180GSW,40:11,1,2,Russell Westbrook,westbru01,+2,33,2,okc,6,3
2,3,3,5,2,1.000,2,.625,8,0,,0,201412180GSW,34:23,3,3,Serge Ibaka,ibakase01,0,12,1,okc,4,6
3,0,10,4,1,.333,3,.500,8,1,.500,2,201412180GSW,34:17,2,2,Andre Roberson,roberan03,+5,10,1,okc,0,12
2,1,2,10,5,.833,6,.769,13,5,.714,7,201412180GSW,18:44,0,1,Kevin Durant,duranke01,+5,30,0,okc,2,2
0,0,4,3,0,,0,.750,4,0,.000,1,201412180GSW,13:41,1,1,Steven Adams,adamsst01,+10,6,0,okc,1,5
0,0,2,2,0,,0,.500,4,0,,0,201412180GSW,26:51,1,1,Anthony Morrow,morroan01,-11,4,1,okc,0,3
1,0,2,2,0,.000,1,.250,8,0,,0,201412180GSW,22:58,0,2,Reggie Jackson,jacksre01,-9,4,0,okc,1,2
0,0,5,2,0,.000,3,.286,7,0,,0,201412180GSW,18:30,0,1,Perry Jones,jonespe01,-21,4,0,okc,0,5
1,0,1,1,0,,0,.500,2,0,,0,201412180GSW,16:18,0,2,Kendrick Perkins,perkike01,-7,2,0,okc,1,1
0,0,4,1,0,,0,.500,2,2,1.000,2,201412180GSW,14:07,0,0,Jeremy Lamb,lambje01,+1,4,0,okc,0,4
,,,,,,,,,,,,201412180GSW,Did Not Play,,,Lance Thomas,thomala01,,,,okc,,
,,,,,,,,,,,,201412180GSW,Did Not Play,,,Nick Collison,collini01,,,,okc,,
,,,,,,,,,,,,201412180GSW,Did Not Play,,,Ish Smith,smithis01,,,,okc,,
9,1,7,7,1,.200,5,.500,14,1,.250,4,201412180GSW,44:17,2,4,Draymond Green,greendr01,+4,16,1,gsw,2,9
9,1,3,14,5,.417,12,.583,24,1,1.000,1,201412180GSW,41:31,4,0,Stephen Curry,curryst01,+7,34,4,gsw,4,7
5,1,2,7,2,.500,4,.467,15,3,1.000,3,201412180GSW,35:17,0,0,Klay Thompson,thompkl01,-5,19,1,gsw,1,2
1,0,5,5,2,.500,4,.455,11,0,,0,201412180GSW,34:16,2,3,Harrison Barnes,barneha02,0,12,2,gsw,0,7
1,1,2,2,0,,0,.500,4,0,,0,201412180GSW,9:47,0,3,Festus Ezeli,ezelife01,-5,4,0,gsw,0,2
5,1,4,2,2,.500,4,.333,6,1,.500,2,201412180GSW,29:36,0,1,Andre Iguodala,iguodan01,+18,7,1,gsw,1,4
1,2,4,5,0,,0,.500,10,0,,0,201412180GSW,19:28,1,2,Marreese Speights,speigma01,0,10,0,gsw,1,5
1,0,1,6,0,.000,1,.667,9,0,,0,201412180GSW,19:12,1,0,Shaun Livingston,livinsh01,+8,12,0,gsw,0,2
0,0,1,0,0,.000,1,.000,1,0,,0,201412180GSW,6:36,0,2,Justin Holiday,holidju01,-2,0,0,gsw,0,1
,,,,,,,,,,,,201412180GSW,Did Not Play,,,Leandro Barbosa,barbole01,,,,gsw,,
,,,,,,,,,,,,201412180GSW,Did Not Play,,,Ognjen Kuzmic,kuzmiog01,,,,gsw,,
,,,,,,,,,,,,201412180GSW,Did Not Play,,,Brandon Rush,rushbr01,,,,gsw,,
