ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
3,0,4,13,5,.500,10,.520,25,5,.833,6,201402030MIL,36:35,1,3,Carmelo Anthony,anthoca01,+3,36,0,nyk,4,5
0,1,7,3,0,,0,1.000,3,1,.167,6,201402030MIL,34:45,3,3,Tyson Chandler,chandty01,-4,7,0,nyk,1,10
7,0,4,1,1,.500,2,.143,7,0,.000,2,201402030MIL,34:35,1,2,Raymond Felton,feltora01,+3,3,2,nyk,0,5
0,0,0,2,1,.333,3,.286,7,0,,0,201402030MIL,24:32,1,4,Iman Shumpert,shumpim01,-16,5,1,nyk,1,1
1,0,6,1,1,.500,2,.500,2,0,,0,201402030MIL,21:55,0,0,Pablo Prigioni,prigipa01,-14,3,0,nyk,0,6
3,0,7,9,6,.545,11,.529,17,6,1.000,6,201402030MIL,38:44,0,4,J.R. Smith,smithjr01,+6,30,0,nyk,2,7
2,0,1,2,1,.167,6,.200,10,2,1.000,2,201402030MIL,27:52,0,1,Tim Hardaway,hardati02,+7,7,1,nyk,0,1
1,1,3,3,0,,0,.429,7,1,.500,2,201402030MIL,16:31,1,2,Amar'e Stoudemire,stoudam01,-3,7,0,nyk,1,4
0,0,0,0,0,,0,,0,0,,0,201402030MIL,4:31,1,1,Jeremy Tyler,tylerje01,+3,0,0,nyk,0,1
,,,,,,,,,,,,201402030MIL,Did Not Play,,,Toure' Murry,murryto01,,,,nyk,,
,,,,,,,,,,,,201402030MIL,Did Not Play,,,Metta World Peace,artesro01,,,,nyk,,
,,,,,,,,,,,,201402030MIL,Did Not Play,,,Cole Aldrich,aldrico01,,,,nyk,,
,,,,,,,,,,,,201402030MIL,Did Not Play,,,Beno Udrih,udrihbe01,,,,nyk,,
7,0,3,10,4,.500,8,.435,23,1,1.000,1,201402030MIL,46:05,0,3,Brandon Knight,knighbr03,+2,25,0,mil,4,3
2,0,4,4,1,.500,2,.364,11,4,1.000,4,201402030MIL,34:06,4,3,Ersan Ilyasova,ilyaser01,+8,13,0,mil,1,8
0,1,10,3,0,,0,.750,4,2,1.000,2,201402030MIL,29:35,1,6,Larry Sanders,sandela01,+11,8,0,mil,0,11
3,0,4,6,5,.833,6,.667,9,2,1.000,2,201402030MIL,24:48,0,3,Khris Middleton,middlkh01,+10,19,0,mil,1,4
2,0,1,3,0,,0,.429,7,0,,0,201402030MIL,23:18,1,1,Nate Wolters,woltena01,-5,6,0,mil,1,2
2,0,2,5,0,,0,.556,9,5,.625,8,201402030MIL,28:27,1,3,Giannis Antetokounmpo,antetgi01,-9,15,1,mil,1,3
2,0,1,0,0,.000,1,.000,3,0,,0,201402030MIL,20:38,0,4,Luke Ridnour,ridnolu01,+9,0,1,mil,2,1
2,0,2,4,0,,0,.444,9,4,1.000,4,201402030MIL,18:25,5,1,Zaza Pachulia,pachuza01,-8,12,1,mil,1,7
0,0,5,1,1,1.000,1,.167,6,0,,0,201402030MIL,14:38,0,0,Caron Butler,butleca01,-3,3,0,mil,0,5
,,,,,,,,,,,,201402030MIL,Did Not Play,,,O.J. Mayo,mayooj01,,,,mil,,
,,,,,,,,,,,,201402030MIL,Did Not Play,,,Ekpe Udoh,udohek01,,,,mil,,
,,,,,,,,,,,,201402030MIL,Did Not Play,,,Gary Neal,nealga01,,,,mil,,
,,,,,,,,,,,,201402030MIL,Did Not Play,,,Miroslav Raduljica,radulmi01,,,,mil,,
