ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
0.0,1.7,95,20.3,.467,.000,.333,201211170CHA,40:11,106,11.1,Zach Randolph,randoza01,0.0,mem,10.4,15.9,.523,21.0
35.7,3.8,95,17.5,.429,.000,.857,201211170CHA,35:01,156,9.6,Marc Gasol,gasolma01,0.0,mem,0.0,13.7,.622,12.1
14.8,0.0,86,12.8,.625,.250,.500,201211170CHA,31:49,108,0.0,Mike Conley,conlemi01,6.5,mem,21.5,6.7,.683,25.8
17.8,2.4,89,7.2,.469,.250,.063,201211170CHA,28:15,104,7.9,Rudy Gay,gayru01,5.4,mem,5.7,7.6,.487,27.2
6.6,0.0,89,10.9,.300,.000,.700,201211170CHA,28:10,108,0.0,Tony Allen,allento01,5.5,mem,0.0,5.7,.459,20.5
7.3,0.0,99,13.5,.333,.667,.000,201211170CHA,22:46,60,0.0,Quincy Pondexter,pondequ01,0.0,mem,25.0,7.0,.333,7.7
24.9,9.2,96,9.4,.400,.200,.200,201211170CHA,21:44,81,0.0,Jerryd Bayless,bayleje01,0.0,mem,26.9,4.9,.460,15.1
0.0,0.0,98,14.9,.143,.000,1.143,201211170CHA,20:35,77,16.3,Marreese Speights,speigma01,0.0,mem,27.5,15.5,.428,31.1
13.5,0.0,101,8.9,.000,.800,.000,201211170CHA,11:29,11,0.0,Wayne Ellington,ellinwa01,0.0,mem,0.0,4.6,.000,19.2
36.2,1.7,106,10.6,.353,.059,.353,201211170CHA,42:09,92,2.4,Kemba Walker,walkeke02,0.0,cha,16.9,6.3,.433,23.8
6.5,0.0,99,23.3,.381,.190,.143,201211170CHA,33:30,87,6.1,Byron Mullens,mulleby01,1.5,cha,8.2,14.3,.403,30.8
8.7,3.3,96,20.6,.750,.000,2.500,201211170CHA,21:43,113,18.8,Michael Kidd-Gilchrist,kiddgmi01,2.4,cha,26.3,19.6,.714,22.2
9.0,0.0,104,17.1,.500,.000,.250,201211170CHA,19:35,134,5.2,Brendan Haywood,haywobr01,0.0,cha,0.0,10.9,.563,9.6
0.0,0.0,107,9.1,.500,.000,1.000,201211170CHA,12:12,157,0.0,Jeffery Taylor,tayloje03,0.0,cha,0.0,4.4,.694,10.0
19.4,0.0,100,7.6,.500,.500,.000,201211170CHA,29:13,81,3.5,Ben Gordon,gordobe01,3.5,cha,28.6,5.5,.500,20.3
0.0,2.8,98,17.2,.333,.000,.000,201211170CHA,25:59,94,11.8,Bismack Biyombo,biyombi01,2.0,cha,0.0,14.4,.333,9.8
18.6,0.0,100,17.8,.545,.182,.000,201211170CHA,25:09,98,0.0,Ramon Sessions,sessira01,2.0,cha,15.4,8.5,.545,21.9
10.3,5.0,107,0.0,.000,.000,.000,201211170CHA,14:30,20,7.0,Tyrus Thomas,thomaty01,0.0,cha,0.0,3.7,.000,17.5
0.0,7.4,97,22.9,.500,.000,3.000,201211170CHA,9:46,126,20.9,Hakim Warrick,warriha01,0.0,cha,0.0,21.8,.539,20.1
0.0,0.0,93,0.0,.000,.500,.000,201211170CHA,6:14,0,0.0,Reggie Williams,willire02,8.2,cha,33.3,0.0,.000,20.4
