ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
3,0,2,9,1,.111,9,.429,21,3,.750,4,201402080MIL,39:06,0,1,James Harden,hardeja01,+3,22,4,hou,5,2
5,2,12,11,0,,0,.579,19,5,.714,7,201402080MIL,37:01,1,3,Dwight Howard,howardw01,-3,27,1,hou,2,13
4,0,2,3,2,.400,5,.375,8,0,,0,201402080MIL,35:26,1,1,Chandler Parsons,parsoch01,-2,8,2,hou,2,3
3,3,2,6,3,.600,5,.500,12,0,,0,201402080MIL,29:44,1,3,Patrick Beverley,beverpa01,+3,15,1,hou,0,3
1,0,4,1,0,,0,.250,4,0,,0,201402080MIL,22:52,1,1,Terrence Jones,joneste01,-9,2,0,hou,0,5
4,0,2,8,2,.500,4,.571,14,0,,0,201402080MIL,27:31,0,2,Jeremy Lin,linje01,+9,18,2,hou,2,2
0,0,1,4,0,,0,.800,5,1,.500,2,201402080MIL,24:47,0,3,Donatas Motiejunas,motiedo01,+12,9,1,hou,1,1
1,0,2,0,0,.000,1,.000,2,0,,0,201402080MIL,12:34,2,1,Omri Casspi,casspom01,+8,0,0,hou,0,4
2,0,5,0,0,,0,,0,0,,0,201402080MIL,10:59,0,0,Omer Asik,asikom01,+9,0,0,hou,1,5
,,,,,,,,,,,,201402080MIL,Did Not Play,,,Aaron Brooks,brookaa01,,,,hou,,
,,,,,,,,,,,,201402080MIL,Did Not Play,,,Greg Smith,smithgr02,,,,hou,,
,,,,,,,,,,,,201402080MIL,Did Not Play,,,Francisco Garcia,garcifr01,,,,hou,,
,,,,,,,,,,,,201402080MIL,Did Not Play,,,Ronnie Brewer,brewero02,,,,hou,,
3,4,8,7,0,,0,.500,14,0,,0,201402080MIL,40:46,2,2,John Henson,hensojo01,+1,14,0,mil,3,10
3,0,5,9,1,.333,3,.600,15,0,.000,1,201402080MIL,38:47,2,1,Nate Wolters,woltena01,-4,19,1,mil,2,7
8,0,4,7,3,.600,5,.538,13,3,1.000,3,201402080MIL,35:02,0,5,Khris Middleton,middlkh01,-1,20,1,mil,2,4
5,0,2,10,2,.667,3,.500,20,1,1.000,1,201402080MIL,34:57,0,1,Brandon Knight,knighbr03,0,23,1,mil,4,2
0,0,2,1,0,,0,.333,3,0,,0,201402080MIL,4:23,2,0,Larry Sanders,sandela01,-5,2,0,mil,1,4
5,0,7,5,0,,0,1.000,5,2,1.000,2,201402080MIL,29:27,3,4,Zaza Pachulia,pachuza01,0,12,1,mil,2,10
0,1,4,0,0,.000,1,.000,8,1,.500,2,201402080MIL,24:56,1,2,Giannis Antetokounmpo,antetgi01,-10,1,1,mil,1,5
2,1,1,1,0,,0,.250,4,0,,0,201402080MIL,19:14,2,3,Miroslav Raduljica,radulmi01,-5,2,1,mil,2,3
0,0,0,0,0,.000,3,.000,8,2,1.000,2,201402080MIL,12:28,2,0,Gary Neal,nealga01,-6,2,0,mil,1,2
,,,,,,,,,,,,201402080MIL,Did Not Play,,,Luke Ridnour,ridnolu01,,,,mil,,
,,,,,,,,,,,,201402080MIL,Did Not Play,,,Ekpe Udoh,udohek01,,,,mil,,
,,,,,,,,,,,,201402080MIL,Did Not Play,,,Ersan Ilyasova,ilyaser01,,,,mil,,
,,,,,,,,,,,,201402080MIL,Did Not Play,,,O.J. Mayo,mayooj01,,,,mil,,
