ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
4,1,6,3,3,.600,5,.300,10,3,.750,4,201404160MIA,34:04,0,2,Michael Carter-Williams,cartemi01,-2,12,0,phi,3,6
3,0,5,4,0,,0,.571,7,2,1.000,2,201404160MIA,30:51,2,1,Henry Sims,simshe01,-3,10,2,phi,2,7
2,0,6,9,0,.000,3,.529,17,2,1.000,2,201404160MIA,30:20,3,4,Thaddeus Young,youngth01,0,20,2,phi,3,9
2,1,3,3,2,1.000,2,.600,5,2,1.000,2,201404160MIA,18:14,0,0,James Anderson,anderja01,+6,10,2,phi,0,3
1,0,0,1,1,.500,2,.500,2,0,,0,201404160MIA,5:20,0,3,Adonis Thomas,thomaad01,+1,3,0,phi,0,0
3,1,3,1,1,.333,3,.250,4,0,,0,201404160MIA,27:26,0,0,Hollis Thompson,thompho01,0,3,2,phi,1,3
1,1,1,4,0,.000,1,.571,7,1,.500,2,201404160MIA,22:36,0,1,Elliot Williams,williel01,+10,9,0,phi,1,1
6,0,1,2,0,.000,2,.333,6,0,,0,201404160MIA,22:24,0,4,Tony Wroten,wroteto01,+9,4,5,phi,6,1
1,1,1,4,1,.500,2,.667,6,2,1.000,2,201404160MIA,19:11,0,1,Brandon Davies,daviebr01,+16,11,0,phi,1,1
0,0,3,3,0,,0,.600,5,2,1.000,2,201404160MIA,15:38,0,4,Jarvis Varnado,varnaja01,+13,8,2,phi,0,3
1,0,1,4,2,.667,3,.800,5,0,,0,201404160MIA,13:56,0,2,Casper Ware,wareca01,+15,10,0,phi,1,1
,,,,,,,,,,,,201404160MIA,Did Not Play,,,Arnett Moultrie,moultar01,,,,phi,,
,,,,,,,,,,,,201404160MIA,Did Not Play,,,Byron Mullens,mulleby01,,,,phi,,
1,0,0,3,3,.750,4,.500,6,0,,0,201404160MIA,39:49,1,0,Shane Battier,battish01,-5,9,1,mia,3,1
0,0,4,3,3,.375,8,.375,8,0,,0,201404160MIA,33:55,0,1,James Jones,jonesja02,+1,9,0,mia,1,4
4,0,2,4,1,.167,6,.286,14,4,1.000,4,201404160MIA,29:00,0,2,Toney Douglas,douglto01,-11,13,2,mia,2,2
4,0,1,6,0,.000,2,.429,14,4,.667,6,201404160MIA,23:04,1,1,Dwyane Wade,wadedw01,-4,16,0,mia,3,2
0,0,9,3,0,,0,.750,4,1,.500,2,201404160MIA,16:15,1,2,Udonis Haslem,hasleud01,-4,7,0,mia,2,10
3,0,2,2,1,.500,2,.333,6,0,,0,201404160MIA,27:37,1,3,Norris Cole,coleno01,-13,5,3,mia,3,3
3,0,3,4,1,.200,5,.444,9,2,.500,4,201404160MIA,24:00,0,0,Ray Allen,allenra02,-4,11,0,mia,1,3
0,0,1,2,1,.500,2,.333,6,2,1.000,2,201404160MIA,18:02,2,3,Justin Hamilton,hamilju01,+1,7,2,mia,2,3
1,2,1,3,0,.000,1,.750,4,2,1.000,2,201404160MIA,14:35,0,1,Michael Beasley,beaslmi01,-16,8,0,mia,1,1
0,0,2,0,0,,0,.000,2,2,1.000,2,201404160MIA,13:43,3,3,Greg Oden,odengr01,-10,2,0,mia,1,5
,,,,,,,,,,,,201404160MIA,Did Not Play,,,Mario Chalmers,chalmma01,,,,mia,,
,,,,,,,,,,,,201404160MIA,Did Not Play,,,Rashard Lewis,lewisra02,,,,mia,,
,,,,,,,,,,,,201404160MIA,Did Not Play,,,Chris Andersen,anderch01,,,,mia,,
