ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
1,0,8,11,0,,0,.579,19,6,.750,8,201304170OKC,44:22,8,0,John Henson,hensojo01,+6,28,0,mil,2,16
1,1,4,1,0,,0,.333,3,2,.500,4,201304170OKC,24:10,2,1,Ekpe Udoh,udohek01,-8,4,1,mil,3,6
2,0,2,6,5,.625,8,.429,14,0,,0,201304170OKC,22:57,0,2,Brandon Jennings,jennibr01,-10,17,0,mil,2,2
2,0,0,1,0,.000,2,.333,3,0,,0,201304170OKC,11:08,0,0,Monta Ellis,ellismo01,-6,2,0,mil,1,0
1,0,1,0,0,.000,1,.000,3,0,,0,201304170OKC,5:39,0,1,Luc Mbah a Moute,mbahalu01,-9,0,0,mil,0,1
3,0,1,4,1,.200,5,.400,10,3,1.000,3,201304170OKC,35:02,2,2,J.J. Redick,redicjj01,+7,12,1,mil,2,3
0,1,3,5,2,.333,6,.455,11,2,.667,3,201304170OKC,27:35,0,1,Mike Dunleavy,dunlemi02,+4,14,1,mil,0,3
1,1,9,4,0,,0,.444,9,0,,0,201304170OKC,27:28,3,2,Gustavo Ayon,ayongu01,+14,8,0,mil,0,12
5,0,6,3,1,.333,3,.375,8,0,,0,201304170OKC,25:03,1,1,Ish Smith,smithis01,+16,7,1,mil,0,7
2,0,2,1,1,.500,2,.200,5,0,,0,201304170OKC,16:36,1,1,Marquis Daniels,daniema01,+16,3,1,mil,2,3
0,0,7,7,0,,0,.467,15,0,.000,1,201304170OKC,38:45,2,2,Perry Jones,jonespe01,+1,14,1,okc,1,9
2,0,4,2,0,,0,1.000,2,0,,0,201304170OKC,20:37,4,2,Hasheem Thabeet,thabeha01,+14,4,2,okc,1,8
0,1,1,4,0,,0,.667,6,0,,0,201304170OKC,8:22,0,0,Serge Ibaka,ibakase01,+9,8,0,okc,1,1
3,0,0,2,0,,0,.400,5,0,,0,201304170OKC,7:18,0,0,Russell Westbrook,westbru01,+10,4,0,okc,0,0
2,0,1,2,2,1.000,2,.667,3,0,,0,201304170OKC,6:52,0,0,Thabo Sefolosha,sefolth01,+9,6,1,okc,0,1
2,1,5,6,0,.000,6,.286,21,1,1.000,1,201304170OKC,41:08,2,2,Jeremy Lamb,lambje01,-15,13,0,okc,2,7
5,0,5,8,0,.000,6,.444,18,7,1.000,7,201304170OKC,36:25,1,2,Reggie Jackson,jacksre01,-6,23,1,okc,1,6
1,0,3,1,0,.000,1,.200,5,0,,0,201304170OKC,25:07,4,0,Ronnie Brewer,brewero02,-2,2,1,okc,0,7
0,0,3,2,0,,0,.667,3,1,1.000,1,201304170OKC,21:18,0,5,Daniel Orton,ortonda01,-17,5,1,okc,0,3
0,0,2,1,0,.000,1,.500,2,1,.500,2,201304170OKC,17:17,0,1,DeAndre Liggins,liggide01,-16,3,1,okc,1,2
1,0,0,2,1,.200,5,.222,9,2,1.000,2,201304170OKC,16:51,0,0,Derek Fisher,fishede01,-17,7,0,okc,1,0
