ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
8.9,0.0,114,11.2,.500,.500,.250,201211140HOU,35:48,89,0.0,Austin Rivers,riverau01,1.5,noh,25.3,5.2,.563,15.4
57.2,0.0,115,19.9,.633,.267,.333,201211140HOU,33:30,139,0.0,Greivis Vasquez,vasqugr01,0.0,noh,10.4,9.2,.698,26.6
13.0,6.2,101,26.5,.400,.133,.133,201211140HOU,30:08,94,3.8,Al-Farouq Aminu,aminual01,3.5,noh,5.9,14.3,.441,26.0
5.4,9.7,102,9.2,.286,.000,.571,201211140HOU,29:03,102,7.9,Anthony Davis,davisan02,3.6,noh,10.2,8.5,.457,15.6
7.6,4.4,109,6.2,.400,.000,.400,201211140HOU,21:25,80,0.0,Robin Lopez,lopezro01,2.5,noh,14.5,2.9,.425,14.9
8.7,3.3,111,27.7,.526,.526,.000,201211140HOU,28:51,120,23.8,Ryan Anderson,anderry01,0.0,noh,0.0,25.6,.526,30.6
0.0,0.0,115,24.0,.000,.000,1.333,201211140HOU,16:41,98,0.0,Jason Smith,smithja02,0.0,noh,0.0,11.1,.420,13.3
0.0,0.0,118,8.6,.500,.000,.000,201211140HOU,15:29,102,0.0,Xavier Henry,henryxa01,0.0,noh,0.0,4.0,.500,6.0
0.0,0.0,118,8.7,.438,.250,.250,201211140HOU,15:19,83,0.0,Brian Roberts,roberbr01,0.0,noh,18.4,4.0,.507,33.0
0.0,12.9,109,0.0,.000,1.000,.000,201211140HOU,7:17,0,0.0,Darius Miller,milleda01,0.0,noh,0.0,0.0,.000,6.4
21.8,0.0,115,20.6,.000,1.000,.000,201211140HOU,6:29,49,0.0,Roger Mason,masonro01,0.0,noh,0.0,9.5,.000,7.2
11.7,0.0,108,23.2,.357,.429,.286,201211140HOU,39:23,90,6.8,Chandler Parsons,parsoch01,0.0,hou,11.3,15.6,.412,21.5
20.5,2.0,110,8.7,.525,.350,.550,201211140HOU,39:19,126,0.0,James Harden,hardeja01,0.0,hou,3.9,4.7,.604,31.3
17.2,2.4,98,13.5,.200,.300,.000,201211140HOU,33:45,54,0.0,Jeremy Lin,linje01,4.7,hou,16.7,7.3,.200,17.0
6.1,5.3,99,38.1,.600,.000,.400,201211140HOU,29:58,107,8.9,Omer Asik,asikom01,0.0,hou,20.3,24.6,.638,23.5
0.0,0.0,111,11.6,.750,.000,.000,201211140HOU,29:34,127,9.0,Patrick Patterson,pattepa01,0.0,hou,20.0,10.4,.750,8.1
0.0,9.4,105,4.5,.722,.556,.000,201211140HOU,25:24,143,5.2,Marcus Morris,morrima03,0.0,hou,0.0,4.8,.722,16.9
23.7,0.0,113,6.9,1.000,.833,.000,201211140HOU,16:36,160,0.0,Toney Douglas,douglto01,0.0,hou,14.3,3.7,1.000,20.1
36.4,0.0,110,15.6,.000,.600,.200,201211140HOU,14:38,52,0.0,Carlos Delfino,delfica01,0.0,hou,15.5,8.4,.092,21.0
15.3,0.0,112,10.1,1.000,.000,1.000,201211140HOU,11:22,219,0.0,Greg Smith,smithgr02,0.0,hou,0.0,5.4,1.042,12.1
