ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
1,0,1,10,4,.667,6,.526,19,2,.500,4,201403120LAC,34:08,0,2,Klay Thompson,thompkl01,-3,26,1,gsw,3,1
4,0,7,10,0,,0,.667,15,0,,0,201403120LAC,31:12,0,3,David Lee,leeda02,-2,20,0,gsw,0,7
4,0,4,5,1,1.000,1,.714,7,2,.667,3,201403120LAC,30:54,0,1,Andre Iguodala,iguodan01,0,13,1,gsw,2,4
11,0,4,5,2,.400,5,.455,11,1,1.000,1,201403120LAC,29:18,1,3,Stephen Curry,curryst01,+3,13,1,gsw,4,5
3,1,5,3,0,,0,.600,5,0,.000,1,201403120LAC,25:46,1,5,Andrew Bogut,bogutan01,+3,6,0,gsw,0,6
3,1,3,1,1,.333,3,.250,4,7,.778,9,201403120LAC,21:49,0,5,Draymond Green,greendr01,-18,10,1,gsw,2,3
1,0,1,0,0,.000,4,.000,6,0,,0,201403120LAC,21:30,0,0,Steve Blake,blakest01,-17,0,0,gsw,1,1
0,0,3,1,0,.000,1,.200,5,3,1.000,3,201403120LAC,17:42,1,1,Harrison Barnes,barneha02,-13,5,1,gsw,0,4
0,0,2,1,0,,0,.200,5,3,.750,4,201403120LAC,15:49,3,1,Jermaine O'Neal,onealje01,-9,5,1,gsw,0,5
0,0,0,0,0,.000,1,.000,5,0,,0,201403120LAC,10:43,0,0,Jordan Crawford,crawfjo02,-9,0,0,gsw,0,0
0,0,0,0,0,,0,,0,0,,0,201403120LAC,1:09,0,0,Marreese Speights,speigma01,0,0,0,gsw,0,0
3,0,10,13,0,,0,.464,28,4,.500,8,201403120LAC,42:00,5,2,Blake Griffin,griffbl01,+10,30,3,lac,3,15
12,0,7,5,1,.333,3,.333,15,5,.833,6,201403120LAC,38:17,1,3,Chris Paul,paulch01,+12,16,3,lac,2,8
0,6,8,4,0,,0,.667,6,2,.667,3,201403120LAC,33:28,3,3,DeAndre Jordan,jordade01,+2,10,0,lac,0,11
1,0,2,4,0,.000,2,.364,11,3,1.000,3,201403120LAC,30:40,0,4,Darren Collison,collida01,+5,11,1,lac,1,2
4,0,2,4,2,.400,5,.500,8,1,.500,2,201403120LAC,28:24,1,2,Matt Barnes,barnema02,-2,11,0,lac,1,3
1,1,5,7,2,.500,4,.636,11,2,1.000,2,201403120LAC,24:29,1,3,Danny Granger,grangda01,+11,18,0,lac,1,6
1,2,1,5,3,.750,4,.833,6,0,,0,201403120LAC,22:10,0,2,Willie Green,greenwi01,+13,13,0,lac,1,1
1,0,1,1,0,,0,.333,3,0,,0,201403120LAC,14:17,0,2,Glen Davis,davisgl01,+11,2,0,lac,0,1
0,0,2,0,0,,0,,0,0,,0,201403120LAC,6:00,0,0,Hedo Turkoglu,turkohe01,+3,0,0,lac,1,2
0,0,0,0,0,,0,,0,0,,0,201403120LAC,0:15,0,0,Jared Dudley,dudleja01,0,0,0,lac,0,0
,,,,,,,,,,,,201403120LAC,Did Not Play,,,Ryan Hollins,holliry01,,,,lac,,
,,,,,,,,,,,,201403120LAC,Did Not Play,,,Jamal Crawford,crawfja01,,,,lac,,
,,,,,,,,,,,,201403120LAC,Did Not Play,,,Reggie Bullock,bullore01,,,,lac,,
