ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
7,0,4,6,0,.000,1,.353,17,0,,0,201212010CHI,42:51,0,1,Evan Turner,turneev01,-4,12,3,phi,1,4
1,4,6,10,0,,0,.625,16,2,.400,5,201212010CHI,40:19,1,2,Thaddeus Young,youngth01,-4,22,4,phi,1,7
7,0,2,9,1,.333,3,.529,17,4,.667,6,201212010CHI,38:34,1,2,Jrue Holiday,holidjr01,+3,23,2,phi,1,3
2,0,4,3,1,.167,6,.250,12,1,1.000,1,201212010CHI,34:02,2,3,Jason Richardson,richaja01,+3,8,1,phi,1,6
0,1,5,4,0,,0,.500,8,2,1.000,2,201212010CHI,33:10,3,4,Lavoy Allen,allenla01,-1,10,0,phi,0,8
0,0,3,2,0,,0,.286,7,2,1.000,2,201212010CHI,22:09,3,3,Spencer Hawes,hawessp01,-5,6,0,phi,3,6
0,0,2,2,1,1.000,1,1.000,2,0,,0,201212010CHI,19:29,1,2,Dorell Wright,wrighdo01,-9,5,0,phi,3,3
0,0,0,0,0,.000,1,.000,3,2,1.000,2,201212010CHI,9:26,0,2,Maalik Wayns,waynsma01,-8,2,0,phi,1,0
7,0,4,10,1,.500,2,.625,16,4,1.000,4,201212010CHI,42:21,3,1,Luol Deng,denglu01,+7,25,2,chi,5,7
7,1,9,6,0,,0,.400,15,0,,0,201212010CHI,41:27,4,3,Joakim Noah,noahjo01,+6,12,1,chi,3,13
6,2,5,2,1,1.000,1,.333,6,1,.500,2,201212010CHI,36:27,0,4,Kirk Hinrich,hinriki01,+1,6,0,chi,1,5
3,1,9,5,0,,0,.357,14,2,.500,4,201212010CHI,32:47,3,2,Carlos Boozer,boozeca01,-8,12,0,chi,2,12
1,0,2,6,0,,0,.500,12,3,.750,4,201212010CHI,22:56,1,2,Richard Hamilton,hamilri01,-1,15,0,chi,1,3
0,1,7,5,0,,0,.625,8,1,.500,2,201212010CHI,21:29,1,3,Taj Gibson,gibsota01,+8,11,0,chi,1,8
2,1,2,1,1,1.000,1,1.000,1,0,.000,2,201212010CHI,19:51,0,0,Jimmy Butler,butleji01,+8,3,1,chi,0,2
2,0,0,2,1,.333,3,.400,5,2,.667,3,201212010CHI,11:36,0,0,Nate Robinson,robinna01,+6,7,0,chi,0,0
0,0,0,1,0,,0,.250,4,0,,0,201212010CHI,11:07,0,1,Marco Belinelli,belinma01,-2,2,0,chi,0,0
