ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
5,0,7,7,2,.333,6,.333,21,4,1.000,4,201603190WAS,39:39,0,2,Carmelo Anthony,anthoca01,-13,20,1,nyk,3,7
2,3,4,7,2,.667,3,.500,14,4,1.000,4,201603190WAS,38:32,3,3,Kristaps Porzingis,porzikr01,-11,20,0,nyk,5,7
2,3,2,3,0,,0,.500,6,3,.750,4,201603190WAS,33:54,5,1,Robin Lopez,lopezro01,-12,9,0,nyk,0,7
2,0,1,4,2,.667,3,.500,8,0,,0,201603190WAS,24:26,0,3,Jose Calderon,caldejo01,-15,10,0,nyk,1,1
1,0,3,0,0,,0,.000,1,0,,0,201603190WAS,12:42,0,1,Sasha Vujacic,vujacsa01,-5,0,0,nyk,1,3
1,0,3,3,2,.667,3,.300,10,2,1.000,2,201603190WAS,35:20,0,2,Arron Afflalo,afflaar01,-5,10,0,nyk,3,3
4,2,2,4,1,.333,3,.400,10,0,.000,1,201603190WAS,20:26,0,2,Langston Galloway,gallola01,+7,9,1,nyk,0,2
3,0,2,2,1,.333,3,.286,7,0,,0,201603190WAS,17:48,0,1,Derrick Williams,willide02,+4,5,0,nyk,2,2
1,1,8,2,0,,0,.500,4,2,1.000,2,201603190WAS,14:06,1,3,Kevin Seraphin,serapke01,+2,6,0,nyk,1,9
0,0,1,0,0,,0,,0,0,,0,201603190WAS,3:07,0,0,Jerian Grant,grantje02,-2,0,0,nyk,1,1
,,,,,,,,,,,,201603190WAS,Did Not Play,,,Kyle O'Quinn,oquinky01,,,,nyk,,
,,,,,,,,,,,,201603190WAS,Did Not Play,,,Lou Amundson,amundlo01,,,,nyk,,
,,,,,,,,,,,,201603190WAS,Did Not Play,,,Lance Thomas,thomala01,,,,nyk,,
10,1,2,8,2,.667,3,.471,17,6,1.000,6,201603190WAS,39:12,0,1,John Wall,walljo01,+19,24,1,was,1,2
1,0,2,8,1,.167,6,.533,15,0,,0,201603190WAS,36:21,2,2,Markieff Morris,morrima02,+20,17,3,was,2,4
2,1,9,7,0,,0,.700,10,1,1.000,1,201603190WAS,33:02,2,3,Marcin Gortat,gortama01,+23,15,0,was,1,11
6,0,3,4,1,.250,4,.333,12,1,.500,2,201603190WAS,32:26,0,1,Bradley Beal,bealbr01,+2,10,1,was,0,3
1,0,4,6,3,.429,7,.400,15,0,,0,201603190WAS,29:43,2,2,Otto Porter,porteot01,+16,15,0,was,0,6
1,0,3,1,0,.000,5,.167,6,0,,0,201603190WAS,18:17,0,1,Alan Anderson,anderal01,-6,2,0,was,0,3
0,2,7,1,1,1.000,1,1.000,1,2,1.000,2,201603190WAS,15:34,0,2,Garrett Temple,templga01,+8,5,0,was,2,7
2,0,2,2,0,,0,1.000,2,3,.500,6,201603190WAS,14:58,1,3,Nene Hilario,hilarne01,-13,7,2,was,1,3
1,0,1,0,0,.000,2,.000,3,0,,0,201603190WAS,11:39,1,1,Jared Dudley,dudleja01,-10,0,0,was,0,2
0,0,1,2,0,.000,1,.333,6,0,,0,201603190WAS,8:48,0,0,Ramon Sessions,sessira01,-9,4,0,was,1,1
,,,,,,,,,,,,201603190WAS,Did Not Play,,,Kelly Oubre,oubreke01,,,,was,,
,,,,,,,,,,,,201603190WAS,Did Not Play,,,J.J. Hickson,hicksjj01,,,,was,,
,,,,,,,,,,,,201603190WAS,Did Not Play,,,Marcus Thornton,thornma01,,,,was,,
