ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
5,0,1,9,2,.333,6,.500,18,11,1.000,11,201312100LAL,37:53,1,3,Goran Dragic,dragigo01,+14,31,1,pho,1,2
9,0,4,7,1,.167,6,.368,19,3,.750,4,201312100LAL,36:58,0,3,Eric Bledsoe,bledser01,-5,18,3,pho,3,4
2,1,9,1,0,.000,2,.200,5,2,1.000,2,201312100LAL,31:19,2,2,P.J. Tucker,tuckepj01,-2,4,2,pho,1,11
2,0,3,5,1,.250,4,.500,10,0,,0,201312100LAL,26:37,1,1,Channing Frye,fryech01,0,11,0,pho,0,4
0,0,4,3,0,,0,.750,4,0,,0,201312100LAL,19:23,2,3,Miles Plumlee,plumlmi01,0,6,0,pho,1,6
3,1,5,6,0,.000,1,.600,10,3,.750,4,201312100LAL,28:37,2,2,Markieff Morris,morrima02,+6,15,0,pho,3,7
2,1,3,10,2,1.000,2,.769,13,0,,0,201312100LAL,26:52,1,2,Marcus Morris,morrima03,+1,22,0,pho,0,4
0,0,1,1,1,.500,2,.500,2,0,,0,201312100LAL,17:09,0,4,Gerald Green,greenge01,+10,3,0,pho,3,1
1,0,3,2,0,,0,.500,4,0,,0,201312100LAL,15:12,1,2,Archie Goodwin,goodwar01,+6,4,0,pho,1,4
,,,,,,,,,,,,201312100LAL,Did Not Play,,,Ish Smith,smithis01,,,,pho,,
,,,,,,,,,,,,201312100LAL,Did Not Play,,,Viacheslav Kravtsov,kravtvi01,,,,pho,,
,,,,,,,,,,,,201312100LAL,Did Not Play,,,Alex Len,lenal01,,,,pho,,
,,,,,,,,,,,,201312100LAL,Did Not Play,,,Dionte Christmas,chrisdi01,,,,pho,,
10,0,5,3,1,.500,2,.429,7,2,1.000,2,201312100LAL,39:13,0,1,Steve Blake,blakest01,+6,9,2,lal,4,5
1,0,4,5,1,.200,5,.500,10,2,.667,3,201312100LAL,32:40,1,0,Jodie Meeks,meeksjo01,-15,13,1,lal,0,5
3,0,2,6,0,.000,2,.545,11,8,1.000,8,201312100LAL,29:10,0,2,Kobe Bryant,bryanko01,-3,20,0,lal,3,2
3,1,3,6,0,,0,.545,11,7,.875,8,201312100LAL,28:45,2,3,Pau Gasol,gasolpa01,-3,19,0,lal,1,5
0,1,4,2,0,.000,2,.500,4,0,,0,201312100LAL,14:40,0,2,Shawne Williams,willish03,-2,4,0,lal,0,4
0,0,1,5,1,.250,4,.385,13,1,1.000,1,201312100LAL,28:44,0,4,Xavier Henry,henryxa01,+1,12,2,lal,0,1
3,0,2,5,1,.500,2,.417,12,2,.333,6,201312100LAL,27:33,1,4,Nick Young,youngni01,-1,13,0,lal,2,3
0,1,1,2,1,.500,2,.333,6,0,,0,201312100LAL,20:00,0,2,Wesley Johnson,johnswe01,-10,5,2,lal,1,1
2,0,4,5,0,,0,.833,6,3,.750,4,201312100LAL,19:15,3,2,Jordan Hill,hilljo01,-3,13,0,lal,0,7
,,,,,,,,,,,,201312100LAL,Did Not Play,,,Ryan Kelly,kellyry01,,,,lal,,
,,,,,,,,,,,,201312100LAL,Did Not Play,,,Jordan Farmar,farmajo01,,,,lal,,
,,,,,,,,,,,,201312100LAL,Did Not Play,,,Robert Sacre,sacrero01,,,,lal,,
,,,,,,,,,,,,201312100LAL,Did Not Play,,,Chris Kaman,kamanch01,,,,lal,,
