ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
11,0,3,5,1,.333,3,.625,8,3,.500,6,201310310LAC,42:49,1,1,Andre Iguodala,iguodan01,-7,14,2,gsw,3,4
9,0,3,14,9,.643,14,.609,23,1,1.000,1,201310310LAC,38:29,0,3,Stephen Curry,curryst01,-8,38,0,gsw,11,3
1,0,1,3,1,.500,2,.429,7,3,1.000,3,201310310LAC,38:09,0,4,Klay Thompson,thompkl01,-13,10,2,gsw,2,1
2,0,3,8,0,,0,.533,15,6,.750,8,201310310LAC,28:51,2,6,David Lee,leeda02,-11,22,1,gsw,1,5
0,1,4,6,0,,0,.857,7,5,.714,7,201310310LAC,28:09,2,5,Andrew Bogut,bogutan01,-5,17,0,gsw,1,6
1,0,6,1,1,1.000,1,.333,3,1,.250,4,201310310LAC,21:28,2,5,Draymond Green,greendr01,-1,4,2,gsw,2,8
0,1,1,1,0,,0,.167,6,2,1.000,2,201310310LAC,15:51,2,3,Jermaine O'Neal,onealje01,-6,4,0,gsw,1,3
0,0,1,2,0,,0,.400,5,2,1.000,2,201310310LAC,11:41,1,3,Marreese Speights,speigma01,0,6,0,gsw,1,2
1,0,1,0,0,.000,1,.000,2,0,,0,201310310LAC,9:59,0,4,Toney Douglas,douglto01,-5,0,0,gsw,1,1
1,0,0,0,0,,0,,0,0,,0,201310310LAC,2:56,0,0,Kent Bazemore,bazemke01,+1,0,0,gsw,0,0
0,0,0,0,0,,0,,0,0,,0,201310310LAC,0:49,0,0,Nemanja Nedovic,nedovne01,0,0,0,gsw,0,0
0,0,0,0,0,,0,,0,0,,0,201310310LAC,0:49,0,1,Ognjen Kuzmic,kuzmiog01,0,0,0,gsw,1,0
,,,,,,,,,,,,201310310LAC,Did Not Play,,,Harrison Barnes,barneha02,,,,gsw,,
1,1,7,3,0,,0,.333,9,3,.250,12,201310310LAC,41:06,10,2,DeAndre Jordan,jordade01,+11,9,2,lac,0,17
15,0,1,12,2,.333,6,.600,20,16,.941,17,201310310LAC,37:26,1,4,Chris Paul,paulch01,+17,42,6,lac,6,2
2,1,10,9,0,.000,1,.750,12,5,.625,8,201310310LAC,34:13,0,6,Blake Griffin,griffbl01,+18,23,2,lac,3,10
2,0,0,4,2,.500,4,.667,6,0,,0,201310310LAC,32:57,1,5,Jared Dudley,dudleja01,+3,10,2,lac,2,1
2,0,4,5,3,.429,7,.455,11,4,1.000,4,201310310LAC,28:07,1,4,J.J. Redick,redicjj01,+15,17,0,lac,0,5
1,0,1,7,2,.400,5,.500,14,1,.500,2,201310310LAC,23:23,0,1,Jamal Crawford,crawfja01,-1,17,1,lac,4,1
2,0,2,0,0,.000,1,.000,4,4,1.000,4,201310310LAC,17:58,1,3,Matt Barnes,barnema02,+8,4,0,lac,1,3
1,0,1,0,0,,0,.000,3,0,.000,1,201310310LAC,11:12,1,1,Darren Collison,collida01,-8,0,0,lac,1,2
1,1,1,0,0,.000,4,.000,4,0,.000,2,201310310LAC,8:58,1,3,Byron Mullens,mulleby01,-10,0,1,lac,1,2
0,1,1,2,0,,0,1.000,2,0,,0,201310310LAC,4:22,0,1,Ryan Hollins,holliry01,+2,4,1,lac,0,1
0,0,0,0,0,,0,,0,0,,0,201310310LAC,0:18,0,0,Reggie Bullock,bullore01,0,0,0,lac,0,0
,,,,,,,,,,,,201310310LAC,Did Not Play,,,Antawn Jamison,jamisan01,,,,lac,,
,,,,,,,,,,,,201310310LAC,Did Not Play,,,Willie Green,greenwi01,,,,lac,,
