ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
3,0,6,13,3,.375,8,.565,23,5,.833,6,201212250LAL,43:17,1,4,Carmelo Anthony,anthoca01,-7,34,0,nyk,3,7
1,1,5,3,0,,0,.429,7,0,.000,2,201212250LAL,39:53,4,6,Tyson Chandler,chandty01,-9,6,1,nyk,1,9
6,0,1,5,0,.000,1,.263,19,0,,0,201212250LAL,35:52,1,2,Raymond Felton,feltora01,-5,10,2,nyk,0,2
7,0,5,2,2,.500,4,.400,5,0,,0,201212250LAL,34:04,1,2,Jason Kidd,kiddja01,-2,6,2,nyk,3,6
1,1,3,3,0,,0,1.000,3,0,,0,201212250LAL,12:59,0,1,Kurt Thomas,thomaku01,+11,6,1,nyk,0,3
0,0,4,10,3,.375,8,.435,23,2,.500,4,201212250LAL,37:07,1,4,J.R. Smith,smithjr01,-18,25,2,nyk,1,5
0,0,1,1,1,.500,2,.500,2,0,,0,201212250LAL,15:13,1,1,Steve Novak,novakst01,-6,3,0,nyk,1,2
1,0,1,0,0,.000,2,.000,3,0,,0,201212250LAL,8:18,0,2,Ronnie Brewer,brewero02,-2,0,1,nyk,0,1
0,1,3,1,0,,0,.333,3,2,.500,4,201212250LAL,8:07,1,2,Marcus Camby,cambyma01,+3,4,0,nyk,1,4
1,0,0,0,0,.000,1,.000,1,0,,0,201212250LAL,5:10,1,1,Pablo Prigioni,prigipa01,+5,0,0,nyk,0,1
1,1,4,14,1,.200,5,.583,24,5,.714,7,201212250LAL,43:37,1,2,Kobe Bryant,bryanko01,+11,34,0,lal,1,5
1,2,10,4,0,,0,.500,8,6,.667,9,201212250LAL,38:15,2,1,Dwight Howard,howardw01,-1,14,2,lal,1,12
11,0,3,7,0,.000,1,.583,12,2,1.000,2,201212250LAL,37:46,3,1,Steve Nash,nashst01,+4,16,0,lal,3,6
6,1,8,5,1,.333,3,.385,13,2,.500,4,201212250LAL,34:17,0,2,Pau Gasol,gasolpa01,+2,13,1,lal,1,8
0,0,0,0,0,.000,2,.000,2,0,,0,201212250LAL,6:55,0,2,Darius Morris,morrida01,-4,0,0,lal,0,0
1,0,5,6,3,.500,6,.545,11,5,.714,7,201212250LAL,39:01,2,6,Metta World Peace,artesro01,+6,20,1,lal,2,7
1,0,1,1,0,.000,4,.167,6,1,.500,2,201212250LAL,21:46,0,2,Jodie Meeks,meeksjo01,+8,3,0,lal,2,1
1,0,1,0,0,,0,,0,0,,0,201212250LAL,10:14,0,0,Chris Duhon,duhonch01,+2,0,0,lal,1,1
0,0,2,0,0,,0,.000,1,0,,0,201212250LAL,8:09,0,1,Jordan Hill,hilljo01,+2,0,0,lal,0,2
