ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
0,0,9,11,1,.333,3,.647,17,7,.700,10,201602190ATL,37:31,2,1,Luol Deng,denglu01,+16,30,4,mia,1,11
0,0,6,5,0,.000,3,.385,13,3,.750,4,201602190ATL,37:24,3,2,Justise Winslow,winslju01,+2,13,2,mia,2,9
2,1,4,6,1,.333,3,.462,13,1,.333,3,201602190ATL,36:52,1,2,Gerald Green,greenge01,-4,14,2,mia,3,5
10,0,5,6,1,.250,4,.429,14,4,.800,5,201602190ATL,33:29,0,2,Goran Dragic,dragigo01,+3,17,4,mia,4,5
1,0,4,2,0,,0,.333,6,2,.500,4,201602190ATL,18:43,2,0,Amar'e Stoudemire,stoudam01,+1,6,0,mia,1,6
10,0,4,8,3,.600,5,.615,13,0,,0,201602190ATL,29:49,2,1,Josh McRoberts,mcrobjo01,+1,19,0,mia,1,6
0,0,1,3,1,1.000,1,.750,4,0,,0,201602190ATL,19:41,0,2,Josh Richardson,richajo01,+3,7,1,mia,0,1
3,0,0,1,1,1.000,1,.167,6,0,,0,201602190ATL,14:41,0,1,Beno Udrih,udrihbe01,+1,3,0,mia,2,0
1,0,3,2,0,,0,1.000,2,2,1.000,2,201602190ATL,11:50,0,1,Udonis Haslem,hasleud01,-3,6,0,mia,0,3
,,,,,,,,,,,,201602190ATL,Did Not Play,,,Dwyane Wade,wadedw01,,,,mia,,
,,,,,,,,,,,,201602190ATL,Player Suspended,,,Hassan Whiteside,whiteha01,,,,mia,,
3,2,4,4,1,.333,3,.364,11,5,1.000,5,201602190ATL,38:15,1,2,Al Horford,horfoal01,-3,14,1,atl,1,5
2,1,1,7,4,.571,7,.500,14,0,,0,201602190ATL,34:51,0,4,Kyle Korver,korveky01,+4,18,1,atl,2,1
7,0,2,9,3,.429,7,.643,14,2,1.000,2,201602190ATL,29:13,0,6,Jeff Teague,teaguje01,-3,23,1,atl,2,2
4,0,10,4,2,.400,5,.308,13,2,1.000,2,201602190ATL,27:40,3,4,Paul Millsap,millspa01,0,12,0,atl,3,13
1,0,4,3,1,.333,3,.333,9,0,,0,201602190ATL,23:21,0,1,Kent Bazemore,bazemke01,-10,7,2,atl,4,4
2,0,4,5,3,.600,5,.556,9,0,,0,201602190ATL,24:45,2,3,Mike Scott,scottmi01,+7,13,0,atl,2,6
2,0,5,2,0,.000,2,.400,5,0,,0,201602190ATL,22:15,0,0,Thabo Sefolosha,sefolth01,-2,4,1,atl,0,5
6,1,2,6,2,.667,3,.600,10,2,1.000,2,201602190ATL,21:15,1,1,Dennis Schroder,schrode01,+4,16,1,atl,5,3
0,0,2,0,0,.000,1,.000,1,0,,0,201602190ATL,11:42,0,0,Tim Hardaway,hardati02,-9,0,0,atl,0,2
0,0,0,1,0,,0,1.000,1,2,1.000,2,201602190ATL,6:44,1,2,Mike Muscala,muscami01,-8,4,0,atl,2,1
,,,,,,,,,,,,201602190ATL,Did Not Play,,,Lamar Patterson,pattela01,,,,atl,,
,,,,,,,,,,,,201602190ATL,Did Not Play,,,Edy Tavares,tavarwa01,,,,atl,,
