ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
5,0,4,8,0,,0,.615,13,5,.833,6,201503200DAL,33:41,0,3,Zach Randolph,randoza01,+14,21,0,mem,2,4
1,0,4,5,0,,0,.625,8,3,.375,8,201503200DAL,31:35,3,2,Tony Allen,allento01,+16,13,2,mem,1,7
1,0,3,1,1,.500,2,.250,4,2,.500,4,201503200DAL,31:33,0,4,Courtney Lee,leeco01,+16,5,0,mem,1,3
3,0,0,4,2,.667,3,.444,9,4,.800,5,201503200DAL,25:47,0,4,Mike Conley,conlemi01,+9,14,0,mem,3,0
2,1,10,6,0,,0,.600,10,3,1.000,3,201503200DAL,24:59,0,6,Marc Gasol,gasolma01,+4,15,1,mem,3,10
0,2,3,5,2,.333,6,.455,11,3,1.000,3,201503200DAL,26:38,0,4,Jeff Green,greenje02,-9,15,1,mem,1,3
3,0,1,5,0,,0,.625,8,2,.667,3,201503200DAL,23:16,0,3,Beno Udrih,udrihbe01,+1,12,1,mem,2,1
3,0,3,4,3,.429,7,.400,10,0,,0,201503200DAL,21:48,1,2,Vince Carter,cartevi01,+3,11,1,mem,1,4
1,0,4,3,0,,0,.750,4,0,,0,201503200DAL,18:57,2,2,Kosta Koufos,koufoko01,+9,6,1,mem,1,6
0,0,0,0,0,,0,,0,0,,0,201503200DAL,0:53,0,0,Jordan Adams,adamsjo01,-4,0,0,mem,0,0
0,0,0,0,0,,0,,0,0,,0,201503200DAL,0:53,0,0,JaMychal Green,greenja01,-4,0,0,mem,0,0
,,,,,,,,,,,,201503200DAL,Did Not Play,,,Jon Leuer,leuerjo01,,,,mem,,
,,,,,,,,,,,,201503200DAL,Did Not Play,,,Nick Calathes,calatni01,,,,mem,,
1,3,8,4,0,,0,1.000,4,1,.250,4,201503200DAL,35:33,5,3,Tyson Chandler,chandty01,-13,9,1,dal,4,13
2,0,4,4,1,.250,4,.364,11,3,.500,6,201503200DAL,34:33,1,2,Chandler Parsons,parsoch01,-7,12,0,dal,2,5
2,0,0,3,1,.500,2,.333,9,5,.833,6,201503200DAL,34:00,0,4,Monta Ellis,ellismo01,-10,12,1,dal,3,0
1,0,5,4,1,.500,2,.286,14,7,.875,8,201503200DAL,30:21,1,6,Dirk Nowitzki,nowitdi01,-22,16,0,dal,0,6
4,0,5,4,0,.000,2,.500,8,2,1.000,2,201503200DAL,29:37,1,2,Rajon Rondo,rondora01,-6,10,2,dal,4,6
3,0,4,5,3,1.000,3,.833,6,3,.750,4,201503200DAL,21:23,0,2,Devin Harris,harride01,-8,16,0,dal,0,4
0,0,2,1,0,.000,1,.500,2,0,.000,2,201503200DAL,18:50,0,4,Al-Farouq Aminu,aminual01,+6,2,2,dal,0,2
0,0,0,1,0,.000,2,.125,8,4,1.000,4,201503200DAL,15:34,0,1,J.J. Barea,bareajo01,+3,6,0,dal,1,0
1,0,1,5,2,.333,6,.556,9,0,,0,201503200DAL,10:39,0,2,Charlie Villanueva,villach01,+8,12,0,dal,1,1
0,0,3,2,0,,0,.500,4,0,,0,201503200DAL,7:06,1,3,Amar'e Stoudemire,stoudam01,-14,4,0,dal,2,4
0,0,0,1,0,,0,1.000,1,0,,0,201503200DAL,1:12,0,0,Raymond Felton,feltora01,+4,2,0,dal,0,0
0,0,0,0,0,,0,,0,0,,0,201503200DAL,1:12,0,0,Bernard James,jamesbe01,+4,0,0,dal,0,0
,,,,,,,,,,,,201503200DAL,Did Not Play,,,Richard Jefferson,jefferi01,,,,dal,,
