ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
7,0,4,7,3,.429,7,.389,18,2,1.000,2,201412230ATL,38:58,2,2,Chris Paul,paulch01,+10,19,5,lac,3,6
1,4,11,7,0,,0,.636,11,1,.250,4,201412230ATL,38:30,11,5,DeAndre Jordan,jordade01,+4,15,0,lac,2,22
11,1,7,9,0,.000,1,.529,17,3,.750,4,201412230ATL,36:24,1,3,Blake Griffin,griffbl01,+10,21,1,lac,2,8
0,0,1,6,3,.500,6,.545,11,3,.600,5,201412230ATL,34:21,0,2,J.J. Redick,redicjj01,+8,18,0,lac,1,1
2,0,2,1,1,.250,4,.167,6,3,.750,4,201412230ATL,20:38,0,3,Matt Barnes,barnema02,0,6,1,lac,1,2
3,0,6,5,3,.429,7,.263,19,5,1.000,5,201412230ATL,29:55,1,1,Jamal Crawford,crawfja01,-5,18,1,lac,0,7
2,0,0,1,1,.500,2,.250,4,0,,0,201412230ATL,11:22,0,1,Jordan Farmar,farmajo01,-10,3,1,lac,0,0
0,0,1,0,0,.000,1,.000,1,0,,0,201412230ATL,11:19,0,2,Reggie Bullock,bullore01,-14,0,0,lac,0,1
0,0,2,0,0,,0,.000,2,2,.500,4,201412230ATL,9:18,1,3,Glen Davis,davisgl01,-8,2,0,lac,0,3
0,0,1,1,0,.000,1,.333,3,0,,0,201412230ATL,9:15,0,1,Hedo Turkoglu,turkohe01,-10,2,1,lac,1,1
,,,,,,,,,,,,201412230ATL,Did Not Play,,,Chris Douglas-Roberts,douglch01,,,,lac,,
,,,,,,,,,,,,201412230ATL,Did Not Play,,,Jared Cunningham,cunnija01,,,,lac,,
,,,,,,,,,,,,201412230ATL,Did Not Play,,,Ekpe Udoh,udohek01,,,,lac,,
4,0,2,4,4,.571,7,.444,9,2,1.000,2,201412230ATL,37:20,1,3,Kyle Korver,korveky01,+7,14,0,atl,1,3
0,0,7,9,5,.833,6,.750,12,2,.667,3,201412230ATL,36:58,3,3,DeMarre Carroll,carrode01,-15,25,1,atl,0,10
4,0,3,7,0,.000,1,.389,18,6,.750,8,201412230ATL,34:45,2,3,Al Horford,horfoal01,-7,20,0,atl,2,5
7,1,8,4,1,.250,4,.333,12,8,.889,9,201412230ATL,33:32,1,3,Paul Millsap,millspa01,+6,17,1,atl,2,9
4,0,2,2,0,,0,.250,8,1,.500,2,201412230ATL,23:51,0,3,Dennis Schroder,schrode01,-18,5,1,atl,4,2
6,0,2,3,1,.333,3,.375,8,2,.667,3,201412230ATL,23:51,0,0,Jeff Teague,teaguje01,+25,9,0,atl,1,2
3,0,3,3,1,.500,2,.600,5,2,1.000,2,201412230ATL,18:47,0,2,Thabo Sefolosha,sefolth01,+20,9,1,atl,2,3
0,2,4,1,0,,0,.500,2,1,.500,2,201412230ATL,17:26,2,3,Elton Brand,brandel01,+6,3,2,atl,2,6
0,0,2,1,0,,0,1.000,1,3,.750,4,201412230ATL,10:17,0,0,Mike Scott,scottmi01,+1,5,0,atl,0,2
0,0,1,0,0,,0,.000,1,0,,0,201412230ATL,3:14,0,1,Kent Bazemore,bazemke01,-10,0,0,atl,0,1
,,,,,,,,,,,,201412230ATL,Did Not Play,,,Shelvin Mack,macksh01,,,,atl,,
,,,,,,,,,,,,201412230ATL,Did Not Play,,,Pero Antic,anticpe01,,,,atl,,
,,,,,,,,,,,,201412230ATL,Did Not Play,,,Mike Muscala,muscami01,,,,atl,,
