ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
7,0,3,8,2,.333,6,.444,18,9,1.000,9,201503210MEM,39:19,0,2,Damian Lillard,lillada01,-21,27,0,por,5,3
1,0,3,3,0,.000,1,.500,6,2,.667,3,201503210MEM,36:25,0,3,Arron Afflalo,afflaar01,+3,8,0,por,0,3
1,1,4,4,0,,0,.571,7,0,,0,201503210MEM,32:04,3,1,Robin Lopez,lopezro01,-11,8,1,por,1,7
0,1,5,7,0,.000,1,.583,12,2,1.000,2,201503210MEM,17:58,0,1,LaMarcus Aldridge,aldrila01,-20,16,0,por,2,5
0,0,2,0,0,.000,2,.000,4,0,,0,201503210MEM,15:19,0,1,Nicolas Batum,batumni01,-19,0,1,por,1,2
1,0,6,5,2,.400,5,.455,11,1,1.000,1,201503210MEM,25:39,0,3,C.J. McCollum,mccolcj01,+4,13,1,por,3,6
2,1,5,4,2,.500,4,.364,11,0,,0,201503210MEM,24:45,1,1,Dorell Wright,wrighdo01,+16,10,2,por,2,6
1,0,6,1,0,,0,.333,3,0,,0,201503210MEM,19:30,1,2,Joel Freeland,freeljo01,0,2,1,por,0,7
0,0,2,0,0,.000,1,.000,1,0,,0,201503210MEM,14:10,0,2,Meyers Leonard,leoname01,-13,0,0,por,3,2
2,0,2,1,0,.000,2,.333,3,0,,0,201503210MEM,8:41,0,1,Steve Blake,blakest01,+10,2,0,por,0,2
0,0,1,0,0,,0,,0,0,,0,201503210MEM,6:10,0,0,Alonzo Gee,geeal01,-4,0,0,por,0,1
,,,,,,,,,,,,201503210MEM,Did Not Play,,,Chris Kaman,kamanch01,,,,por,,
,,,,,,,,,,,,201503210MEM,Did Not Play,,,Allen Crabbe,crabbal01,,,,por,,
0,0,9,8,5,.714,7,.500,16,2,1.000,2,201503210MEM,39:55,0,0,Jeff Green,greenje02,+15,23,0,mem,0,9
1,0,9,4,1,1.000,1,.667,6,1,.500,2,201503210MEM,35:23,2,2,Tony Allen,allento01,+27,10,6,mem,2,11
9,0,2,8,3,.600,5,.727,11,2,1.000,2,201503210MEM,34:18,0,0,Mike Conley,conlemi01,+32,21,1,mem,1,2
5,1,6,4,0,,0,.267,15,5,.833,6,201503210MEM,32:30,3,4,Marc Gasol,gasolma01,+26,13,0,mem,2,9
3,0,1,8,1,1.000,1,.400,20,0,,0,201503210MEM,30:40,3,3,Zach Randolph,randoza01,+24,17,0,mem,1,4
0,0,4,2,0,,0,.400,5,0,,0,201503210MEM,18:32,1,2,Kosta Koufos,koufoko01,-6,4,1,mem,2,5
0,0,1,1,1,1.000,1,.333,3,0,,0,201503210MEM,15:39,0,1,Nick Calathes,calatni01,-13,3,1,mem,1,1
2,0,0,1,0,,0,.250,4,2,.500,4,201503210MEM,13:42,1,3,Beno Udrih,udrihbe01,-21,4,1,mem,1,1
1,0,1,1,0,.000,3,.143,7,0,,0,201503210MEM,13:42,1,1,Vince Carter,cartevi01,-21,2,0,mem,0,2
0,0,1,0,0,,0,.000,2,0,,0,201503210MEM,5:39,0,0,Jon Leuer,leuerjo01,-8,0,0,mem,0,1
,,,,,,,,,,,,201503210MEM,Did Not Play,,,JaMychal Green,greenja01,,,,mem,,
,,,,,,,,,,,,201503210MEM,Did Not Play,,,Jordan Adams,adamsjo01,,,,mem,,
,,,,,,,,,,,,201503210MEM,Did Not Play,,,Russ Smith,smithru01,,,,mem,,
