ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
3,1,3,6,3,.429,7,.545,11,4,1.000,4,201702130DAL,35:22,0,3,Marcus Smart,smartma01,+11,19,2,bos,3,3
8,0,1,9,4,.400,10,.474,19,7,.778,9,201702130DAL,34:12,0,2,Isaiah Thomas,thomais02,+12,29,0,bos,1,1
4,0,4,5,1,.500,2,.417,12,0,,0,201702130DAL,31:51,1,1,Al Horford,horfoal01,+6,11,1,bos,2,5
2,1,4,3,2,.400,5,.333,9,2,.667,3,201702130DAL,29:00,0,6,Jae Crowder,crowdja01,+2,10,1,bos,1,4
5,1,5,3,1,1.000,1,.750,4,0,,0,201702130DAL,20:42,2,3,Amir Johnson,johnsam01,+7,7,0,bos,1,7
2,0,5,6,1,.333,3,.600,10,2,1.000,2,201702130DAL,29:18,2,4,Kelly Olynyk,olynyke01,+13,15,0,bos,2,7
2,0,4,1,0,,0,.333,3,0,,0,201702130DAL,19:25,0,1,Terry Rozier,roziete01,+2,2,0,bos,1,4
2,0,1,4,2,.667,3,.500,8,0,,0,201702130DAL,13:39,0,1,Gerald Green,greenge01,0,10,0,bos,0,1
0,0,4,1,1,.500,2,.500,2,0,,0,201702130DAL,13:03,0,3,Jonas Jerebko,jerebjo01,-1,3,0,bos,1,4
0,0,2,2,1,1.000,1,.667,3,0,,0,201702130DAL,12:22,2,1,James Young,youngja01,+12,5,1,bos,0,4
0,0,1,0,0,,0,,0,0,,0,201702130DAL,1:06,0,0,Jordan Mickey,mickejo01,+1,0,0,bos,0,1
,,,,,,,,,,,,201702130DAL,Did Not Play,,,Tyler Zeller,zellety01,,,,bos,,
,,,,,,,,,,,,201702130DAL,Did Not Play,,,Demetrius Jackson,jacksde01,,,,bos,,
3,1,3,7,2,.500,4,.438,16,3,.600,5,201702130DAL,35:22,0,1,Harrison Barnes,barneha02,-6,19,1,dal,2,3
3,0,7,5,1,.200,5,.417,12,7,.700,10,201702130DAL,35:18,0,3,Wesley Matthews,matthwe02,-5,18,0,dal,0,7
5,0,5,3,2,.400,5,.333,9,0,,0,201702130DAL,32:46,0,2,Seth Curry,curryse01,-12,8,2,dal,1,5
3,0,5,7,1,.200,5,.412,17,3,1.000,3,201702130DAL,28:33,0,0,Dirk Nowitzki,nowitdi01,0,18,2,dal,1,5
1,0,1,1,0,,0,1.000,1,0,,0,201702130DAL,13:25,0,2,Deron Williams,willide01,+3,2,1,dal,4,1
5,0,2,8,2,.500,4,.727,11,2,1.000,2,201702130DAL,32:39,0,5,Yogi Ferrell,ferreyo01,-14,20,0,dal,2,2
0,0,1,2,1,.333,3,.333,6,4,.800,5,201702130DAL,19:15,0,0,Devin Harris,harride01,-2,9,0,dal,1,1
1,0,2,0,0,,0,.000,1,0,,0,201702130DAL,17:27,1,1,Dwight Powell,poweldw01,-19,0,0,dal,0,3
0,1,7,1,0,,0,.500,2,0,,0,201702130DAL,13:32,3,1,Salah Mejri,mejrisa01,0,2,1,dal,1,10
0,0,0,0,0,,0,,0,0,,0,201702130DAL,9:31,0,1,Dorian Finney-Smith,finnedo01,-8,0,0,dal,0,0
0,0,0,1,0,,0,1.000,1,0,,0,201702130DAL,1:06,0,0,Justin Anderson,anderju01,-1,2,0,dal,0,0
0,0,0,0,0,.000,1,.000,1,0,,0,201702130DAL,1:06,0,0,Nicolas Brussino,brussni01,-1,0,0,dal,0,0
