ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
8,2,4,8,2,.400,5,.471,17,1,1.000,1,201612300BOS,34:33,2,3,Josh Richardson,richajo01,-7,19,4,mia,3,6
1,1,8,5,0,,0,.556,9,1,.500,2,201612300BOS,32:10,0,0,Hassan Whiteside,whiteha01,-7,11,1,mia,1,8
6,1,5,5,0,,0,.385,13,1,.500,2,201612300BOS,30:56,4,4,Justise Winslow,winslju01,-8,11,0,mia,1,9
5,0,1,2,1,.333,3,.500,4,0,,0,201612300BOS,28:39,1,0,Rodney McGruder,mcgruro01,+3,5,0,mia,0,2
1,0,2,2,1,.333,3,.500,4,0,,0,201612300BOS,16:00,0,1,Luke Babbitt,babbilu01,+3,5,0,mia,0,2
2,0,1,6,2,.286,7,.545,11,0,,0,201612300BOS,30:17,0,2,Wayne Ellington,ellinwa01,-6,14,0,mia,0,1
6,1,4,8,1,.333,3,.615,13,2,1.000,2,201612300BOS,29:22,0,5,Tyler Johnson,johnsty01,+3,19,0,mia,1,4
6,2,3,8,4,.571,7,.615,13,2,.667,3,201612300BOS,23:50,0,3,James Johnson,johnsja01,-1,22,2,mia,5,3
0,1,2,4,0,,0,.667,6,0,,0,201612300BOS,14:14,2,2,Willie Reed,reedwi02,+5,8,0,mia,1,4
,,,,,,,,,,,,201612300BOS,Did Not Play,,,Goran Dragic,dragigo01,,,,mia,,
,,,,,,,,,,,,201612300BOS,Not With Team,,,Josh McRoberts,mcrobjo01,,,,mia,,
,,,,,,,,,,,,201612300BOS,Did Not Play,,,Udonis Haslem,hasleud01,,,,mia,,
,,,,,,,,,,,,201612300BOS,Did Not Play,,,Derrick Williams,willide02,,,,mia,,
0,0,1,15,9,.692,13,.577,26,13,1.000,13,201612300BOS,37:09,1,2,Isaiah Thomas,thomais02,+10,52,1,bos,2,2
2,0,3,1,0,.000,1,.143,7,4,1.000,4,201612300BOS,33:35,1,1,Marcus Smart,smartma01,+11,6,2,bos,1,4
4,0,6,8,3,.500,6,.667,12,2,1.000,2,201612300BOS,31:24,0,1,Al Horford,horfoal01,+5,21,1,bos,2,6
6,0,2,3,3,.500,6,.375,8,0,,0,201612300BOS,30:50,0,1,Jae Crowder,crowdja01,+9,9,1,bos,1,2
4,0,3,2,0,,0,.667,3,4,.667,6,201612300BOS,23:15,2,1,Amir Johnson,johnsam01,+15,8,0,bos,2,5
5,1,2,2,2,.667,3,.500,4,0,.000,1,201612300BOS,22:35,1,1,Jonas Jerebko,jerebjo01,-4,6,0,bos,1,3
2,0,5,1,0,,0,1.000,1,0,.000,1,201612300BOS,21:02,0,2,Terry Rozier,roziete01,-2,2,1,bos,2,5
3,1,2,2,0,.000,2,.286,7,1,.500,2,201612300BOS,18:46,0,1,Kelly Olynyk,olynyke01,-10,5,0,bos,2,2
1,0,0,3,0,.000,1,.750,4,0,,0,201612300BOS,15:44,0,1,Jaylen Brown,brownja02,-8,6,0,bos,0,0
1,0,1,1,0,,0,.500,2,0,,0,201612300BOS,5:40,0,0,Gerald Green,greenge01,-11,2,0,bos,0,1
,,,,,,,,,,,,201612300BOS,Did Not Play,,,Tyler Zeller,zellety01,,,,bos,,
,,,,,,,,,,,,201612300BOS,Did Not Play,,,James Young,youngja01,,,,bos,,
