ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
43.5,0.0,116,7.5,.469,.250,.438,201312270ORL,31:14,124,5.5,Brandon Jennings,jennibr01,1.6,det,9.5,6.3,.550,27.5
0.0,2.8,114,0.0,.000,1.000,.000,201312270ORL,23:50,0,0.0,Kentavious Caldwell-Pope,caldwke01,2.1,det,0.0,0.0,.000,3.4
7.3,2.9,114,15.2,.417,.000,.333,201312270ORL,23:07,86,29.7,Andre Drummond,drumman01,0.0,det,12.7,23.5,.363,27.8
6.2,6.0,109,31.3,.154,.154,.154,201312270ORL,22:28,49,3.8,Josh Smith,smithjo03,0.0,det,6.7,15.4,.180,27.0
0.0,0.0,112,16.7,.333,.000,.222,201312270ORL,20:59,72,12.3,Greg Monroe,monrogr01,2.4,det,9.2,14.1,.304,21.1
5.5,0.0,118,13.5,.700,.400,.000,201312270ORL,26:05,122,0.0,Kyle Singler,singlky01,0.0,det,16.7,5.7,.700,9.4
6.3,2.8,115,14.4,.563,.375,.000,201312270ORL,24:21,135,10.6,Josh Harrellson,harrejo01,0.0,det,0.0,12.2,.563,13.4
6.2,0.0,116,22.1,.167,.167,.000,201312270ORL,21:13,35,0.0,Luigi Datome,datomlu01,0.0,det,25.0,9.3,.167,15.3
24.4,0.0,113,11.8,.654,.231,.077,201312270ORL,19:55,113,0.0,Will Bynum,bynumwi01,2.5,det,18.2,5.0,.670,33.6
0.0,0.0,113,0.0,.500,.000,.000,201312270ORL,13:34,90,0.0,Rodney Stuckey,stuckro01,3.7,det,14.3,0.0,.500,21.0
12.9,0.0,107,26.5,.700,.200,.400,201312270ORL,13:14,109,13.0,Jonas Jerebko,jerebjo01,3.8,det,25.4,18.7,.680,24.2
,,,,,,,201312270ORL,Did Not Play,,,Charlie Villanueva,villach01,,det,,,,
,,,,,,,201312270ORL,Did Not Play,,,Chauncey Billups,billuch01,,det,,,,
7.6,0.0,90,22.4,.600,.200,.600,201312270ORL,34:22,140,3.4,Tobias Harris,harrito02,2.9,orl,0.0,14.4,.633,16.3
0.0,1.8,95,15.1,.563,.000,.125,201312270ORL,34:09,117,17.1,Nikola Vucevic,vucevni01,1.5,orl,10.6,15.9,.592,24.5
9.0,0.0,101,5.1,.909,.182,.364,201312270ORL,33:21,129,3.5,Arron Afflalo,afflaar01,1.5,orl,23.9,4.5,.901,22.3
4.6,0.0,100,14.0,.467,.000,.067,201312270ORL,30:41,107,11.4,Glen Davis,davisgl01,0.0,orl,0.0,12.9,.453,22.3
25.6,0.0,92,21.4,.429,.571,.000,201312270ORL,24:00,90,0.0,Jameer Nelson,nelsoja01,2.1,orl,22.2,12.4,.429,16.6
37.3,0.0,99,9.3,.458,.333,.667,201312270ORL,36:46,127,3.2,Victor Oladipo,oladivi01,1.4,orl,6.1,6.7,.515,19.9
21.9,0.0,96,12.5,.167,.167,.000,201312270ORL,20:34,63,0.0,Maurice Harkless,harklma01,2.4,orl,14.3,7.2,.167,15.1
0.0,7.4,101,0.0,.667,.000,.000,201312270ORL,8:23,90,0.0,Jason Maxiell,maxieja01,0.0,orl,25.0,0.0,.667,21.2
0.0,0.0,88,11.6,,,,201312270ORL,7:25,0,0.0,Doron Lamb,lambdo01,6.8,orl,100.0,6.7,,12.0
0.0,0.0,62,0.0,.875,.250,.000,201312270ORL,4:31,163,0.0,Ronnie Price,pricero01,22.2,orl,0.0,0.0,.875,39.3
0.0,0.0,108,0.0,.000,.000,.000,201312270ORL,2:54,0,0.0,Solomon Jones,jonesso01,0.0,orl,0.0,0.0,.000,15.3
36.8,0.0,93,29.6,,,,201312270ORL,2:54,160,40.4,Kyle O'Quinn,oquinky01,0.0,orl,0.0,34.1,.568,13.5
,,,,,,,201312270ORL,Did Not Play,,,Andrew Nicholson,nichoan01,,orl,,,,
