ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
1,0,8,3,0,,0,.333,9,2,.333,6,201304170CHA,37:08,2,4,Tristan Thompson,thomptr01,-9,8,0,cle,2,10
10,0,4,9,2,.222,9,.450,20,4,1.000,4,201304170CHA,35:31,0,5,Kyrie Irving,irvinky01,+1,24,0,cle,4,4
3,0,2,3,0,,0,.500,6,0,,0,201304170CHA,29:41,0,1,Tyler Zeller,zellety01,+9,6,2,cle,1,2
1,0,2,5,2,.500,4,.556,9,1,.500,2,201304170CHA,28:18,0,1,Alonzo Gee,geeal01,-22,13,1,cle,0,2
1,0,0,5,1,.500,2,.833,6,2,1.000,2,201304170CHA,18:24,0,0,Wayne Ellington,ellinwa01,+2,13,1,cle,0,0
3,0,9,3,2,.500,4,.500,6,0,,0,201304170CHA,23:52,0,6,Omri Casspi,casspom01,+12,8,4,cle,1,9
3,0,0,6,1,.250,4,.462,13,3,.750,4,201304170CHA,22:16,0,4,Dion Waiters,waitedi01,-19,16,1,cle,3,0
2,2,0,1,0,,0,.500,2,0,,0,201304170CHA,19:57,0,1,Shaun Livingston,livinsh01,+2,2,0,cle,0,0
0,1,3,3,0,,0,.500,6,0,,0,201304170CHA,14:01,2,2,Marreese Speights,speigma01,-13,6,0,cle,1,5
0,0,3,1,0,,0,.333,3,0,,0,201304170CHA,10:52,0,0,Kevin Jones,joneske01,+2,2,0,cle,0,3
2,0,7,6,3,1.000,3,1.000,6,5,.833,6,201304170CHA,40:34,1,2,Josh McRoberts,mcrobjo01,-6,20,1,cha,3,8
7,1,3,6,3,.429,7,.375,16,9,.750,12,201304170CHA,36:24,1,3,Kemba Walker,walkeke02,+14,24,2,cha,5,4
0,3,4,3,0,,0,.600,5,2,1.000,2,201304170CHA,36:19,0,2,Bismack Biyombo,biyombi01,-3,8,0,cha,0,4
6,0,2,6,0,,0,.462,13,3,.750,4,201304170CHA,35:20,1,2,Gerald Henderson,hendege02,+2,15,1,cha,5,3
4,0,7,5,0,,0,.714,7,1,.500,2,201304170CHA,24:57,1,0,Michael Kidd-Gilchrist,kiddgmi01,+12,11,1,cha,0,8
3,0,4,3,0,.000,1,.500,6,0,,0,201304170CHA,23:43,1,3,Jeffery Taylor,tayloje03,+12,6,1,cha,0,5
1,0,1,3,1,.167,6,.333,9,0,,0,201304170CHA,12:00,0,0,Ben Gordon,gordobe01,-12,7,0,cha,0,1
2,0,3,2,0,,0,.500,4,3,.750,4,201304170CHA,11:41,2,1,Jeff Adrien,adrieje01,+10,7,0,cha,0,5
1,0,1,2,1,.333,3,.400,5,0,,0,201304170CHA,11:36,0,0,Jannero Pargo,pargoja01,-7,5,1,cha,1,1
2,0,1,1,0,,0,.500,2,0,,0,201304170CHA,7:26,0,1,Tyrus Thomas,thomaty01,+13,2,1,cha,1,1
