ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
4,0,7,8,4,.444,9,.421,19,5,1.000,5,201702130POR,43:13,0,1,Tim Hardaway,hardati02,+19,25,1,atl,1,7
4,0,4,9,1,.250,4,.409,22,3,.750,4,201702130POR,41:59,0,3,Dennis Schroder,schrode01,+23,22,0,atl,2,4
5,5,8,4,1,.333,3,.333,12,12,1.000,12,201702130POR,41:08,1,3,Paul Millsap,millspa01,+5,21,2,atl,1,9
1,3,12,5,0,.000,1,.714,7,9,.563,16,201702130POR,38:22,4,2,Dwight Howard,howardw01,-2,19,2,atl,2,16
6,3,5,2,0,.000,2,.286,7,4,.571,7,201702130POR,37:01,1,5,Kent Bazemore,bazemke01,+14,8,1,atl,3,6
0,0,5,1,1,.333,3,.250,4,2,1.000,2,201702130POR,25:17,0,5,Taurean Waller-Prince,princta02,+8,5,3,atl,0,5
0,0,3,2,0,,0,.667,3,0,,0,201702130POR,13:03,1,2,Mike Muscala,muscami01,-11,4,0,atl,0,4
0,0,0,0,0,.000,2,.000,5,2,1.000,2,201702130POR,12:56,0,2,Malcolm Delaney,delanma01,-17,2,0,atl,0,0
0,0,1,1,1,.250,4,.250,4,0,,0,201702130POR,7:56,0,0,Mike Dunleavy,dunlemi02,-6,3,0,atl,0,1
0,0,0,0,0,,0,,0,0,,0,201702130POR,4:05,0,0,DeAndre' Bembry,bembrde01,-8,0,0,atl,0,0
,,,,,,,,,,,,201702130POR,Did Not Play,,,Kris Humphries,humphkr01,,,,atl,,
,,,,,,,,,,,,201702130POR,Did Not Play,,,Lamar Patterson,pattela01,,,,atl,,
,,,,,,,,,,,,201702130POR,Did Not Play,,,Mike Scott,scottmi01,,,,atl,,
4,0,5,6,3,.333,9,.286,21,6,1.000,6,201702130POR,41:17,1,2,Damian Lillard,lillada01,-20,21,1,por,3,6
5,0,5,9,3,.375,8,.375,24,5,.833,6,201702130POR,41:10,2,2,C.J. McCollum,mccolcj01,+2,26,0,por,1,7
2,2,3,7,3,.750,4,.467,15,0,.000,1,201702130POR,31:47,6,4,Maurice Harkless,harklma01,-14,17,1,por,2,9
3,0,4,1,0,.000,6,.143,7,0,.000,2,201702130POR,23:44,2,5,Meyers Leonard,leoname01,-5,2,0,por,0,6
0,1,4,0,0,,0,.000,1,1,.500,2,201702130POR,14:15,0,6,Noah Vonleh,vonleno01,-3,1,0,por,1,4
2,0,12,5,4,.444,9,.357,14,0,,0,201702130POR,38:45,3,3,Al-Farouq Aminu,aminual01,-2,14,1,por,3,15
2,0,3,2,1,.500,2,.400,5,1,.500,2,201702130POR,30:36,0,3,Allen Crabbe,crabbal01,-2,6,1,por,1,3
3,1,7,5,0,,0,.625,8,1,.167,6,201702130POR,27:19,6,6,Ed Davis,davised01,+10,11,0,por,1,13
1,0,1,1,1,.333,3,.167,6,0,,0,201702130POR,9:45,2,3,Pat Connaughton,connapa01,+8,3,0,por,2,3
0,0,0,1,1,1.000,1,.500,2,0,,0,201702130POR,6:22,0,0,Shabazz Napier,napiesh01,+1,3,0,por,0,0
,,,,,,,,,,,,201702130POR,Did Not Play,,,Jake Layman,laymaja01,,,,por,,
,,,,,,,,,,,,201702130POR,Did Not Play,,,Tim Quarterman,quartti01,,,,por,,
