ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
3,0,8,3,2,.500,4,.273,11,4,1.000,4,201312210CHA,37:05,2,0,Gordon Hayward,haywago01,+9,12,2,uta,3,10
2,0,6,5,0,,0,.455,11,4,1.000,4,201312210CHA,35:32,3,2,Derrick Favors,favorde01,+5,14,1,uta,1,9
2,1,4,2,1,.333,3,.250,8,0,,0,201312210CHA,29:39,2,3,Marvin Williams,willima02,+12,5,3,uta,1,6
4,0,2,7,4,.500,8,.438,16,2,1.000,2,201312210CHA,26:23,1,2,Trey Burke,burketr01,+14,20,0,uta,0,3
0,0,3,5,2,.500,4,.500,10,1,.500,2,201312210CHA,20:49,0,2,Richard Jefferson,jefferi01,+20,13,0,uta,1,3
3,1,3,4,0,,0,.500,8,3,.750,4,201312210CHA,30:05,0,2,Alec Burks,burksal01,-19,11,1,uta,1,3
1,0,2,4,0,,0,.500,8,0,,0,201312210CHA,17:42,2,4,Enes Kanter,kanteen01,-6,8,1,uta,0,4
3,0,2,1,1,.500,2,.333,3,0,,0,201312210CHA,16:25,1,1,John Lucas III,lucasjo02,-3,3,0,uta,0,3
1,1,1,1,0,,0,.200,5,0,.000,2,201312210CHA,13:07,1,1,Jeremy Evans,evansje01,-5,2,0,uta,0,2
0,0,0,0,0,,0,.000,2,0,,0,201312210CHA,8:00,0,1,Brandon Rush,rushbr01,-4,0,0,uta,0,0
0,0,1,0,0,,0,.000,1,0,,0,201312210CHA,5:13,0,0,Diante Garrett,garredi02,-8,0,1,uta,0,1
,,,,,,,,,,,,201312210CHA,Did Not Play,,,Rudy Gobert,goberru01,,,,uta,,
,,,,,,,,,,,,201312210CHA,Did Not Play,,,Andris Biedrins,biedran01,,,,uta,,
4,1,2,9,1,.500,2,.563,16,1,.500,2,201312210CHA,33:40,3,1,Kemba Walker,walkeke02,-3,20,1,cha,5,5
1,3,5,9,0,.000,1,.474,19,1,.333,3,201312210CHA,30:58,6,1,Al Jefferson,jeffeal01,-3,19,0,cha,0,11
2,0,4,4,0,.000,1,.286,14,4,1.000,4,201312210CHA,29:51,1,2,Gerald Henderson,hendege02,-5,12,0,cha,1,5
3,2,3,1,0,.000,1,.200,5,0,,0,201312210CHA,28:53,2,2,Josh McRoberts,mcrobjo01,-8,2,0,cha,2,5
1,0,5,1,0,.000,3,.200,5,0,,0,201312210CHA,25:53,0,2,Anthony Tolliver,tollian01,-4,2,0,cha,1,5
3,0,3,4,1,.500,2,.400,10,4,.800,5,201312210CHA,24:18,0,0,Ramon Sessions,sessira01,+5,13,0,cha,0,3
2,0,3,4,0,,0,.800,5,0,,0,201312210CHA,19:07,0,1,Cody Zeller,zelleco01,+5,8,0,cha,1,3
0,0,2,0,0,.000,1,.000,1,0,,0,201312210CHA,17:57,0,3,Chris Douglas-Roberts,douglch01,+2,0,0,cha,0,2
0,2,8,2,0,,0,.667,3,1,.500,2,201312210CHA,17:02,2,1,Bismack Biyombo,biyombi01,0,5,0,cha,0,10
0,1,1,2,0,.000,1,.400,5,0,,0,201312210CHA,12:21,0,4,Ben Gordon,gordobe01,-4,4,0,cha,1,1
,,,,,,,,,,,,201312210CHA,Did Not Play,,,Jannero Pargo,pargoja01,,,,cha,,
,,,,,,,,,,,,201312210CHA,Did Not Play,,,Jeff Adrien,adrieje01,,,,cha,,
,,,,,,,,,,,,201312210CHA,Did Not Play,,,Jeffery Taylor,tayloje03,,,,cha,,
