ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,1,7,8,2,.333,6,.471,17,7,.875,8,201702020SAS,38:54,2,5,Ersan Ilyasova,ilyaser01,-15,25,4,phi,3,9
1,0,5,5,2,.286,7,.294,17,2,1.000,2,201702020SAS,35:39,3,3,Dario Saric,saricda01,-17,14,1,phi,6,8
7,1,5,2,0,.000,1,.400,5,0,,0,201702020SAS,31:32,0,3,T.J. McConnell,mccontj01,-14,4,2,phi,3,5
1,1,3,2,2,.400,5,.200,10,2,1.000,2,201702020SAS,28:11,1,3,Nik Stauskas,stausni01,-18,8,1,phi,1,4
3,0,6,4,0,,0,.333,12,1,1.000,1,201702020SAS,25:08,3,3,Jahlil Okafor,okafoja01,-13,9,0,phi,1,9
1,1,1,3,1,.333,3,.300,10,2,1.000,2,201702020SAS,29:44,1,1,Timothe Luwawu-Cabarrot,luwawti01,-8,9,0,phi,3,2
1,1,4,1,0,,0,.250,4,2,.333,6,201702020SAS,18:30,2,1,Richaun Holmes,holmeri01,+4,4,0,phi,0,6
4,0,2,3,1,1.000,1,.429,7,1,.500,2,201702020SAS,17:24,0,2,Sergio Rodriguez,rodrise01,0,8,2,phi,4,2
1,0,1,2,1,.500,2,.333,6,0,,0,201702020SAS,14:58,0,2,Chasson Randle,randlch01,+1,5,0,phi,0,1
,,,,,,,,,,,,201702020SAS,Did Not Dress,,,Nerlens Noel,noelne01,,,,phi,,
,,,,,,,,,,,,201702020SAS,Did Not Dress,,,Robert Covington,covinro01,,,,phi,,
,,,,,,,,,,,,201702020SAS,Did Not Play,,,Gerald Henderson,hendege02,,,,phi,,
,,,,,,,,,,,,201702020SAS,Not With Team,,,Joel Embiid,embiijo01,,,,phi,,
3,0,4,5,2,.250,8,.357,14,0,,0,201702020SAS,30:02,2,2,Davis Bertans,bertada01,+19,12,2,sas,2,6
0,0,3,5,2,.400,5,.500,10,0,,0,201702020SAS,28:36,1,3,Danny Green,greenda02,+6,12,2,sas,0,4
6,0,4,0,0,,0,.000,5,1,.500,2,201702020SAS,25:39,0,1,Tony Parker,parketo01,+7,1,1,sas,0,4
5,2,4,8,0,.000,2,.471,17,3,.600,5,201702020SAS,25:17,4,1,Kawhi Leonard,leonaka01,+8,19,2,sas,4,8
1,2,8,5,0,,0,.714,7,3,1.000,3,201702020SAS,22:20,2,4,Dewayne Dedmon,dedmode01,+17,13,0,sas,2,10
3,1,5,1,0,,0,.333,3,2,1.000,2,201702020SAS,24:15,0,1,Kyle Anderson,anderky01,+15,4,3,sas,3,5
0,1,3,3,0,.000,1,.375,8,5,.833,6,201702020SAS,19:12,0,2,Jonathon Simmons,simmojo02,+11,11,0,sas,0,3
4,0,2,5,2,.667,3,.556,9,0,,0,201702020SAS,17:37,0,1,Patty Mills,millspa02,+6,12,0,sas,1,2
1,2,6,4,0,,0,.571,7,4,.667,6,201702020SAS,17:03,3,1,David Lee,leeda02,+4,12,2,sas,3,9
0,1,2,2,0,,0,.667,3,0,,0,201702020SAS,12:34,2,1,Joel Anthony,anthojo01,-5,4,1,sas,0,4
2,0,4,0,0,.000,1,.000,3,2,.667,3,201702020SAS,9:05,0,2,Manu Ginobili,ginobma01,-4,2,0,sas,2,4
1,0,0,0,0,.000,1,.000,2,0,,0,201702020SAS,5:02,0,1,Dejounte Murray,murrade01,-4,0,0,sas,2,0
0,0,0,0,0,,0,.000,1,0,,0,201702020SAS,3:18,0,0,Bryn Forbes,forbebr01,0,0,0,sas,0,0
