ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,0,3,5,1,.250,4,.385,13,0,,0,201404040MEM,40:21,1,2,Aaron Brooks,brookaa01,-8,11,0,den,4,4
4,1,7,6,4,.667,6,.462,13,5,.833,6,201404040MEM,39:10,2,5,Randy Foye,foyera01,-11,21,0,den,2,9
2,1,2,4,1,.500,2,.400,10,4,.800,5,201404040MEM,27:47,1,5,Timofey Mozgov,mozgoti01,-4,13,0,den,1,3
2,0,7,7,0,,0,.538,13,3,.750,4,201404040MEM,23:30,5,2,Kenneth Faried,farieke01,-7,17,1,den,5,12
0,0,1,0,0,.000,1,.000,2,0,,0,201404040MEM,12:54,0,1,Quincy Miller,millequ01,-17,0,1,den,1,1
3,0,1,3,0,.000,1,.375,8,10,.833,12,201404040MEM,32:06,0,2,Ty Lawson,lawsoty01,+7,16,2,den,1,1
1,2,5,1,1,.200,5,.111,9,3,1.000,3,201404040MEM,23:50,2,5,Darrell Arthur,arthuda01,+7,6,2,den,2,7
2,0,4,1,0,,0,.200,5,0,,0,201404040MEM,20:37,3,3,Jan Vesely,veselja01,-12,2,1,den,2,7
0,0,2,2,0,.000,4,.286,7,2,1.000,2,201404040MEM,19:45,0,2,Evan Fournier,fournev01,+5,6,0,den,2,2
,,,,,,,,,,,,201404040MEM,Did Not Play,,,J.J. Hickson,hicksjj01,,,,den,,
,,,,,,,,,,,,201404040MEM,Did Not Play,,,Anthony Randolph,randoan01,,,,den,,
,,,,,,,,,,,,201404040MEM,Did Not Play,,,Wilson Chandler,chandwi01,,,,den,,
,,,,,,,,,,,,201404040MEM,Did Not Play,,,Nate Robinson,robinna01,,,,den,,
4,3,12,7,0,.000,1,.318,22,6,1.000,6,201404040MEM,41:39,3,4,Zach Randolph,randoza01,+17,20,2,mem,1,15
1,0,1,3,1,1.000,1,.429,7,3,1.000,3,201404040MEM,38:44,0,1,Courtney Lee,leeco01,+11,10,1,mem,2,1
3,1,4,8,0,,0,.500,16,8,.800,10,201404040MEM,35:45,1,6,Marc Gasol,gasolma01,+2,24,0,mem,3,5
4,0,5,5,1,.143,7,.357,14,10,.909,11,201404040MEM,35:20,0,4,Mike Conley,conlemi01,+8,21,2,mem,1,5
1,0,0,6,0,,0,.750,8,0,,0,201404040MEM,14:02,2,0,Tayshaun Prince,princta01,+3,12,0,mem,0,2
1,0,0,1,0,,0,.250,4,3,.750,4,201404040MEM,20:24,1,4,Tony Allen,allento01,-3,5,2,mem,0,1
2,0,1,0,0,.000,2,.000,4,2,1.000,2,201404040MEM,17:36,0,1,Mike Miller,millemi01,-3,2,0,mem,2,1
2,0,1,1,0,,0,.333,3,2,1.000,2,201404040MEM,17:21,0,3,Nick Calathes,calatni01,+5,4,2,mem,1,1
0,0,4,0,0,,0,.000,1,0,,0,201404040MEM,11:26,1,1,Kosta Koufos,koufoko01,+3,0,0,mem,1,5
0,0,0,1,0,,0,.250,4,0,,0,201404040MEM,6:14,2,2,Ed Davis,davised01,-7,2,0,mem,0,2
0,0,0,0,0,,0,,0,0,,0,201404040MEM,1:29,0,0,James Johnson,johnsja01,+4,0,0,mem,0,0
,,,,,,,,,,,,201404040MEM,Did Not Play,,,Beno Udrih,udrihbe01,,,,mem,,
,,,,,,,,,,,,201404040MEM,Did Not Play,,,Jon Leuer,leuerjo01,,,,mem,,
