ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
0.0,0.0,134,10.5,.556,.000,.278,201311270PHO,36:55,122,2.9,LaMarcus Aldridge,aldrila01,1.4,por,4.7,6.3,.594,25.4
22.4,0.0,131,7.7,.423,.462,.385,201311270PHO,33:34,111,6.4,Nicolas Batum,batumni01,3.2,por,11.6,7.0,.493,22.7
4.7,0.0,140,0.0,.542,.417,.250,201311270PHO,32:35,104,0.0,Damian Lillard,lillada01,0.0,por,18.4,0.0,.601,22.1
14.9,0.0,134,22.7,.667,.667,.000,201311270PHO,28:33,154,0.0,Wesley Matthews,matthwe02,0.0,por,0.0,10.3,.667,9.3
13.9,0.0,137,11.5,.444,.000,.222,201311270PHO,22:36,102,37.8,Robin Lopez,lopezro01,0.0,por,28.8,25.9,.506,27.2
22.0,0.0,137,11.0,.188,.250,.000,201311270PHO,23:36,56,0.0,Mo Williams,willima01,0.0,por,20.0,5.0,.188,18.7
0.0,0.0,121,36.0,.625,.000,.000,201311270PHO,14:26,127,0.0,Thomas Robinson,robinth01,3.7,por,0.0,16.2,.625,24.5
0.0,5.9,128,27.3,.250,.500,.000,201311270PHO,14:14,75,7.5,Dorell Wright,wrighdo01,0.0,por,0.0,16.5,.250,12.4
24.2,6.7,133,10.3,.400,.000,.400,201311270PHO,12:39,142,25.3,Joel Freeland,freeljo01,0.0,por,0.0,18.5,.510,20.6
30.9,0.0,133,24.9,1.000,.000,3.000,201311270PHO,5:13,183,0.0,Allen Crabbe,crabbal01,0.0,por,0.0,11.2,.862,19.7
30.9,0.0,132,24.9,1.000,.000,2.000,201311270PHO,5:13,224,0.0,Meyers Leonard,leoname01,0.0,por,0.0,11.2,1.064,15.9
47.2,0.0,140,0.0,,,,201311270PHO,5:13,218,0.0,Earl Watson,watsoea01,0.0,por,,0.0,,0.0
0.0,0.0,141,0.0,1.000,.000,2.000,201311270PHO,5:13,228,0.0,Will Barton,bartowi01,0.0,por,0.0,0.0,1.064,15.9
7.7,3.5,115,20.7,.958,.417,.167,201311270PHO,41:12,201,3.1,Channing Frye,fryech01,1.3,pho,0.0,12.8,.970,14.3
47.8,2.0,125,6.0,.667,.278,.444,201311270PHO,35:21,143,11.0,Goran Dragic,dragigo01,0.0,pho,15.7,8.3,.720,33.1
0.0,0.0,122,6.3,.286,.643,.143,201311270PHO,34:04,81,3.8,Gerald Green,greenge01,1.6,pho,6.3,5.2,.336,21.4
0.0,0.0,112,16.8,.333,.000,.000,201311270PHO,25:23,128,15.3,P.J. Tucker,tuckepj01,4.2,pho,0.0,16.1,.333,5.4
6.1,3.2,105,38.3,.500,.000,.667,201311270PHO,22:18,100,11.6,Miles Plumlee,plumlmi01,2.4,pho,20.5,26.2,.515,20.1
27.7,0.0,118,13.1,.538,.077,.385,201311270PHO,24:30,142,10.6,Markieff Morris,morrima02,2.2,pho,6.2,11.9,.625,30.3
11.9,0.0,120,9.0,.643,.571,.857,201311270PHO,23:45,177,0.0,Marcus Morris,morrima03,2.3,pho,0.0,4.9,.778,18.6
19.7,0.0,114,5.4,.400,.000,.000,201311270PHO,19:41,97,0.0,Ish Smith,smithis01,5.4,pho,16.7,3.0,.400,14.0
0.0,0.0,128,0.0,.000,.000,.000,201311270PHO,6:54,0,0.0,Dionte Christmas,chrisdi01,0.0,pho,0.0,0.0,.000,6.6
0.0,0.0,128,0.0,1.000,.000,2.000,201311270PHO,3:42,89,0.0,Archie Goodwin,goodwar01,0.0,pho,34.7,0.0,.798,35.7
0.0,0.0,128,0.0,1.000,.000,2.000,201311270PHO,3:10,169,41.0,Viacheslav Kravtsov,kravtvi01,0.0,pho,0.0,18.5,.798,27.2
,,,,,,,201311270PHO,Did Not Play,,,Alex Len,lenal01,,pho,,,,
,,,,,,,201311270PHO,Did Not Play,,,Eric Bledsoe,bledser01,,pho,,,,
