ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
6,1,2,4,0,.000,3,.364,11,5,1.000,5,201302060NOH,32:19,0,4,Goran Dragic,dragigo01,-10,13,0,pho,4,2
1,1,6,7,0,,0,.700,10,0,,0,201302060NOH,29:33,1,2,Marcin Gortat,gortama01,-10,14,0,pho,1,7
3,0,3,6,1,.200,5,.545,11,1,.500,2,201302060NOH,28:03,3,2,Jared Dudley,dudleja01,-8,14,0,pho,1,6
1,1,3,3,0,,0,.600,5,0,,0,201302060NOH,26:58,2,1,P.J. Tucker,tuckepj01,-6,6,1,pho,1,5
2,0,1,4,0,.000,1,.308,13,3,1.000,3,201302060NOH,21:42,1,0,Luis Scola,scolalu01,+3,11,1,pho,1,2
1,1,4,1,0,.000,1,.333,3,0,,0,201302060NOH,26:18,1,1,Markieff Morris,morrima02,-12,2,1,pho,2,5
1,0,3,5,0,.000,1,.417,12,1,1.000,1,201302060NOH,20:16,2,1,Michael Beasley,beaslmi01,0,11,0,pho,3,5
3,0,0,0,0,.000,1,.000,2,0,,0,201302060NOH,20:12,1,3,Kendall Marshall,marshke01,+1,0,0,pho,0,1
0,0,3,2,0,,0,1.000,2,3,.750,4,201302060NOH,18:27,0,1,Jermaine O'Neal,onealje01,+1,7,1,pho,2,3
1,0,4,3,0,.000,3,.333,9,0,,0,201302060NOH,16:13,0,2,Shannon Brown,brownsh01,-4,6,0,pho,1,4
12,0,1,8,1,1.000,1,.889,9,2,.667,3,201302060NOH,34:00,0,1,Greivis Vasquez,vasqugr01,+8,19,4,noh,0,1
2,0,0,3,0,.000,4,.214,14,3,.750,4,201302060NOH,32:06,0,0,Eric Gordon,gordoer01,+10,9,1,noh,2,0
1,0,10,7,0,,0,.778,9,2,1.000,2,201302060NOH,30:17,1,2,Al-Farouq Aminu,aminual01,+5,16,1,noh,1,11
1,2,3,5,0,,0,.714,7,1,.500,2,201302060NOH,28:42,5,3,Robin Lopez,lopezro01,+10,11,1,noh,1,8
1,3,1,4,0,,0,.571,7,0,.000,2,201302060NOH,19:55,0,2,Anthony Davis,davisan02,-1,8,1,noh,2,1
3,0,3,4,3,.500,6,.400,10,3,1.000,3,201302060NOH,30:55,1,2,Ryan Anderson,anderry01,+8,14,0,noh,3,4
0,0,1,2,0,.000,1,.333,6,0,,0,201302060NOH,17:37,0,0,Xavier Henry,henryxa01,+4,4,1,noh,0,1
1,2,3,2,0,,0,.400,5,0,,0,201302060NOH,16:28,1,4,Jason Smith,smithja02,+1,4,1,noh,1,4
3,0,0,1,0,,0,.500,2,0,.000,1,201302060NOH,15:54,0,3,Austin Rivers,riverau01,-1,2,0,noh,1,0
0,0,2,3,0,.000,2,.500,6,0,,0,201302060NOH,14:06,1,0,Brian Roberts,roberbr01,+1,6,0,noh,0,3
