ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
19.5,0.0,94,9.8,.700,.133,.400,201611250PHI,30:30,153,3.1,Jimmy Butler,butleji01,1.6,chi,0.0,6.4,.737,24.5
15.3,3.0,83,13.8,.639,.167,.278,201611250PHI,28:55,123,3.3,Dwyane Wade,wadedw01,5.0,chi,4.7,8.4,.644,31.0
51.6,0.0,84,31.2,.400,.000,.600,201611250PHI,25:40,121,0.0,Rajon Rondo,rondora01,3.8,chi,13.7,15.1,.475,12.1
6.6,3.8,95,8.8,.364,.000,.182,201611250PHI,22:51,87,12.4,Robin Lopez,lopezro01,0.0,chi,14.4,10.6,.421,25.7
6.9,7.8,87,27.1,.800,.000,1.000,201611250PHI,22:07,112,0.0,Taj Gibson,gibsota01,0.0,chi,29.4,13.2,.833,19.5
5.1,0.0,91,19.4,.333,.778,.222,201611250PHI,25:47,73,0.0,Isaiah Canaan,canaais01,1.9,chi,16.8,9.4,.405,19.5
10.5,0.0,90,7.9,.500,.600,.600,201611250PHI,25:13,83,3.7,Nikola Mirotic,mirotni01,3.8,chi,24.0,5.8,.475,14.0
0.0,0.0,92,13.4,.278,.556,.000,201611250PHI,22:20,59,0.0,Denzel Valentine,valende01,2.2,chi,0.0,6.5,.278,17.1
24.0,0.0,96,16.1,.500,.167,.000,201611250PHI,18:36,127,10.1,Bobby Portis,portibo01,0.0,chi,0.0,13.0,.500,13.6
16.6,11.9,83,27.7,.000,.000,.000,201611250PHI,7:13,51,39.1,Cristiano Felicio,feliccr01,0.0,chi,0.0,33.6,.000,29.3
0.0,0.0,96,13.9,.000,.000,.000,201611250PHI,7:13,0,0.0,Jerian Grant,grantje02,0.0,chi,33.3,6.7,.000,17.6
0.0,0.0,93,27.9,,,,201611250PHI,3:35,0,0.0,R.J. Hunter,hunterj01,0.0,chi,,13.5,,0.0
,,,,,,,201611250PHI,Did Not Dress,,,Paul Zipser,zipsepa01,,chi,,,,
8.1,2.6,104,17.6,.455,.000,.182,201611250PHI,26:45,81,3.7,Jahlil Okafor,okafoja01,1.8,phi,7.8,10.9,.421,21.7
15.9,0.0,112,11.0,.450,.100,.200,201611250PHI,25:41,93,3.9,Jerryd Bayless,bayleje01,0.0,phi,15.5,7.6,.506,22.6
17.3,0.0,109,22.0,.688,.250,.500,201611250PHI,25:40,134,3.9,Ersan Ilyasova,ilyaser01,0.0,phi,9.3,13.2,.717,18.9
0.0,3.5,101,0.0,.000,.750,.500,201611250PHI,19:48,40,5.1,Robert Covington,covinro01,4.9,phi,29.1,2.4,.205,15.6
0.0,0.0,113,5.1,.357,.429,.000,201611250PHI,18:35,61,0.0,Gerald Henderson,hendege02,0.0,phi,12.5,2.6,.357,19.4
28.7,8.7,102,19.6,.667,.444,.222,201611250PHI,23:57,100,0.0,Nik Stauskas,stausni01,0.0,phi,23.3,10.1,.658,24.2
22.3,0.0,106,29.5,.167,.000,.333,201611250PHI,22:20,56,0.0,Dario Saric,saricda01,0.0,phi,30.4,15.2,.291,19.9
0.0,9.8,99,8.9,.563,.250,.500,201611250PHI,21:15,116,14.1,Richaun Holmes,holmeri01,2.3,phi,17.0,11.4,.666,24.9
21.5,0.0,98,22.8,1.100,.600,.000,201611250PHI,20:36,209,0.0,Hollis Thompson,thompho01,4.7,phi,0.0,11.8,1.100,10.9
33.4,0.0,111,13.5,.000,.500,.000,201611250PHI,13:54,30,7.2,Sergio Rodriguez,rodrise01,0.0,phi,42.9,10.5,.000,22.7
13.5,0.0,104,8.2,.000,.000,.000,201611250PHI,11:30,18,0.0,T.J. McConnell,mccontj01,4.2,phi,33.3,4.2,.000,11.7
18.4,0.0,107,28.3,.250,.500,1.000,201611250PHI,9:59,119,0.0,Timothe Luwawu-Cabarrot,luwawti01,0.0,phi,0.0,14.6,.521,26.0
,,,,,,,201611250PHI,Did Not Dress,,,Joel Embiid,embiijo01,,phi,,,,
