ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,0,7,8,1,.200,5,.364,22,5,.625,8,201402180MEM,42:10,4,2,Carmelo Anthony,anthoca01,+5,22,2,nyk,1,11
10,0,2,3,1,.333,3,.600,5,0,,0,201402180MEM,30:03,3,4,Pablo Prigioni,prigipa01,+2,7,1,nyk,2,5
1,1,3,2,0,.000,3,.286,7,2,1.000,2,201402180MEM,29:26,0,1,Raymond Felton,feltora01,+1,6,2,nyk,1,3
1,2,4,4,0,,0,.800,5,1,1.000,1,201402180MEM,26:04,2,6,Tyson Chandler,chandty01,-2,9,1,nyk,2,6
0,0,2,3,0,.000,5,.333,9,0,,0,201402180MEM,20:01,0,2,Iman Shumpert,shumpim01,+2,6,0,nyk,0,2
1,0,4,2,0,.000,2,.250,8,0,,0,201402180MEM,34:49,1,0,J.R. Smith,smithjr01,-8,4,0,nyk,1,5
0,0,0,7,4,.444,9,.467,15,5,1.000,5,201402180MEM,24:27,1,3,Tim Hardaway,hardati02,-13,23,1,nyk,1,1
0,1,3,4,0,,0,.364,11,4,1.000,4,201402180MEM,23:24,3,3,Amar'e Stoudemire,stoudam01,-5,12,1,nyk,2,6
0,1,0,2,0,,0,.667,3,0,,0,201402180MEM,9:36,0,2,Jeremy Tyler,tylerje01,-7,4,0,nyk,2,0
,,,,,,,,,,,,201402180MEM,Did Not Play,,,Toure' Murry,murryto01,,,,nyk,,
,,,,,,,,,,,,201402180MEM,Did Not Play,,,Metta World Peace,artesro01,,,,nyk,,
,,,,,,,,,,,,201402180MEM,Did Not Play,,,Cole Aldrich,aldrico01,,,,nyk,,
,,,,,,,,,,,,201402180MEM,Did Not Play,,,Beno Udrih,udrihbe01,,,,nyk,,
0,1,3,5,0,.000,1,.625,8,0,.000,2,201402180MEM,39:09,1,1,Tayshaun Prince,princta01,+5,10,0,mem,1,4
4,1,2,2,0,.000,1,.250,8,2,1.000,2,201402180MEM,37:17,0,1,Courtney Lee,leeco01,0,6,2,mem,0,2
3,0,6,6,0,,0,.545,11,1,.500,2,201402180MEM,34:16,2,4,Zach Randolph,randoza01,-2,13,0,mem,3,8
3,1,4,6,0,.000,2,.400,15,10,.833,12,201402180MEM,31:28,1,1,Mike Conley,conlemi01,+3,22,1,mem,4,5
4,2,4,4,0,,0,.571,7,0,,0,201402180MEM,25:48,3,4,Marc Gasol,gasolma01,-3,8,0,mem,1,7
1,0,1,7,5,.714,7,.636,11,0,,0,201402180MEM,20:21,0,0,Mike Miller,millemi01,+7,19,1,mem,0,1
5,0,3,4,1,1.000,1,.571,7,2,1.000,2,201402180MEM,18:55,0,2,Nick Calathes,calatni01,+7,11,1,mem,1,3
0,2,1,2,0,,0,.500,4,0,,0,201402180MEM,13:34,1,1,Kosta Koufos,koufoko01,+4,4,0,mem,0,2
0,0,2,0,0,,0,.000,2,3,.750,4,201402180MEM,12:00,1,5,James Johnson,johnsja01,+1,3,0,mem,2,3
0,0,2,1,0,,0,.500,2,0,,0,201402180MEM,7:12,1,3,Ed Davis,davised01,+3,2,0,mem,1,3
,,,,,,,,,,,,201402180MEM,Did Not Play,,,Jamaal Franklin,frankja01,,,,mem,,
,,,,,,,,,,,,201402180MEM,Did Not Play,,,Tony Allen,allento01,,,,mem,,
,,,,,,,,,,,,201402180MEM,Did Not Play,,,Jon Leuer,leuerjo01,,,,mem,,
