ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
0,0,4,11,1,.333,3,.611,18,3,.500,6,201302110CHI,43:37,0,0,Kawhi Leonard,leonaka01,+24,26,1,sas,0,4
3,0,5,5,3,.600,5,.500,10,5,1.000,5,201302110CHI,37:37,1,2,Danny Green,greenda02,+22,18,1,sas,2,6
2,1,4,4,1,1.000,1,.571,7,1,1.000,1,201302110CHI,35:53,0,2,Boris Diaw,diawbo01,+23,10,3,sas,1,4
3,0,5,5,0,,0,.714,7,6,1.000,6,201302110CHI,33:20,0,2,Tiago Splitter,splitti01,+23,16,2,sas,2,5
7,0,2,3,1,.250,4,.273,11,2,1.000,2,201302110CHI,33:11,0,5,Nando De Colo,decolna01,+11,9,3,sas,2,2
2,0,2,7,2,1.000,2,.500,14,0,,0,201302110CHI,23:53,1,1,Gary Neal,nealga01,-9,16,0,sas,1,3
1,0,0,1,0,,0,.333,3,0,,0,201302110CHI,19:50,0,2,Matt Bonner,bonnema01,-13,2,0,sas,0,0
1,0,2,2,0,,0,1.000,2,0,,0,201302110CHI,6:11,0,3,DeJuan Blair,blairde01,-4,4,0,sas,0,2
2,0,0,1,0,.000,1,.333,3,0,,0,201302110CHI,5:42,0,0,Patty Mills,millspa02,-6,2,0,sas,0,0
0,0,0,0,0,,0,,0,0,,0,201302110CHI,0:46,0,1,Aron Baynes,baynear01,-1,0,0,sas,0,0
1,0,4,4,0,.000,2,.308,13,3,.750,4,201302110CHI,39:59,7,1,Luol Deng,denglu01,-1,11,0,chi,3,11
7,1,2,8,1,.200,5,.533,15,3,.750,4,201302110CHI,39:02,0,4,Nate Robinson,robinna01,-22,20,3,chi,3,2
5,1,10,3,0,,0,.600,5,1,.500,2,201302110CHI,38:13,5,5,Joakim Noah,noahjo01,+1,7,1,chi,3,15
0,0,6,7,0,,0,.467,15,0,,0,201302110CHI,29:11,2,3,Carlos Boozer,boozeca01,-24,14,1,chi,3,8
0,0,1,8,0,.000,1,.727,11,0,,0,201302110CHI,26:57,0,4,Richard Hamilton,hamilri01,-1,16,0,chi,2,1
2,2,6,3,0,,0,.429,7,0,.000,2,201302110CHI,24:51,2,3,Taj Gibson,gibsota01,-1,6,1,chi,1,8
0,0,1,2,0,.000,1,.400,5,5,.833,6,201302110CHI,20:55,1,1,Jimmy Butler,butleji01,-12,9,0,chi,2,2
2,1,2,2,1,.333,3,.333,6,1,.500,2,201302110CHI,18:57,0,1,Marco Belinelli,belinma01,-12,6,1,chi,2,2
1,0,0,0,0,,0,,0,0,,0,201302110CHI,1:09,0,1,Marquis Teague,teaguma01,+1,0,0,chi,0,0
0,0,0,0,0,,0,.000,1,0,,0,201302110CHI,0:46,0,0,Daequan Cook,cookda02,+1,0,0,chi,0,0
