ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
9,0,5,6,3,.600,5,.462,13,2,.500,4,201510280HOU,37:54,0,4,Emmanuel Mudiay,mudiaem01,+13,17,0,den,11,5
3,3,6,7,3,.600,5,.467,15,6,1.000,6,201510280HOU,35:36,2,1,Danilo Gallinari,gallida01,+20,23,1,den,0,8
1,3,6,8,0,,0,.800,10,2,.333,6,201510280HOU,30:50,3,5,Kenneth Faried,farieke01,+21,18,1,den,2,9
5,1,5,2,1,.500,2,.400,5,0,,0,201510280HOU,29:29,0,4,Gary Harris,harriga01,+23,5,3,den,1,5
1,1,5,4,1,1.000,1,.800,5,2,1.000,2,201510280HOU,21:33,2,3,Joffrey Lauvergne,lauvejo01,+16,11,0,den,1,7
3,0,5,4,2,.400,5,.444,9,0,,0,201510280HOU,24:30,0,6,Jameer Nelson,nelsoja01,+6,10,1,den,3,5
0,0,3,5,1,.500,2,.500,10,0,,0,201510280HOU,19:34,1,0,Will Barton,bartowi01,+4,11,1,den,0,4
2,0,4,1,1,.167,6,.167,6,0,,0,201510280HOU,18:00,0,1,Randy Foye,foyera01,-5,3,2,den,1,4
1,2,1,2,1,1.000,1,.400,5,0,,0,201510280HOU,15:41,1,1,Darrell Arthur,arthuda01,-3,5,0,den,1,2
0,0,0,1,0,,0,1.000,1,0,,0,201510280HOU,3:55,0,0,Nikola Jokic,jokicni01,+1,2,0,den,1,0
0,0,0,0,0,,0,,0,0,,0,201510280HOU,1:29,0,1,Mike Miller,millemi01,+2,0,0,den,0,0
1,0,0,0,0,,0,,0,0,,0,201510280HOU,1:29,0,0,Erick Green,greener01,+2,0,0,den,0,0
,,,,,,,,,,,,201510280HOU,Did Not Play,,,J.J. Hickson,hicksjj01,,,,den,,
6,0,4,3,2,.667,3,.300,10,4,.667,6,201510280HOU,36:42,0,0,Ty Lawson,lawsoty01,-16,12,0,hou,3,4
6,2,5,6,2,.167,12,.286,21,8,.889,9,201510280HOU,36:23,1,2,James Harden,hardeja01,-20,22,2,hou,3,6
1,1,1,2,1,.143,7,.200,10,1,.500,2,201510280HOU,33:10,1,2,Trevor Ariza,arizatr01,-13,6,3,hou,3,2
0,1,2,6,0,.000,2,.462,13,3,.600,5,201510280HOU,28:32,4,4,Terrence Jones,joneste01,-18,15,1,hou,2,6
0,3,1,4,0,,0,.571,7,1,.500,2,201510280HOU,24:55,6,2,Clint Capela,capelca01,-16,9,2,hou,1,7
0,1,7,2,1,.333,3,.167,12,0,.000,2,201510280HOU,29:25,0,3,Corey Brewer,breweco01,-12,5,2,hou,1,7
1,0,6,3,2,.286,7,.333,9,0,,0,201510280HOU,21:16,2,2,Patrick Beverley,beverpa01,-2,8,2,hou,3,8
1,0,2,4,0,,0,1.000,4,0,,0,201510280HOU,15:50,1,4,Montrezl Harrell,harremo01,+2,8,0,hou,0,3
2,0,1,0,0,.000,1,.000,1,0,,0,201510280HOU,10:49,0,0,Jason Terry,terryja01,-1,0,1,hou,0,1
0,0,0,0,0,,0,,0,0,,0,201510280HOU,1:29,0,0,K.J. McDaniels,mcdankj01,-2,0,0,hou,0,0
0,0,0,0,0,,0,,0,0,,0,201510280HOU,1:29,0,0,Sam Dekker,dekkesa01,-2,0,0,hou,0,0
,,,,,,,,,,,,201510280HOU,Player Suspended,,,Dwight Howard,howardw01,,,,hou,,
,,,,,,,,,,,,201510280HOU,Did Not Play,,,Marcus Thornton,thornma01,,,,hou,,
