ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
28.4,0.0,102,0.0,.464,.214,.357,201501040NYK,32:23,106,6.9,Brandon Knight,knighbr03,0.0,mil,15.6,3.5,.525,26.6
18.2,0.0,85,37.9,.500,.000,.333,201501040NYK,30:52,120,14.5,Zaza Pachulia,pachuza01,3.4,mil,12.7,25.9,.581,22.9
12.8,6.3,86,27.6,.722,.111,.667,201501040NYK,29:40,109,18.8,Giannis Antetokounmpo,antetgi01,1.8,mil,25.6,23.1,.687,23.7
7.6,4.3,98,0.0,.375,.000,.750,201501040NYK,22:07,116,10.1,Johnny O'Bryant,obryajo01,0.0,mil,0.0,5.2,.470,21.6
21.7,0.0,85,21.5,.417,.333,.500,201501040NYK,21:44,120,5.1,Khris Middleton,middlkh01,4.9,mil,12.0,13.1,.546,17.2
22.8,0.0,98,13.8,.300,.600,.000,201501040NYK,25:27,83,0.0,Jerryd Bayless,bayleje01,0.0,mil,16.7,6.7,.300,10.6
12.4,3.8,88,23.6,.222,.444,.000,201501040NYK,24:49,51,0.0,O.J. Mayo,mayooj01,2.1,mil,18.2,11.5,.222,19.9
32.4,0.0,93,11.2,.750,.250,.375,201501040NYK,20:56,151,0.0,Kendall Marshall,marshke01,2.5,mil,9.7,5.5,.805,22.1
0.0,0.0,82,11.2,.333,.333,.000,201501040NYK,20:49,39,0.0,Jared Dudley,dudleja01,7.7,mil,40.0,5.5,.333,10.8
0.0,0.0,99,10.5,.667,.000,.000,201501040NYK,11:12,67,0.0,John Henson,hensojo01,0.0,mil,40.0,5.1,.667,20.0
,,,,,,,201501040NYK,Did Not Play,,,Ersan Ilyasova,ilyaser01,,mil,,,,
,,,,,,,201501040NYK,Did Not Play,,,Nate Wolters,woltena01,,mil,,,,
21.8,2.1,106,8.9,.577,.385,.308,201501040NYK,37:44,103,0.0,Tim Hardaway,hardati02,1.4,nyk,11.9,4.5,.576,21.7
22.1,0.0,106,20.9,.469,.438,.000,201501040NYK,37:20,87,0.0,J.R. Smith,smithjr01,0.0,nyk,11.1,10.7,.469,23.6
14.0,0.0,97,23.7,.571,.143,.286,201501040NYK,28:15,123,4.1,Quincy Acy,acyqu01,3.8,nyk,0.0,14.2,.571,13.6
30.9,0.0,106,8.4,.300,.800,.800,201501040NYK,26:34,102,0.0,Jose Calderon,caldejo01,2.0,nyk,22.8,4.3,.518,16.1
0.0,0.0,98,27.9,.600,.000,.000,201501040NYK,19:59,79,11.7,Cole Aldrich,aldrico01,2.7,nyk,28.6,20.0,.600,34.3
15.9,0.0,106,9.3,.273,.000,.364,201501040NYK,24:07,100,14.6,Jason Smith,smithja02,2.2,nyk,0.0,11.8,.392,25.9
7.4,0.0,114,0.0,.250,.500,.000,201501040NYK,22:22,59,5.2,Shane Larkin,larkish01,0.0,nyk,20.0,2.6,.250,10.9
25.1,0.0,100,10.3,.500,.600,.000,201501040NYK,21:38,81,0.0,Cleanthony Early,earlycl01,4.9,nyk,28.6,5.3,.500,15.8
25.0,5.1,108,7.2,.500,.600,.000,201501040NYK,15:29,76,0.0,Travis Wear,weartr01,0.0,nyk,28.6,3.7,.500,22.1
0.0,0.0,108,17.1,,,,201501040NYK,6:32,0,0.0,Pablo Prigioni,prigipa01,0.0,nyk,100.0,8.7,,7.5
,,,,,,,201501040NYK,Did Not Play,,,Samuel Dalembert,dalemsa01,,nyk,,,,
,,,,,,,201501040NYK,Did Not Play,,,Amar'e Stoudemire,stoudam01,,nyk,,,,
,,,,,,,201501040NYK,Did Not Play,,,Andrea Bargnani,bargnan01,,nyk,,,,
