ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
13.0,0.0,83,25.2,.600,.000,.533,201502100CHO,31:42,139,15.9,Greg Monroe,monrogr01,3.4,det,0.0,21.1,.621,26.9
13.0,2.9,84,27.5,.500,.000,.000,201502100CHO,29:03,95,4.3,Andre Drummond,drumman01,1.9,det,12.5,17.3,.500,25.4
29.6,0.0,96,3.5,.393,.214,.500,201502100CHO,28:23,118,0.0,D.J. Augustin,augusdj01,1.9,det,5.5,2.0,.527,29.3
5.2,3.0,95,10.8,.333,.167,.667,201502100CHO,27:40,104,0.0,Kyle Singler,singlky01,0.0,det,11.4,6.1,.515,14.6
15.9,3.1,90,22.2,.417,.667,.000,201502100CHO,27:02,90,0.0,Kentavious Caldwell-Pope,caldwke01,0.0,det,14.3,12.4,.417,11.9
5.8,3.0,82,7.2,.500,.375,1.250,201502100CHO,27:37,163,4.6,Jodie Meeks,meeksjo01,5.9,det,0.0,6.1,.726,20.7
7.5,0.0,95,15.9,.682,.545,.091,201502100CHO,25:09,128,0.0,Anthony Tolliver,tollian01,0.0,det,8.0,8.9,.699,22.8
32.4,0.0,91,6.2,.000,.333,.000,201502100CHO,16:02,92,15.8,John Lucas III,lucasjo02,3.4,det,0.0,10.4,.000,8.6
8.4,0.0,96,13.0,.000,1.000,.000,201502100CHO,15:24,25,0.0,Jonas Jerebko,jerebjo01,0.0,det,50.0,7.2,.000,6.0
0.0,17.5,79,20.8,.000,.000,.000,201502100CHO,4:48,42,26.3,Joel Anthony,anthojo01,0.0,det,0.0,23.3,.000,19.2
0.0,0.0,102,0.0,,,,201502100CHO,3:35,0,0.0,Spencer Dinwiddie,dinwisp01,0.0,det,,0.0,,0.0
100.0,0.0,79,55.8,.667,.000,.000,201502100CHO,3:35,109,35.3,Luigi Datome,datomlu01,0.0,det,25.0,46.7,.667,51.4
,,,,,,,201502100CHO,Did Not Play,,,Cartier Martin,martica01,,det,,,,
26.1,0.0,126,3.8,.167,.500,.333,201502100CHO,33:23,82,3.0,Brian Roberts,roberbr01,0.0,cho,0.0,3.3,.218,10.1
7.2,2.4,123,8.1,.750,.500,.000,201502100CHO,31:21,124,3.2,Jeffery Taylor,tayloje03,0.0,cho,11.1,5.3,.750,14.0
35.9,0.0,119,16.1,.462,.231,.462,201502100CHO,31:21,114,0.0,Gerald Henderson,hendege02,1.7,cho,6.0,7.1,.543,26.0
17.3,10.3,108,39.1,.429,.000,.143,201502100CHO,29:03,82,3.4,Al Jefferson,jeffeal01,0.0,cho,11.8,19.2,.437,28.4
0.0,2.9,120,19.3,.375,.000,.250,201502100CHO,26:14,106,11.4,Cody Zeller,zelleco01,0.0,cho,0.0,14.9,.450,16.6
10.0,0.0,125,9.5,.500,.563,.000,201502100CHO,26:31,90,0.0,P.J. Hairston,hairspj02,0.0,cho,5.9,4.2,.500,31.3
15.2,3.2,122,10.8,.250,.667,.000,201502100CHO,23:30,69,8.5,Marvin Williams,willima02,0.0,cho,14.3,9.5,.250,14.6
33.7,0.0,122,19.3,.000,.000,.000,201502100CHO,19:40,27,0.0,Lance Stephenson,stephla01,0.0,cho,83.3,8.5,.000,14.9
15.5,6.1,120,10.2,.167,.000,.000,201502100CHO,12:20,53,8.1,Jason Maxiell,maxieja01,0.0,cho,0.0,9.1,.167,23.8
0.0,11.3,119,0.0,.333,.333,.667,201502100CHO,6:37,120,15.1,Noah Vonleh,vonleno01,0.0,cho,0.0,8.4,.515,28.7
,,,,,,,201502100CHO,Did Not Play,,,Michael Kidd-Gilchrist,kiddgmi01,,cho,,,,
,,,,,,,201502100CHO,Did Not Play,,,Mo Williams,willima01,,cho,,,,
,,,,,,,201502100CHO,Did Not Play,,,Troy Daniels,danietr01,,cho,,,,
