ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
4,2,7,5,0,,0,.333,15,4,1.000,4,201211030IND,44:27,2,3,Tyreke Evans,evansty01,-12,14,3,sac,4,9
1,1,6,9,0,,0,.333,27,3,.500,6,201211030IND,42:11,7,4,DeMarcus Cousins,couside01,-8,21,4,sac,1,13
1,3,2,2,0,,0,.333,6,0,,0,201211030IND,23:49,0,3,Jason Thompson,thompja02,0,4,0,sac,0,2
2,0,1,2,1,.250,4,.333,6,0,,0,201211030IND,22:36,1,0,Isaiah Thomas,thomais02,-2,5,1,sac,5,2
1,3,1,1,0,.000,1,.200,5,2,1.000,2,201211030IND,19:54,1,0,James Johnson,johnsja01,-11,4,1,sac,2,2
4,0,4,9,4,.400,10,.429,21,4,1.000,4,201211030IND,42:27,2,3,Marcus Thornton,thornma01,+1,26,2,sac,1,6
2,1,4,4,3,.429,7,.364,11,0,,0,201211030IND,34:53,1,5,Aaron Brooks,brookaa01,-4,11,1,sac,2,5
4,3,4,1,0,,0,.500,2,0,,0,201211030IND,34:17,2,4,Chuck Hayes,hayesch01,-7,2,0,sac,0,6
0,0,2,1,0,,0,.333,3,0,,0,201211030IND,13:48,0,1,Francisco Garcia,garcifr01,+4,2,1,sac,0,2
0,0,0,3,0,,0,.500,6,3,.750,4,201211030IND,11:39,0,3,Thomas Robinson,robinth01,-1,9,2,sac,1,0
3,4,16,6,2,.286,7,.400,15,2,1.000,2,201211030IND,47:54,1,3,Paul George,georgpa01,+7,16,2,ind,4,17
1,2,13,7,0,.000,1,.333,21,4,1.000,4,201211030IND,46:54,5,1,David West,westda01,+21,18,1,ind,1,18
5,1,6,7,0,.000,2,.412,17,4,.800,5,201211030IND,44:39,2,1,George Hill,hillge01,+15,18,2,ind,3,8
3,6,5,6,0,,0,.545,11,0,.000,2,201211030IND,43:12,5,2,Roy Hibbert,hibbero01,+16,12,0,ind,2,10
0,0,1,6,1,.333,3,.667,9,4,1.000,4,201211030IND,24:18,2,4,Gerald Green,greenge01,-2,17,2,ind,2,3
1,1,2,4,1,.250,4,.333,12,1,1.000,1,201211030IND,32:24,0,2,Lance Stephenson,stephla01,+22,10,2,ind,2,2
0,0,2,1,0,,0,.333,3,4,1.000,4,201211030IND,15:43,3,2,Tyler Hansbrough,hansbty01,-9,6,0,ind,0,5
3,0,1,1,0,.000,3,.250,4,1,1.000,1,201211030IND,13:21,0,0,D.J. Augustin,augusdj01,-7,3,0,ind,1,1
0,0,0,1,0,.000,2,.200,5,0,,0,201211030IND,11:42,1,1,Sam Young,youngsa01,-13,2,1,ind,4,1
0,0,0,0,0,,0,.000,2,4,1.000,4,201211030IND,9:53,2,3,Ian Mahinmi,mahinia01,-10,4,0,ind,2,2
