ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
1,1,9,13,8,.615,13,.565,23,0,,0,201211230PHO,47:04,2,2,Ryan Anderson,anderry01,-1,34,2,noh,2,11
14,0,4,10,1,.333,3,.769,13,4,.800,5,201211230PHO,43:11,1,5,Greivis Vasquez,vasqugr01,+7,25,1,noh,6,5
5,1,5,6,0,,0,.857,7,4,1.000,4,201211230PHO,41:37,1,1,Al-Farouq Aminu,aminual01,+14,16,2,noh,4,6
3,4,7,4,0,,0,.444,9,0,,0,201211230PHO,41:31,0,3,Robin Lopez,lopezro01,-4,8,0,noh,2,7
2,0,7,3,3,.375,8,.250,12,0,,0,201211230PHO,37:06,0,5,Roger Mason,masonro01,+17,9,1,noh,0,7
0,0,2,2,0,,0,.667,3,4,.800,5,201211230PHO,16:53,0,3,Lance Thomas,thomala01,-3,8,2,noh,1,2
2,0,0,0,0,,0,.000,2,3,.750,4,201211230PHO,15:54,2,2,Austin Rivers,riverau01,-20,3,0,noh,1,2
0,0,0,2,1,1.000,1,.400,5,0,,0,201211230PHO,11:23,0,2,Xavier Henry,henryxa01,-17,5,0,noh,0,0
0,0,0,0,0,.000,1,.000,4,0,,0,201211230PHO,9:49,0,1,Brian Roberts,roberbr01,-10,0,0,noh,2,0
0,0,1,0,0,,0,,0,0,,0,201211230PHO,0:32,0,0,Jason Smith,smithja02,+2,0,0,noh,0,1
8,0,2,7,3,.500,6,.500,14,3,.750,4,201211230PHO,37:19,0,1,Goran Dragic,dragigo01,-10,20,3,pho,3,2
3,0,1,9,2,1.000,2,.750,12,3,.750,4,201211230PHO,34:31,2,3,Markieff Morris,morrima02,-6,23,1,pho,0,3
1,1,1,5,0,.000,4,.455,11,0,.000,1,201211230PHO,26:32,1,3,Shannon Brown,brownsh01,-14,10,1,pho,2,2
0,0,4,2,0,,0,.286,7,2,.667,3,201211230PHO,24:12,1,1,Marcin Gortat,gortama01,-26,6,1,pho,0,5
3,1,1,1,0,.000,2,.167,6,0,,0,201211230PHO,16:51,0,2,Michael Beasley,beaslmi01,-18,2,0,pho,0,1
3,0,6,5,2,.667,3,.625,8,3,.600,5,201211230PHO,33:31,1,0,P.J. Tucker,tuckepj01,+25,15,0,pho,0,7
4,0,1,3,3,.429,7,.333,9,0,,0,201211230PHO,29:07,1,0,Jared Dudley,dudleja01,+13,9,2,pho,0,2
1,2,7,6,0,,0,.400,15,1,1.000,1,201211230PHO,28:48,4,2,Jermaine O'Neal,onealje01,+29,13,1,pho,1,11
0,0,1,5,0,,0,.833,6,0,,0,201211230PHO,18:28,0,2,Luis Scola,scolalu01,+9,10,0,pho,2,1
5,1,1,1,1,1.000,1,.500,2,0,.000,1,201211230PHO,15:42,0,5,Sebastian Telfair,telfase01,+13,3,1,pho,2,1
