ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
8,1,8,9,4,.400,10,.474,19,6,.857,7,201211030BRK,39:42,0,5,Kyle Lowry,lowryky01,-2,28,3,tor,5,8
3,0,2,6,1,1.000,1,.500,12,0,,0,201211030BRK,34:19,1,2,Andrea Bargnani,bargnan01,-3,13,0,tor,3,3
1,0,3,8,1,.500,2,.615,13,8,.800,10,201211030BRK,33:44,0,3,DeMar DeRozan,derozde01,-3,25,1,tor,0,3
4,0,2,1,0,,0,.250,4,0,,0,201211030BRK,22:00,3,3,Landry Fields,fieldla01,-5,2,0,tor,1,5
2,2,2,1,0,,0,.250,4,0,,0,201211030BRK,12:13,1,3,Jonas Valanciunas,valanjo01,+1,2,0,tor,1,3
3,0,0,1,0,.000,2,.200,5,0,,0,201211030BRK,21:06,0,2,Jose Calderon,caldejo01,-7,2,0,tor,1,0
1,0,4,1,0,,0,.500,2,1,.500,2,201211030BRK,18:30,0,4,Aaron Gray,grayaa01,0,3,1,tor,0,4
0,0,1,5,0,,0,.625,8,1,.500,2,201211030BRK,16:51,3,5,Amir Johnson,johnsam01,-7,11,1,tor,1,4
0,1,2,4,0,,0,.571,7,3,.750,4,201211030BRK,13:39,1,0,Ed Davis,davised01,-2,11,1,tor,0,3
0,0,0,1,1,.500,2,.250,4,0,,0,201211030BRK,12:37,0,2,Alan Anderson,anderal01,-5,3,0,tor,2,0
0,1,1,0,0,,0,,0,0,,0,201211030BRK,9:18,1,2,Dominic McGuire,mcguido01,-8,0,0,tor,0,2
1,0,2,0,0,.000,1,.000,4,0,,0,201211030BRK,6:01,0,0,John Lucas III,lucasjo02,+6,0,1,tor,0,2
4,0,3,5,1,.500,2,.385,13,3,.750,4,201211030BRK,39:40,2,2,Joe Johnson,johnsjo02,+13,14,1,brk,3,5
9,0,1,6,1,.200,5,.429,14,6,.750,8,201211030BRK,38:55,0,1,Deron Williams,willide01,+2,19,0,brk,4,1
0,1,3,8,0,,0,.471,17,11,.733,15,201211030BRK,31:35,2,2,Brook Lopez,lopezbr01,+3,27,1,brk,1,5
4,0,6,4,1,.333,3,.500,8,1,.500,2,201211030BRK,30:00,0,3,Gerald Wallace,wallage01,-2,10,2,brk,2,6
1,0,5,1,0,,0,.200,5,3,.750,4,201211030BRK,22:47,0,1,Kris Humphries,humphkr01,+6,5,0,brk,0,5
1,2,0,6,3,.750,4,.667,9,0,,0,201211030BRK,27:42,2,0,C.J. Watson,watsocj01,+5,15,1,brk,3,2
1,1,2,3,0,,0,.600,5,2,1.000,2,201211030BRK,18:25,0,4,MarShon Brooks,brookma01,+5,8,0,brk,1,2
0,1,11,1,0,,0,.500,2,0,,0,201211030BRK,15:41,2,3,Reggie Evans,evansre01,-2,2,1,brk,2,13
0,0,1,3,0,.000,1,.375,8,1,.500,2,201211030BRK,14:49,1,3,Andray Blatche,blatcan01,+2,7,0,brk,1,2
0,0,0,0,0,,0,,0,0,,0,201211030BRK,0:28,0,0,Keith Bogans,boganke01,+3,0,0,brk,0,0
