ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
5,0,5,10,1,.200,5,.500,20,5,.833,6,201303040NOH,40:13,0,3,Arron Afflalo,afflaar01,-1,26,1,orl,0,5
1,1,2,6,0,.000,3,.462,13,1,1.000,1,201303040NOH,37:01,2,2,Maurice Harkless,harklma01,-7,13,2,orl,0,4
7,0,3,6,2,.400,5,.400,15,1,1.000,1,201303040NOH,36:30,1,2,Jameer Nelson,nelsoja01,-2,15,1,orl,4,4
1,0,7,3,0,,0,.500,6,3,.750,4,201303040NOH,28:23,4,2,Nikola Vucevic,vucevni01,-10,9,0,orl,2,11
1,0,1,4,0,,0,.571,7,0,,0,201303040NOH,15:54,1,3,Andrew Nicholson,nichoan01,-9,8,0,orl,0,2
2,0,3,6,1,1.000,1,.667,9,2,.500,4,201303040NOH,31:22,2,3,Tobias Harris,harrito02,+17,15,2,orl,0,5
3,0,5,4,2,.667,3,.571,7,0,,0,201303040NOH,17:54,0,1,Al Harrington,harrial01,+11,10,2,orl,1,5
1,1,2,3,1,.333,3,.500,6,0,,0,201303040NOH,17:20,1,2,E'Twaun Moore,mooreet01,+9,7,0,orl,0,3
5,0,0,1,0,.000,1,.250,4,0,,0,201303040NOH,11:30,0,1,Beno Udrih,udrihbe01,+5,2,0,orl,1,0
0,1,1,0,0,,0,,0,0,,0,201303040NOH,3:54,0,1,DeQuan Jones,jonesde01,+2,0,0,orl,0,1
8,0,1,7,2,.286,7,.412,17,1,1.000,1,201303040NOH,39:19,0,2,Greivis Vasquez,vasqugr01,-4,17,0,noh,4,1
0,4,10,6,0,,0,.462,13,5,.556,9,201303040NOH,38:37,5,3,Anthony Davis,davisan02,-1,17,0,noh,3,15
2,3,8,2,0,,0,.286,7,3,1.000,3,201303040NOH,31:59,0,2,Al-Farouq Aminu,aminual01,+10,7,1,noh,0,8
5,0,0,7,3,.500,6,.500,14,0,,0,201303040NOH,28:51,0,2,Eric Gordon,gordoer01,+3,17,0,noh,0,0
1,0,1,3,0,,0,.750,4,3,1.000,3,201303040NOH,10:47,3,4,Robin Lopez,lopezro01,+5,9,0,noh,2,4
2,2,0,4,2,.500,4,.444,9,3,.750,4,201303040NOH,33:44,2,5,Ryan Anderson,anderry01,-26,13,0,noh,1,2
0,0,2,4,0,,0,.571,7,1,1.000,1,201303040NOH,18:17,0,2,Austin Rivers,riverau01,-6,9,0,noh,1,2
1,1,3,3,0,.000,1,.500,6,2,1.000,2,201303040NOH,15:49,0,0,Xavier Henry,henryxa01,+6,8,0,noh,0,3
1,0,2,1,1,.333,3,.333,3,2,.667,3,201303040NOH,14:42,0,1,Roger Mason,masonro01,-3,5,0,noh,0,2
1,0,2,0,0,,0,,0,0,,0,201303040NOH,7:07,1,0,Lance Thomas,thomala01,-2,0,0,noh,0,3
0,0,0,0,0,,0,,0,0,,0,201303040NOH,0:49,0,0,Henry Sims,simshe01,+3,0,0,noh,0,0
