ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
3,1,5,9,1,.500,2,.529,17,4,.800,5,201601200DAL,40:26,2,4,Andrew Wiggins,wiggian01,-5,23,0,min,2,7
3,6,14,12,1,1.000,1,.632,19,2,.667,3,201601200DAL,36:48,3,3,Karl-Anthony Towns,townska01,-15,27,1,min,3,17
11,0,2,1,0,.000,4,.111,9,0,,0,201601200DAL,35:39,0,3,Ricky Rubio,rubiori01,-18,2,0,min,5,2
1,1,5,0,0,.000,1,.000,2,0,,0,201601200DAL,29:05,0,2,Tayshaun Prince,princta01,-7,0,1,min,0,5
1,0,1,2,0,,0,.400,5,0,,0,201601200DAL,14:19,0,2,Nikola Pekovic,pekovni01,-5,4,0,min,1,1
1,1,4,6,2,.286,7,.375,16,0,,0,201601200DAL,35:04,3,0,Shabazz Muhammad,muhamsh01,-17,14,0,min,2,7
4,0,1,2,0,.000,2,.500,4,0,,0,201601200DAL,17:21,0,1,Zach LaVine,lavinza01,+6,4,0,min,2,1
0,0,0,2,1,.500,2,.667,3,0,,0,201601200DAL,17:16,0,1,Nemanja Bjelica,bjeline01,+10,5,0,min,1,0
1,0,9,3,0,,0,.429,7,0,,0,201601200DAL,16:12,2,3,Gorgui Dieng,dienggo01,+3,6,2,min,1,11
1,0,1,3,0,.000,1,.500,6,3,1.000,3,201601200DAL,14:16,0,2,Kevin Martin,martike02,-10,9,0,min,0,1
0,0,0,0,0,.000,3,.000,3,0,,0,201601200DAL,8:34,0,0,Damjan Rudez,rudezda01,-2,0,0,min,0,0
,,,,,,,,,,,,201601200DAL,Did Not Play,,,Adreian Payne,paynead01,,,,min,,
,,,,,,,,,,,,201601200DAL,Did Not Play,,,Andre Miller,millean02,,,,min,,
2,0,8,13,3,.500,6,.650,20,1,.333,3,201601200DAL,45:58,0,2,Chandler Parsons,parsoch01,+13,30,1,dal,1,8
4,0,6,6,2,.250,8,.375,16,1,1.000,1,201601200DAL,40:10,0,3,Wesley Matthews,matthwe02,+19,15,2,dal,1,6
4,0,7,6,0,.000,3,.429,14,0,,0,201601200DAL,39:27,0,3,Deron Williams,willide01,+11,12,1,dal,1,7
1,0,2,4,0,,0,.571,7,4,1.000,4,201601200DAL,33:53,2,4,Zaza Pachulia,pachuza01,+18,12,3,dal,4,4
1,1,5,5,0,.000,4,.357,14,4,1.000,4,201601200DAL,27:54,1,1,Charlie Villanueva,villach01,-7,14,1,dal,1,6
4,0,4,5,0,.000,2,.500,10,5,.833,6,201601200DAL,32:47,0,2,Devin Harris,harride01,+16,15,1,dal,1,4
2,0,2,0,0,.000,2,.000,5,0,,0,201601200DAL,18:06,0,0,J.J. Barea,bareajo01,-5,0,2,dal,2,2
0,1,3,3,0,,0,.333,9,0,.000,2,201601200DAL,16:16,5,0,JaVale McGee,mcgeeja01,+1,6,0,dal,0,8
0,0,0,0,0,,0,.000,1,2,1.000,2,201601200DAL,7:31,0,0,Justin Anderson,anderju01,+1,2,0,dal,0,0
0,0,0,0,0,,0,.000,1,0,,0,201601200DAL,2:58,1,0,Dwight Powell,poweldw01,-7,0,0,dal,0,1
,,,,,,,,,,,,201601200DAL,Did Not Play,,,John Jenkins,jenkijo01,,,,dal,,
,,,,,,,,,,,,201601200DAL,Did Not Play,,,Jeremy Evans,evansje01,,,,dal,,
,,,,,,,,,,,,201601200DAL,Did Not Play,,,Salah Mejri,mejrisa01,,,,dal,,
