ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
3,0,4,14,5,.455,11,.519,27,2,1.000,2,201511040UTA,40:07,0,3,Damian Lillard,lillada01,+10,35,1,por,6,4
1,0,7,5,1,.500,2,.556,9,2,.400,5,201511040UTA,35:59,1,3,Al-Farouq Aminu,aminual01,+13,13,2,por,2,8
4,0,1,10,3,.600,5,.769,13,4,.667,6,201511040UTA,35:26,0,2,C.J. McCollum,mccolcj01,+21,27,0,por,3,1
2,2,13,5,0,,0,.556,9,2,.222,9,201511040UTA,34:32,3,4,Mason Plumlee,plumlma01,+18,12,2,por,5,16
0,2,0,1,0,.000,1,.500,2,0,,0,201511040UTA,11:26,0,1,Meyers Leonard,leoname01,-1,2,0,por,0,0
0,3,5,5,2,1.000,2,.625,8,3,.750,4,201511040UTA,28:51,5,3,Maurice Harkless,harklma01,+11,15,0,por,2,10
0,0,1,0,0,.000,2,.000,3,1,.500,2,201511040UTA,21:06,2,1,Allen Crabbe,crabbal01,+7,1,0,por,0,3
1,0,4,1,0,,0,.333,3,0,.000,2,201511040UTA,19:16,2,5,Ed Davis,davised01,-3,2,0,por,0,6
0,0,0,0,0,.000,2,.000,3,1,.500,2,201511040UTA,13:18,0,3,Noah Vonleh,vonleno01,+4,1,0,por,1,0
,,,,,,,,,,,,201511040UTA,Did Not Play,,,Chris Kaman,kamanch01,,,,por,,
,,,,,,,,,,,,201511040UTA,Did Not Play,,,Pat Connaughton,connapa01,,,,por,,
,,,,,,,,,,,,201511040UTA,Did Not Play,,,Luis Montero,montelu01,,,,por,,
,,,,,,,,,,,,201511040UTA,Did Not Play,,,Tim Frazier,fraziti01,,,,por,,
0,0,2,7,1,.200,5,.350,20,4,.667,6,201511040UTA,37:50,0,2,Gordon Hayward,haywago01,-19,19,0,uta,2,2
0,4,4,4,0,,0,.667,6,0,.000,2,201511040UTA,30:07,5,3,Rudy Gobert,goberru01,-20,8,1,uta,2,9
1,2,6,2,0,,0,.286,7,2,.333,6,201511040UTA,24:36,4,4,Derrick Favors,favorde01,-3,6,4,uta,1,10
4,0,1,4,0,.000,3,.400,10,2,1.000,2,201511040UTA,23:09,1,4,Rodney Hood,hoodro01,-16,10,1,uta,0,2
0,0,2,2,2,.400,5,.400,5,0,,0,201511040UTA,15:26,1,0,Raul Neto,netora01,-10,6,1,uta,1,3
1,0,3,5,0,.000,2,.385,13,11,.733,15,201511040UTA,32:16,1,3,Alec Burks,burksal01,-5,21,1,uta,0,4
0,0,1,7,1,.250,4,.538,13,2,1.000,2,201511040UTA,26:22,1,1,Trey Burke,burketr01,-4,17,1,uta,2,2
2,0,4,2,1,.500,2,.667,3,0,,0,201511040UTA,21:02,1,1,Joe Ingles,inglejo01,-4,5,1,uta,0,5
0,1,1,0,0,,0,.000,6,0,,0,201511040UTA,13:00,2,1,Trevor Booker,booketr01,+10,0,2,uta,0,3
1,0,0,0,0,.000,1,.000,2,0,,0,201511040UTA,9:07,0,1,Trey Lyles,lylestr01,-8,0,0,uta,0,0
0,1,0,0,0,.000,1,.000,2,0,,0,201511040UTA,6:11,0,2,Elijah Millsap,millsel01,+2,0,0,uta,1,0
0,0,0,0,0,.000,1,.000,1,0,,0,201511040UTA,0:54,0,0,Chris Johnson,johnsch04,-3,0,0,uta,0,0
,,,,,,,,,,,,201511040UTA,Did Not Play,,,Tibor Pleiss,pleisti01,,,,uta,,
