ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
11,0,2,7,0,.000,5,.304,23,2,.667,3,201504140IND,44:19,0,2,John Wall,walljo01,-13,16,2,was,5,2
0,0,9,8,0,,0,.615,13,3,.750,4,201504140IND,43:31,1,2,Marcin Gortat,gortama01,-14,19,1,was,0,10
1,0,8,7,2,.222,9,.292,24,3,.750,4,201504140IND,41:45,1,2,Bradley Beal,bealbr01,-11,19,1,was,1,9
2,1,6,2,0,,0,.250,8,2,1.000,2,201504140IND,38:28,4,1,Drew Gooden,goodedr01,-4,6,1,was,0,10
2,0,5,0,0,.000,2,.000,2,0,,0,201504140IND,17:30,0,2,Paul Pierce,piercpa01,-7,0,0,was,0,5
1,0,4,4,2,.500,4,.400,10,0,,0,201504140IND,42:32,3,5,Otto Porter,porteot01,0,10,0,was,1,7
0,1,7,3,0,,0,.375,8,0,,0,201504140IND,18:42,2,2,Kris Humphries,humphkr01,-1,6,1,was,1,9
0,0,0,2,2,1.000,2,.500,4,0,,0,201504140IND,14:47,1,1,Rasual Butler,butlera01,+8,6,2,was,0,1
2,0,2,2,0,,0,.400,5,2,1.000,2,201504140IND,14:29,0,2,Kevin Seraphin,serapke01,+10,6,0,was,1,2
3,0,3,2,1,.500,2,.286,7,2,1.000,2,201504140IND,13:41,1,3,Ramon Sessions,sessira01,+9,7,0,was,2,4
0,0,0,0,0,,0,,0,0,,0,201504140IND,0:17,0,0,Will Bynum,bynumwi01,+3,0,0,was,0,0
,,,,,,,,,,,,201504140IND,Did Not Play,,,Martell Webster,webstma02,,,,was,,
,,,,,,,,,,,,201504140IND,Did Not Play,,,DeJuan Blair,blairde01,,,,was,,
10,1,8,11,2,.200,10,.440,25,0,,0,201504140IND,48:03,1,1,George Hill,hillge01,+15,24,0,ind,3,9
0,1,8,9,4,.308,13,.409,22,3,.750,4,201504140IND,42:07,0,2,C.J. Miles,milescj01,+12,25,0,ind,2,8
2,2,5,6,0,,0,.545,11,3,.750,4,201504140IND,41:09,3,3,David West,westda01,+6,15,1,ind,3,8
1,3,8,3,0,,0,.300,10,0,,0,201504140IND,37:15,4,3,Roy Hibbert,hibbero01,+14,6,1,ind,0,12
1,0,1,3,1,1.000,1,.500,6,0,.000,1,201504140IND,22:26,1,1,Solomon Hill,hillso01,-1,7,0,ind,0,2
4,0,4,3,0,.000,1,.273,11,4,.800,5,201504140IND,34:04,0,2,Rodney Stuckey,stuckro01,-7,10,1,ind,0,4
0,1,3,4,2,.500,4,.400,10,0,.000,1,201504140IND,17:46,0,0,Paul George,georgpa01,+1,10,1,ind,2,3
0,0,4,0,0,,0,.000,2,0,.000,2,201504140IND,16:51,3,1,Luis Scola,scolalu01,-2,0,1,ind,2,7
0,0,0,1,0,,0,.333,3,0,,0,201504140IND,12:49,0,3,Ian Mahinmi,mahinia01,-4,2,0,ind,1,0
2,0,1,0,0,.000,1,.000,2,0,,0,201504140IND,9:36,0,0,Donald Sloan,sloando01,-8,0,0,ind,0,1
2,1,0,0,0,,0,.000,3,0,,0,201504140IND,7:54,2,1,Lavoy Allen,allenla01,-6,0,0,ind,0,2
,,,,,,,,,,,,201504140IND,Did Not Play,,,C.J. Watson,watsocj01,,,,ind,,
,,,,,,,,,,,,201504140IND,Did Not Play,,,Damjan Rudez,rudezda01,,,,ind,,
