ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
8.0,0.0,112,7.9,.381,.429,.048,201311220TOR,42:33,86,2.7,Bradley Beal,bealbr01,0.0,was,4.5,5.3,.396,23.9
17.8,1.9,104,10.8,.438,.500,.375,201311220TOR,41:30,118,0.0,Martell Webster,webstma02,2.5,was,0.0,5.4,.483,10.2
13.6,0.0,101,14.1,.762,.095,.333,201311220TOR,39:35,130,2.9,John Wall,walljo01,4.0,was,14.2,8.6,.768,32.2
17.7,4.4,101,30.4,.357,.000,.000,201311220TOR,36:44,66,0.0,Nene Hilario,hilarne01,0.0,was,22.2,15.4,.357,22.2
9.7,2.5,104,24.8,.300,.000,.000,201311220TOR,31:33,70,3.6,Marcin Gortat,gortama01,0.0,was,9.1,14.3,.300,15.8
8.3,0.0,108,0.0,.333,.333,.000,201311220TOR,17:25,72,6.6,Garrett Temple,templga01,3.0,was,25.0,3.2,.333,10.4
0.0,0.0,111,10.4,.000,.000,.000,201311220TOR,10:44,43,31.9,Jan Vesely,veselja01,0.0,was,25.0,21.0,.000,16.9
18.9,0.0,115,0.0,.750,.500,.000,201311220TOR,8:24,75,0.0,Eric Maynor,maynoer01,0.0,was,50.0,0.0,.750,21.6
0.0,0.0,113,0.0,.333,.000,.667,201311220TOR,7:10,122,15.9,Kevin Seraphin,serapke01,0.0,was,0.0,7.9,.515,24.6
0.0,0.0,115,0.0,.000,.000,.000,201311220TOR,3:56,56,29.1,Trevor Booker,booketr01,0.0,was,0.0,14.4,.000,11.5
0.0,0.0,115,0.0,,,,201311220TOR,0:26,0,0.0,Glen Rice,ricegl02,0.0,was,,0.0,,0.0
,,,,,,,201311220TOR,Did Not Play,,,Al Harrington,harrial01,,was,,,,
,,,,,,,201311220TOR,Did Not Play,,,Trevor Ariza,arizatr01,,was,,,,
0.0,1.9,96,31.0,.357,.000,.143,201311220TOR,36:49,85,9.1,Jonas Valanciunas,valanjo01,0.0,tor,6.3,19.9,.370,20.3
18.8,1.9,100,15.6,.500,.143,.286,201311220TOR,36:41,97,3.0,DeMar DeRozan,derozde01,0.0,tor,20.2,9.2,.539,25.3
37.5,1.9,91,12.6,.556,.556,.222,201311220TOR,36:18,119,6.2,Kyle Lowry,lowryky01,4.4,tor,23.3,9.3,.607,16.7
5.5,8.9,91,10.9,.375,.063,.375,201311220TOR,31:20,86,0.0,Rudy Gay,gayru01,1.7,tor,13.9,5.4,.456,32.5
16.6,2.8,95,13.9,.875,.125,.125,201311220TOR,24:44,167,4.5,Amir Johnson,johnsam01,2.1,tor,0.0,9.1,.829,16.0
6.7,0.0,103,9.3,.643,.571,.286,201311220TOR,24:32,153,4.6,Terrence Ross,rosste01,0.0,tor,0.0,6.9,.698,15.1
14.6,0.0,102,12.0,.375,1.000,.000,201311220TOR,19:02,113,5.9,Steve Novak,novakst01,0.0,tor,0.0,8.9,.375,9.9
0.0,0.0,102,12.1,.400,.000,1.200,201311220TOR,18:52,103,23.7,Tyler Hansbrough,hansbty01,0.0,tor,20.7,18.0,.524,24.0
20.7,0.0,101,18.2,,,,201311220TOR,6:16,214,0.0,Julyan Stone,stoneju01,0.0,tor,,9.0,,0.0
62.7,0.0,100,21.0,1.500,1.000,.000,201311220TOR,5:26,147,0.0,D.J. Augustin,augusdj01,0.0,tor,50.0,10.4,1.500,17.3
,,,,,,,201311220TOR,Did Not Play,,,Landry Fields,fieldla01,,tor,,,,
,,,,,,,201311220TOR,Did Not Play,,,Aaron Gray,grayaa01,,tor,,,,
,,,,,,,201311220TOR,Did Not Play,,,Austin Daye,dayeau01,,tor,,,,
