ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,1,2,2,2,.500,4,.286,7,0,,0,201210310TOR,36:41,0,1,Gerald Green,greenge01,+1,6,0,ind,6,2
5,1,13,7,0,,0,.467,15,0,,0,201210310TOR,35:10,2,2,Paul George,georgpa01,+3,14,0,ind,5,15
7,1,1,3,1,.250,4,.333,9,1,.500,2,201210310TOR,32:48,0,3,George Hill,hillge01,+2,8,0,ind,1,1
3,5,7,6,0,,0,.462,13,2,.500,4,201210310TOR,29:14,3,3,Roy Hibbert,hibbero01,+7,14,1,ind,0,10
1,0,2,12,0,.000,1,.632,19,1,1.000,1,201210310TOR,27:54,0,3,David West,westda01,0,25,1,ind,0,2
1,0,3,2,0,,0,.400,5,4,1.000,4,201210310TOR,20:07,0,0,Tyler Hansbrough,hansbty01,+2,8,0,ind,0,3
0,2,3,0,0,,0,.000,1,1,.500,2,201210310TOR,18:44,2,3,Ian Mahinmi,mahinia01,-5,1,0,ind,4,5
2,0,1,1,1,1.000,1,.250,4,2,.667,3,201210310TOR,15:12,0,1,D.J. Augustin,augusdj01,0,5,1,ind,2,1
0,0,3,2,1,1.000,1,.667,3,0,,0,201210310TOR,12:50,1,0,Lance Stephenson,stephla01,-1,5,0,ind,0,4
1,0,2,2,0,,0,1.000,2,0,,0,201210310TOR,11:21,1,0,Sam Young,youngsa01,+1,4,0,ind,0,3
8,0,6,6,2,.667,3,.545,11,7,1.000,7,201210310TOR,36:12,1,3,Kyle Lowry,lowryky01,-1,21,5,tor,2,7
1,3,3,4,1,.250,4,.267,15,7,.875,8,201210310TOR,34:22,0,2,Andrea Bargnani,bargnan01,-3,16,0,tor,3,3
1,1,2,5,0,,0,.357,14,0,,0,201210310TOR,27:29,3,1,DeMar DeRozan,derozde01,-5,10,0,tor,0,5
1,0,2,0,0,.000,1,.000,6,0,,0,201210310TOR,24:05,0,1,Landry Fields,fieldla01,+6,0,1,tor,1,2
0,1,4,6,0,,0,.400,15,0,,0,201210310TOR,23:05,6,4,Jonas Valanciunas,valanjo01,-7,12,0,tor,0,10
3,0,1,6,3,.500,6,.500,12,0,,0,201210310TOR,25:43,0,1,Jose Calderon,caldejo01,-8,15,1,tor,1,1
4,0,1,0,0,.000,1,.000,3,0,,0,201210310TOR,18:50,1,0,Alan Anderson,anderal01,+1,0,3,tor,1,2
0,1,4,2,0,,0,.333,6,1,.500,2,201210310TOR,17:05,3,3,Amir Johnson,johnsam01,+4,5,2,tor,0,7
0,2,1,2,0,,0,.500,4,1,.500,2,201210310TOR,13:38,1,1,Ed Davis,davised01,+1,5,0,tor,2,2
0,0,1,2,0,,0,1.000,2,0,,0,201210310TOR,7:48,0,2,Aaron Gray,grayaa01,+1,4,0,tor,0,1
0,0,1,0,0,.000,2,.000,2,0,,0,201210310TOR,6:24,0,0,Terrence Ross,rosste01,+4,0,0,tor,0,1
0,0,1,0,0,,0,.000,1,0,,0,201210310TOR,5:19,0,0,John Lucas III,lucasjo02,-3,0,0,tor,0,1
